# x  y  u  v  psi  vort
    161.000000     11.000000      0.949971      0.005583     10.447651     -0.000000
    171.000000     11.000000      0.944684      0.006121     10.389194     -0.000000
    181.000000     11.000000      0.938878      0.006739     10.324970     -0.000000
    191.000000     11.000000      0.932474      0.007452     10.254106     -0.000000
    201.000000     11.000000      0.925379      0.008277     10.175570     -0.000000
    211.000000     11.000000      0.917485      0.009236     10.088134     -0.000000
    221.000000     11.000000      0.908659      0.010356      9.990327     -0.000000
    231.000000     11.000000      0.898743      0.011672      9.880371     -0.000000
    241.000000     11.000000      0.887543      0.013228      9.756097     -0.000000
    251.000000     11.000000      0.874823      0.015079      9.614842     -0.000000
    261.000000     11.000000      0.860290      0.017299      9.453298     -0.000000
    271.000000     11.000000      0.843576      0.019984      9.267325     -0.000000
    281.000000     11.000000      0.824219      0.023257      9.051687     -0.000000
    291.000000     11.000000      0.801628      0.027286      8.799697     -0.000000
    301.000000     11.000000      0.775043      0.032293      8.502744     -0.000000
    311.000000     11.000000      0.743480      0.038573      8.149646     -0.000000
    321.000000     11.000000      0.705651      0.046514      7.725819     -0.000000
    331.000000     11.000000      0.659865      0.056618      7.212238     -0.000000
    341.000000     11.000000      0.603917      0.069485      6.584346     -0.000000
    351.000000     11.000000      0.534970      0.085730      5.811371     -0.000000
    361.000000     11.000000      0.449553      0.105704      4.857345     -0.000000
    371.000000     11.000000      0.343897      0.128785      3.686758     -0.000017
    381.000000     11.000000      0.215546      0.150558      2.283978     -0.000596
    391.000000     11.000000      0.074188      0.139256      0.772220     -0.007129
    451.000000     11.000000     -0.000135      0.002930     -0.001511      0.002838
    461.000000     11.000000     -0.012874      0.022981     -0.144549      0.001189
    471.000000     11.000000     -0.037057      0.030192     -0.418638      0.000020
    481.000000     11.000000     -0.063863      0.030575     -0.726109     -0.000727
    491.000000     11.000000     -0.089396      0.028343     -1.021765     -0.001223
    501.000000     11.000000     -0.112524      0.025558     -1.291285     -0.001599
    511.000000     11.000000     -0.133227      0.022968     -1.533622     -0.001923
    521.000000     11.000000     -0.151798      0.020748     -1.751882     -0.002228
    531.000000     11.000000     -0.168555      0.018872     -1.949720     -0.002527
    541.000000     11.000000     -0.183754      0.017256     -2.130175     -0.002828
    551.000000     11.000000     -0.197571      0.015811     -2.295404     -0.003137
    561.000000     11.000000     -0.210105      0.014454     -2.446689     -0.003457
    571.000000     11.000000     -0.221386      0.013106     -2.584510     -0.003791
    581.000000     11.000000     -0.231384      0.011702     -2.708630     -0.004142
    591.000000     11.000000     -0.240010      0.010181     -2.818169     -0.004510
    601.000000     11.000000     -0.247129      0.008487     -2.911674     -0.004895
    611.000000     11.000000     -0.252561      0.006573     -2.987180     -0.005298
    621.000000     11.000000     -0.256086      0.004399     -3.042281     -0.005717
    631.000000     11.000000     -0.257456      0.001932     -3.074199     -0.006150
    641.000000     11.000000     -0.256396     -0.000855     -3.079862     -0.006596
    651.000000     11.000000     -0.252613     -0.003977     -3.055989     -0.007051
    661.000000     11.000000     -0.245808     -0.007443     -2.999180     -0.007513
    671.000000     11.000000     -0.235677     -0.011249     -2.906007     -0.007977
    681.000000     11.000000     -0.221927     -0.015387     -2.773100     -0.008440
    691.000000     11.000000     -0.204276     -0.019840     -2.597223     -0.008897
    701.000000     11.000000     -0.182460     -0.024587     -2.375327     -0.009345
    711.000000     11.000000     -0.156235     -0.029608     -2.104577     -0.009779
    721.000000     11.000000     -0.125375     -0.034885     -1.782329     -0.010196
    731.000000     11.000000     -0.089666     -0.040414     -1.406050     -0.010594
    741.000000     11.000000     -0.048889     -0.046213     -0.973157     -0.010970
    751.000000     11.000000     -0.002797     -0.052329     -0.480751     -0.011323
    761.000000     11.000000      0.048921     -0.058865      0.074804     -0.011655
    771.000000     11.000000      0.106694     -0.066000      0.698517     -0.011965
    781.000000     11.000000      0.171153     -0.074031      1.397735     -0.012257
    791.000000     11.000000      0.243253     -0.083449      2.183674     -0.012537
    801.000000     11.000000      0.324475     -0.095070      3.073924     -0.012812
    811.000000     11.000000      0.417151     -0.110293      4.096839     -0.013091
    821.000000     11.000000      0.525043     -0.131675      5.299848     -0.013386
    831.000000     11.000000      0.654372     -0.164316      6.766848     -0.013714
    841.000000     11.000000      0.815546     -0.219806      8.659708     -0.014088

      1.000000     21.000000      0.999774      0.004804     20.995196     -0.000000
     11.000000     21.000000      0.997506      0.004824     20.947082     -0.000000
     21.000000     21.000000      0.995221      0.004878     20.898600     -0.000000
     31.000000     21.000000      0.992903      0.004966     20.849411     -0.000000
     41.000000     21.000000      0.990536      0.005089     20.799166     -0.000000
     51.000000     21.000000      0.988103      0.005250     20.747504     -0.000000
     61.000000     21.000000      0.985585      0.005449     20.694045     -0.000000
     71.000000     21.000000      0.982965      0.005690     20.638384     -0.000000
     81.000000     21.000000      0.980222      0.005977     20.580090     -0.000000
     91.000000     21.000000      0.977335      0.006312     20.518692     -0.000000
    101.000000     21.000000      0.974279      0.006701     20.453677     -0.000000
    111.000000     21.000000      0.971028      0.007150     20.384477     -0.000000
    121.000000     21.000000      0.967553      0.007665     20.310463     -0.000000
    131.000000     21.000000      0.963822      0.008256     20.230926     -0.000000
    141.000000     21.000000      0.959798      0.008931     20.145067     -0.000000
    151.000000     21.000000      0.955438      0.009704     20.051976     -0.000000
    161.000000     21.000000      0.950696      0.010589     19.950610     -0.000000
    171.000000     21.000000      0.945517      0.011604     19.839765     -0.000000
    181.000000     21.000000      0.939836      0.012769     19.718041     -0.000000
    191.000000     21.000000      0.933580      0.014112     19.583800     -0.000000
    201.000000     21.000000      0.926662      0.015665     19.435109     -0.000000
    211.000000     21.000000      0.918978      0.017468     19.269675     -0.000000
    221.000000     21.000000      0.910406      0.019573     19.084750     -0.000000
    231.000000     21.000000      0.900800      0.022041     18.877022     -0.000000
    241.000000     21.000000      0.889981      0.024954     18.642462     -0.000000
    251.000000     21.000000      0.877732      0.028416     18.376127     -0.000000
    261.000000     21.000000      0.863788      0.032559     18.071900     -0.000000
    271.000000     21.000000      0.847818      0.037557     17.722135     -0.000000
    281.000000     21.000000      0.829409      0.043639     17.317190     -0.000000
    291.000000     21.000000      0.808038      0.051109     16.844783     -0.000000
    301.000000     21.000000      0.783037      0.060370     16.289117     -0.000000
    311.000000     21.000000      0.753543      0.071965     15.629700     -0.000000
    321.000000     21.000000      0.718420      0.086618     14.839753     -0.000000
    331.000000     21.000000      0.676161      0.105283     13.884137     -0.000000
    341.000000     21.000000      0.624716      0.129179     12.716860     -0.000000
    351.000000     21.000000      0.561240      0.159732     11.278585     -0.000000
    361.000000     21.000000      0.481706      0.198253      9.495807     -0.000000
    371.000000     21.000000      0.380449      0.244818      7.286499     -0.000023
    381.000000     21.000000      0.250468      0.292951      4.590598     -0.000964
    391.000000     21.000000      0.093072      0.282345      1.594092     -0.013535
    451.000000     21.000000     -0.000130      0.005490     -0.002831      0.005318
    461.000000     21.000000     -0.012054      0.042570     -0.269326      0.002169
    471.000000     21.000000     -0.033259      0.054884     -0.772095     -0.000066
    481.000000     21.000000     -0.055254      0.054747     -1.326526     -0.001478
    491.000000     21.000000     -0.075316      0.050277     -1.853265     -0.002406
    501.000000     21.000000     -0.093045      0.045072     -2.329901     -0.003101
    511.000000     21.000000     -0.108649      0.040317     -2.756284     -0.003690
    521.000000     21.000000     -0.122416      0.036241     -3.138510     -0.004232
    531.000000     21.000000     -0.134585      0.032762     -3.483085     -0.004757
    541.000000     21.000000     -0.145319      0.029722     -3.795204     -0.005279
    551.000000     21.000000     -0.154711      0.026955     -4.078421     -0.005809
    561.000000     21.000000     -0.162797      0.024313     -4.334716     -0.006353
    571.000000     21.000000     -0.169557      0.021661     -4.564650     -0.006915
    581.000000     21.000000     -0.174926      0.018879     -4.767511     -0.007500
    591.000000     21.000000     -0.178796      0.015859     -4.941448     -0.008107
    601.000000     21.000000     -0.181019      0.012505     -5.083589     -0.008737
    611.000000     21.000000     -0.181414      0.008732     -5.190159     -0.009388
    621.000000     21.000000     -0.179772      0.004468     -5.256601     -0.010057
    631.000000     21.000000     -0.175861     -0.000344     -5.277707     -0.010739
    641.000000     21.000000     -0.169429     -0.005748     -5.247765     -0.011431
    651.000000     21.000000     -0.160219     -0.011769     -5.160714     -0.012125
    661.000000     21.000000     -0.147968     -0.018417     -5.010316     -0.012815
    671.000000     21.000000     -0.132418     -0.025686     -4.790320     -0.013492
    681.000000     21.000000     -0.113325     -0.033552     -4.494624     -0.014149
    691.000000     21.000000     -0.090462     -0.041982     -4.117416     -0.014777
    701.000000     21.000000     -0.063623     -0.050933     -3.653269     -0.015368
    711.000000     21.000000     -0.032626     -0.060363     -3.097182     -0.015914
    721.000000     21.000000      0.002690     -0.070239     -2.444542     -0.016409
    731.000000     21.000000      0.042472     -0.080551     -1.690966     -0.016846
    741.000000     21.000000      0.086863     -0.091325     -0.832007     -0.017219
    751.000000     21.000000      0.136026     -0.102649      0.137333     -0.017524
    761.000000     21.000000      0.190169     -0.114702      1.223358     -0.017759
    771.000000     21.000000      0.249585     -0.127797      2.434783     -0.017920
    781.000000     21.000000      0.314706     -0.142450      3.784401     -0.018006
    791.000000     21.000000      0.386172     -0.159490      5.291604     -0.018012
    801.000000     21.000000      0.464921     -0.180246      6.986368     -0.017933
    811.000000     21.000000      0.552289     -0.206902      8.915833     -0.017760
    821.000000     21.000000      0.650057     -0.243154     11.155765     -0.017473
    831.000000     21.000000      0.760209     -0.295539     13.831561     -0.017033
    841.000000     21.000000      0.883369     -0.375966     17.158043     -0.016365

      1.000000     31.000000      0.999778      0.007049     30.992951     -0.000000
     11.000000     31.000000      0.997551      0.007078     30.922354     -0.000000
     21.000000     31.000000      0.995308      0.007157     30.851219     -0.000000
     31.000000     31.000000      0.993033      0.007285     30.779052     -0.000000
