# x  y  u  v  psi  vort
    251.000000     21.000000      0.931221      0.024647     19.504767     -0.000000
    261.000000     21.000000      0.919014      0.029216     19.236182     -0.000000
    271.000000     21.000000      0.904571      0.034752     18.917259     -0.000000
    281.000000     21.000000      0.887424      0.041508     18.537123     -0.000000
    291.000000     21.000000      0.866985      0.049821     18.081971     -0.000000
    301.000000     21.000000      0.842507      0.060136     17.534115     -0.000000
    311.000000     21.000000      0.813023      0.073053     16.870684     -0.000000
    321.000000     21.000000      0.777274      0.089368     16.061875     -0.000000
    331.000000     21.000000      0.733585      0.110133     15.068678     -0.000000
    341.000000     21.000000      0.679687      0.136691     13.840128     -0.000000
    351.000000     21.000000      0.612440      0.170612     12.310561     -0.000000
    361.000000     21.000000      0.527399      0.213344     10.398691     -0.000000
    371.000000     21.000000      0.418314      0.265011      8.013705     -0.000015
    381.000000     21.000000      0.277385      0.319308      5.086299     -0.000823
    391.000000     21.000000      0.104729      0.314038      1.792891     -0.014148
    451.000000     21.000000     -0.000143      0.006049     -0.003121      0.005858
    461.000000     21.000000     -0.013253      0.046671     -0.295922      0.002357
    471.000000     21.000000     -0.036482      0.059787     -0.845318     -0.000089
    481.000000     21.000000     -0.060469      0.059252     -1.447326     -0.001601
    491.000000     21.000000     -0.082266      0.054051     -2.015562     -0.002576
    501.000000     21.000000     -0.101475      0.048075     -2.526075     -0.003288
    511.000000     21.000000     -0.118352      0.042574     -2.978732     -0.003872
    521.000000     21.000000     -0.133237      0.037796     -3.379976     -0.004383
    531.000000     21.000000     -0.146413      0.033680     -3.736846     -0.004847
    541.000000     21.000000     -0.158101      0.030102     -4.055353     -0.005276
    551.000000     21.000000     -0.168467      0.026942     -4.340262     -0.005677
    561.000000     21.000000     -0.177638      0.024103     -4.595248     -0.006055
    571.000000     21.000000     -0.185711      0.021508     -4.823122     -0.006414
    581.000000     21.000000     -0.192759      0.019100     -5.026025     -0.006756
    591.000000     21.000000     -0.198842      0.016836     -5.205598     -0.007081
    601.000000     21.000000     -0.204007      0.014683     -5.363109     -0.007392
    611.000000     21.000000     -0.208293      0.012619     -5.499553     -0.007689
    621.000000     21.000000     -0.211733      0.010627     -5.615730     -0.007971
    631.000000     21.000000     -0.214356      0.008697     -5.712306     -0.008240
    641.000000     21.000000     -0.216189      0.006822     -5.789860     -0.008493
    651.000000     21.000000     -0.217260      0.004999     -5.848923     -0.008732
    661.000000     21.000000     -0.217593      0.003225     -5.890000     -0.008955
    671.000000     21.000000     -0.217219      0.001503     -5.913596     -0.009162
    681.000000     21.000000     -0.216164     -0.000168     -5.920226     -0.009352
    691.000000     21.000000     -0.214462     -0.001784     -5.910423     -0.009524
    701.000000     21.000000     -0.212145     -0.003343     -5.884741     -0.009678
    711.000000     21.000000     -0.209251     -0.004845     -5.843751     -0.009813
    721.000000     21.000000     -0.205817     -0.006288     -5.788038     -0.009927
    731.000000     21.000000     -0.201886     -0.007670     -5.718199     -0.010018
    741.000000     21.000000     -0.197504     -0.008988     -5.634852     -0.010084
    751.000000     21.000000     -0.192718     -0.010237     -5.538662     -0.010123
    761.000000     21.000000     -0.187585     -0.011398     -5.430406     -0.010131
    771.000000     21.000000     -0.182166     -0.012437     -5.311107     -0.010103
    781.000000     21.000000     -0.176537     -0.013292     -5.182263     -0.010036
    791.000000     21.000000     -0.170790     -0.013854     -5.046221     -0.009924
    801.000000     21.000000     -0.165049     -0.013950     -4.906716     -0.009765
    811.000000     21.000000     -0.159486     -0.013333     -4.769572     -0.009563
    821.000000     21.000000     -0.154359     -0.011697     -4.643415     -0.009332
    831.000000     21.000000     -0.150062     -0.008752     -4.539967     -0.009103
    841.000000     21.000000     -0.147173     -0.004427     -4.472994     -0.008932

      1.000000     31.000000      0.998490      0.000010     30.951047     -0.000000
     11.000000     31.000000      0.998456      0.000206     30.949969     -0.000000
     21.000000     31.000000      0.998362      0.000408     30.946906     -0.000000
     31.000000     31.000000      0.998205      0.000622     30.941770     -0.000000
     41.000000     31.000000      0.997979      0.000854     30.934411     -0.000000
     51.000000     31.000000      0.997678      0.001110     30.924618     -0.000000
     61.000000     31.000000      0.997295      0.001397     30.912112     -0.000000
     71.000000     31.000000      0.996817      0.001724     30.896542     -0.000000
     81.000000     31.000000      0.996233      0.002098     30.877475     -0.000000
     91.000000     31.000000      0.995527      0.002529     30.854389     -0.000000
    101.000000     31.000000      0.994679      0.003028     30.826663     -0.000000
    111.000000     31.000000      0.993669      0.003607     30.793560     -0.000000
    121.000000     31.000000      0.992468      0.004280     30.754210     -0.000000
    131.000000     31.000000      0.991049      0.005063     30.707596     -0.000000
    141.000000     31.000000      0.989374      0.005975     30.652523     -0.000000
    151.000000     31.000000      0.987403      0.007039     30.587593     -0.000000
    161.000000     31.000000      0.985088      0.008279     30.511168     -0.000000
    171.000000     31.000000      0.982372      0.009728     30.421324     -0.000000
    181.000000     31.000000      0.979190      0.011422     30.315803     -0.000000
    191.000000     31.000000      0.975465      0.013405     30.191939     -0.000000
    201.000000     31.000000      0.971107      0.015731     30.046577     -0.000000
    211.000000     31.000000      0.966011      0.018467     29.875969     -0.000000
    221.000000     31.000000      0.960051      0.021692     29.675631     -0.000000
    231.000000     31.000000      0.953078      0.025509     29.440178     -0.000000
    241.000000     31.000000      0.944916      0.030043     29.163091     -0.000000
    251.000000     31.000000      0.935351      0.035456     28.836424     -0.000000
    261.000000     31.000000      0.924126      0.041951     28.450412     -0.000000
    271.000000     31.000000      0.910931      0.049797     27.992951     -0.000000
    281.000000     31.000000      0.895381      0.059337     27.448897     -0.000000
    291.000000     31.000000      0.877005      0.071032     26.799114     -0.000000
    301.000000     31.000000      0.855210      0.085488     26.019172     -0.000000
    311.000000     31.000000      0.829245      0.103527     25.077559     -0.000000
    321.000000     31.000000      0.798137      0.126255     23.933207     -0.000000
    331.000000     31.000000      0.760588      0.155179     22.532077     -0.000000
    341.000000     31.000000      0.714780      0.192348     20.802495     -0.000000
