# x  y  u  v  psi  vort
    181.000000     21.000000      0.943978      0.018303     19.799583     -0.000000
    191.000000     21.000000      0.934824      0.021059     19.603077     -0.000000
    201.000000     21.000000      0.924304      0.024195     19.377150     -0.000000
    211.000000     21.000000      0.912230      0.027763     19.117746     -0.000000
    221.000000     21.000000      0.898388      0.031821     18.820267     -0.000000
    231.000000     21.000000      0.882536      0.036434     18.479492     -0.000000
    241.000000     21.000000      0.864399      0.041677     18.089505     -0.000000
    251.000000     21.000000      0.843665      0.047631     17.643609     -0.000000
    261.000000     21.000000      0.819981      0.054386     17.134245     -0.000000
    271.000000     21.000000      0.792945      0.062039     16.552923     -0.000000
    281.000000     21.000000      0.762107      0.070687     15.890178     -0.000000
    291.000000     21.000000      0.726965      0.080425     15.135580     -0.000000
    301.000000     21.000000      0.686962      0.091327     14.277835     -0.000000
    311.000000     21.000000      0.641498      0.103435     13.305049     -0.000000
    321.000000     21.000000      0.589943      0.116725     12.205215     -0.000000
    331.000000     21.000000      0.531669      0.131066     10.967061     -0.000000
    341.000000     21.000000      0.466109      0.146174      9.581340     -0.000000
    351.000000     21.000000      0.392849      0.161550      8.042671     -0.000000
    361.000000     21.000000      0.311756      0.176431      6.351922     -0.000006
    371.000000     21.000000      0.223197      0.189368      4.520086     -0.000146
    381.000000     21.000000      0.129081      0.193289      2.591343     -0.001689
    391.000000     21.000000      0.040216      0.151583      0.796855     -0.009511
    451.000000     21.000000     -0.000062      0.002679     -0.001368      0.002621
    461.000000     21.000000     -0.006461      0.023576     -0.141380      0.001566
    471.000000     21.000000     -0.020317      0.035505     -0.443230      0.000750
    481.000000     21.000000     -0.038148      0.041244     -0.831093      0.000192
    491.000000     21.000000     -0.057649      0.043255     -1.255896     -0.000166
    501.000000     21.000000     -0.077497      0.043287     -1.689752     -0.000400
    511.000000     21.000000     -0.097027      0.042383     -2.118612     -0.000571
    521.000000     21.000000     -0.115954      0.041083     -2.536140     -0.000714
    531.000000     21.000000     -0.134179      0.039640     -2.939812     -0.000847
    541.000000     21.000000     -0.151685      0.038171     -3.328863     -0.000976
    551.000000     21.000000     -0.168492      0.036728     -3.703324     -0.001102
    561.000000     21.000000     -0.184630      0.035335     -4.063592     -0.001226
    571.000000     21.000000     -0.200135      0.034001     -4.410218     -0.001348
    581.000000     21.000000     -0.215039      0.032727     -4.743805     -0.001468
    591.000000     21.000000     -0.229376      0.031512     -5.064951     -0.001586
    601.000000     21.000000     -0.243172      0.030351     -5.374220     -0.001701
    611.000000     21.000000     -0.256454      0.029239     -5.672132     -0.001813
    621.000000     21.000000     -0.269244      0.028173     -5.959157     -0.001924
    631.000000     21.000000     -0.281563      0.027147     -6.235723     -0.002032
    641.000000     21.000000     -0.293429      0.026158     -6.502216     -0.002137
    651.000000     21.000000     -0.304859      0.025202     -6.758987     -0.002240
    661.000000     21.000000     -0.315868      0.024276     -7.006354     -0.002340
    671.000000     21.000000     -0.326471      0.023377     -7.244602     -0.002438
    681.000000     21.000000     -0.336680      0.022502     -7.473980     -0.002532
    691.000000     21.000000     -0.346506      0.021645     -7.694700     -0.002624
    701.000000     21.000000     -0.355959      0.020801     -7.906920     -0.002713
    711.000000     21.000000     -0.365045      0.019962     -8.110734     -0.002799
    721.000000     21.000000     -0.373767      0.019120     -8.306153     -0.002882
    731.000000     21.000000     -0.382123      0.018261     -8.493075     -0.002961
    741.000000     21.000000     -0.390106      0.017370     -8.671261     -0.003037
    751.000000     21.000000     -0.397701      0.016427     -8.840297     -0.003108
    761.000000     21.000000     -0.404881      0.015411     -8.999559     -0.003175
    771.000000     21.000000     -0.411609      0.014294     -9.148179     -0.003237
    781.000000     21.000000     -0.417836      0.013050     -9.285019     -0.003294
    791.000000     21.000000     -0.423493      0.011650     -9.408661     -0.003344
    801.000000     21.000000     -0.428501      0.010073     -9.517435     -0.003388
    811.000000     21.000000     -0.432765      0.008304     -9.609483     -0.003425
    821.000000     21.000000     -0.436187      0.006345     -9.682883     -0.003454
    831.000000     21.000000     -0.438667      0.004220     -9.735835     -0.003474
    841.000000     21.000000     -0.440127      0.001971     -9.766868     -0.003486

      1.000000     31.000000      0.995262      0.000028     30.847400     -0.000000
     11.000000     31.000000      0.995167      0.000583     30.844348     -0.000000
     21.000000     31.000000      0.994899      0.001151     30.835696     -0.000000
     31.000000     31.000000      0.994451      0.001748     30.821232     -0.000000
     41.000000     31.000000      0.993812      0.002387     30.800601     -0.000000
     51.000000     31.000000      0.992967      0.003083     30.773308     -0.000000
     61.000000     31.000000      0.991896      0.003852     30.738702     -0.000000
     71.000000     31.000000      0.990574      0.004711     30.695973     -0.000000
     81.000000     31.000000      0.988970      0.005676     30.644137     -0.000000
     91.000000     31.000000      0.987050      0.006769     30.582025     -0.000000
    101.000000     31.000000      0.984770      0.008010     30.508265     -0.000000
    111.000000     31.000000      0.982082      0.009422     30.421263     -0.000000
    121.000000     31.000000      0.978930      0.011031     30.319181     -0.000000
    131.000000     31.000000      0.975250      0.012865     30.199909     -0.000000
    141.000000     31.000000      0.970967      0.014956     30.061038     -0.000000
    151.000000     31.000000      0.965999      0.017340     29.899820     -0.000000
    161.000000     31.000000      0.960249      0.020058     29.713131     -0.000000
    171.000000     31.000000      0.953611      0.023153     29.497422     -0.000000
    181.000000     31.000000      0.945962      0.026676     29.248665     -0.000000
    191.000000     31.000000      0.937163      0.030687     28.962287     -0.000000
    201.000000     31.000000      0.927057      0.035250     28.633101     -0.000000
    211.000000     31.000000      0.915466      0.040440     28.255219     -0.000000
    221.000000     31.000000      0.902187      0.046341     27.821958     -0.000000
    231.000000     31.000000      0.886989      0.053050     27.325730     -0.000000
    241.000000     31.000000      0.869610      0.060676     26.757926     -0.000000
    251.000000     31.000000      0.849750      0.069340     26.108786     -0.000000
    261.000000     31.000000      0.827068      0.079176     25.367266     -0.000000
    271.000000     31.000000      0.801171      0.090331     24.520915     -0.000000
    281.000000     31.000000      0.771615      0.102960     23.555777     -0.000000
    291.000000     31.000000      0.737890      0.117213     22.456356     -0.000000
    301.000000     31.000000      0.699416      0.133230     21.205689     -0.000000
    311.000000     31.000000      0.655541      0.151105     19.785619     -0.000000
    321.000000     31.000000      0.605542      0.170854     18.177393     -0.000000
    331.000000     31.000000      0.548640      0.192352     16.362746     -0.000000
    341.000000     31.000000      0.484041      0.215249     14.325707     -0.000000
    351.000000     31.000000      0.411024      0.238869     12.055335     -0.000000
    361.000000     31.000000      0.329100      0.262091      9.549560     -0.000007
    371.000000     31.000000      0.238272      0.282752      6.821437     -0.000194
    381.000000     31.000000      0.140022      0.290631      3.932325     -0.002385
    391.000000     31.000000      0.044684      0.230765      1.219403     -0.014176
    451.000000     31.000000     -0.000058      0.003856     -0.001968      0.003775
    461.000000     31.000000     -0.006046      0.034058     -0.203986      0.002278
    471.000000     31.000000     -0.019086      0.051371     -0.640478      0.001107
    481.000000     31.000000     -0.035865      0.059656     -1.201659      0.000297
    491.000000     31.000000     -0.054121      0.062457     -1.815621     -0.000227
    501.000000     31.000000     -0.072548      0.062345     -2.441301     -0.000571
    511.000000     31.000000     -0.090509      0.060877     -3.058129     -0.000820
    521.000000     31.000000     -0.107759      0.058862     -3.657081     -0.001028
    531.000000     31.000000     -0.124240      0.056678     -4.234831     -0.001220
    541.000000     31.000000     -0.139973      0.054489     -4.790630     -0.001404
    551.000000     31.000000     -0.155006      0.052365     -5.324831     -0.001585
    561.000000     31.000000     -0.169388      0.050332     -5.838235     -0.001762
    571.000000     31.000000     -0.183167      0.048398     -6.331801     -0.001937
    581.000000     31.000000     -0.196384      0.046559     -6.806505     -0.002108
    591.000000     31.000000     -0.209074      0.044810     -7.263279     -0.002277
    601.000000     31.000000     -0.221267      0.043143     -7.702980     -0.002442
    611.000000     31.000000     -0.232990      0.041550     -8.126386     -0.002605
    621.000000     31.000000     -0.244265      0.040023     -8.534195     -0.002764
    631.000000     31.000000     -0.255111      0.038556     -8.927038     -0.002920
    641.000000     31.000000     -0.265548      0.037143     -9.305486     -0.003072
    651.000000     31.000000     -0.275592      0.035779     -9.670056     -0.003222
    661.000000     31.000000     -0.285259      0.034461    -10.021222     -0.003368
    671.000000     31.000000     -0.294562      0.033183    -10.359411     -0.003511
    681.000000     31.000000     -0.303517      0.031941    -10.685007     -0.003650
    691.000000     31.000000     -0.312134      0.030729    -10.998339     -0.003786
    701.000000     31.000000     -0.320427      0.029540    -11.299669     -0.003918
    711.000000     31.000000     -0.328404      0.028362    -11.589172     -0.004047
    721.000000     31.000000     -0.336073      0.027184    -11.866908     -0.004171
    731.000000     31.000000     -0.343438      0.025987    -12.132788     -0.004292
    741.000000     31.000000     -0.350498      0.024751    -12.386526     -0.004408
    751.000000     31.000000     -0.357246      0.023447    -12.627590     -0.004519
    761.000000     31.000000     -0.363664      0.022043    -12.855142     -0.004624
    771.000000     31.000000     -0.369726      0.020498    -13.067985     -0.004722
    781.000000     31.000000     -0.375389      0.018771    -13.264508     -0.004813
    791.000000     31.000000     -0.380594      0.016817    -13.442657     -0.004895
    801.000000     31.000000     -0.385260      0.014595    -13.599955     -0.004967
    811.000000     31.000000     -0.389289      0.012078    -13.733576     -0.005027
    821.000000     31.000000     -0.392564      0.009263    -13.840527     -0.005075
    831.000000     31.000000     -0.394967      0.006177    -13.917932     -0.005108
    841.000000     31.000000     -0.396393      0.002890    -13.963399     -0.005128

      1.000000     41.000000      0.995464      0.000037     40.800984     -0.000000
     11.000000     41.000000      0.995374      0.000759     40.797008     -0.000000
     21.000000     41.000000      0.995118      0.001500     40.785734     -0.000000
     31.000000     41.000000      0.994690      0.002277     40.766886     -0.000000
     41.000000     41.000000      0.994080      0.003110     40.740007     -0.000000
     51.000000     41.000000      0.993274      0.004016     40.704449     -0.000000
     61.000000     41.000000      0.992252      0.005018     40.659368     -0.000000
     71.000000     41.000000      0.990992      0.006135     40.603710     -0.000000
     81.000000     41.000000      0.989463      0.007393     40.536199     -0.000000
     91.000000     41.000000      0.987634      0.008814     40.455316     -0.000000
    101.000000     41.000000      0.985463      0.010428     40.359280     -0.000000
    111.000000     41.000000      0.982905      0.012264     40.246023     -0.000000
    121.000000     41.000000      0.979907      0.014355     40.113159     -0.000000
    131.000000     41.000000      0.976409      0.016739     39.957955     -0.000000
    141.000000     41.000000      0.972341      0.019455     39.777286     -0.000000
    151.000000     41.000000      0.967626      0.022551     39.567596     -0.000000
    161.000000     41.000000      0.962174      0.026078     39.324838     -0.000000
    171.000000     41.000000      0.955886      0.030094     39.044420     -0.000000
    181.000000     41.000000      0.948646      0.034664     38.721131     -0.000000
    191.000000     41.000000      0.940326      0.039864     38.349059     -0.000000
    201.000000     41.000000      0.930781      0.045778     37.921497     -0.000000
    211.000000     41.000000      0.919844      0.052502     37.430836     -0.000000
    221.000000     41.000000      0.907327      0.060146     36.868432     -0.000000
    231.000000     41.000000      0.893017      0.068836     36.224472     -0.000000
    241.000000     41.000000      0.876668      0.078713     35.487804     -0.000000
    251.000000     41.000000      0.858000      0.089940     34.645761     -0.000000
    261.000000     41.000000      0.836689      0.102695     33.683968     -0.000000
    271.000000     41.000000      0.812363      0.117181     32.586146     -0.000000
