# R =  3.00
# x  y  u  v  psi  vort
    531.000000     11.000000     -0.516915      0.056448     -6.074781     -0.010080
    541.000000     11.000000     -0.560386      0.048371     -6.598713     -0.011105
    551.000000     11.000000     -0.596860      0.040645     -7.043380     -0.012035
    561.000000     11.000000     -0.626777      0.033501     -7.413545     -0.012883
    571.000000     11.000000     -0.650723      0.027061     -7.715730     -0.013662
    581.000000     11.000000     -0.669339      0.021363     -7.957226     -0.014386
    591.000000     11.000000     -0.683260      0.016382     -8.145362     -0.015067
    601.000000     11.000000     -0.693076      0.012060     -8.287041     -0.015719
    611.000000     11.000000     -0.699312      0.008320     -8.388479     -0.016354
    621.000000     11.000000     -0.702420      0.005078     -8.455082     -0.016980
    631.000000     11.000000     -0.702774      0.002247     -8.491396     -0.017608
    641.000000     11.000000     -0.700671     -0.000265     -8.501073     -0.018245
    651.000000     11.000000     -0.696324     -0.002555     -8.486827     -0.018900
    661.000000     11.000000     -0.689858     -0.004729     -8.450358     -0.019577
    671.000000     11.000000     -0.681297     -0.006907     -8.392239     -0.020284
    681.000000     11.000000     -0.670555     -0.009226     -8.311762     -0.021024
    691.000000     11.000000     -0.657413     -0.011848     -8.206724     -0.021801
    701.000000     11.000000     -0.641501     -0.014965     -8.073170     -0.022616
    711.000000     11.000000     -0.622266     -0.018803     -7.905053     -0.023470
    721.000000     11.000000     -0.598941     -0.023637     -7.693826     -0.024360
    731.000000     11.000000     -0.570503     -0.029792     -7.427952     -0.025280
    741.000000     11.000000     -0.535621     -0.037647     -7.092376     -0.026222
    751.000000     11.000000     -0.492618     -0.047626     -6.668012     -0.027172
    761.000000     11.000000     -0.439433     -0.060181     -6.131361     -0.028113
    771.000000     11.000000     -0.373613     -0.075758     -5.454411     -0.029021
    781.000000     11.000000     -0.292347     -0.094760     -4.604888     -0.029863
    791.000000     11.000000     -0.192540     -0.117558     -3.546690     -0.030597
    801.000000     11.000000     -0.070867     -0.144641     -2.239645     -0.031165
    811.000000     11.000000      0.076319     -0.177098     -0.636330     -0.031491
    821.000000     11.000000      0.253539     -0.217883      1.329276     -0.031469
    831.000000     11.000000      0.467534     -0.275115      3.774137     -0.030943
    841.000000     11.000000      0.728386     -0.372058      6.957934     -0.029635

      1.000000     21.000000      0.999883      0.002480     20.997520      0.000000
     11.000000     21.000000      0.998715      0.002501     20.972644      0.000000
     21.000000     21.000000      0.997528      0.002558     20.947381      0.000000
     31.000000     21.000000      0.996306      0.002650     20.921372      0.000000
     41.000000     21.000000      0.995032      0.002781     20.894250      0.000000
     51.000000     21.000000      0.993689      0.002950     20.865631     -0.000000
     61.000000     21.000000      0.992257      0.003161     20.835112     -0.000000
     71.000000     21.000000      0.990715      0.003417     20.802260     -0.000000
     81.000000     21.000000      0.989044      0.003721     20.766611     -0.000000
     91.000000     21.000000      0.987218      0.004079     20.727657     -0.000000
    101.000000     21.000000      0.985212      0.004494     20.684844     -0.000000
    111.000000     21.000000      0.982999      0.004975     20.637554      0.000000
    121.000000     21.000000      0.980545      0.005528     20.585103      0.000000
    131.000000     21.000000      0.977815      0.006164     20.526717      0.000000
    141.000000     21.000000      0.974769      0.006892     20.461524     -0.000000
    151.000000     21.000000      0.971362      0.007726     20.388532     -0.000000
    161.000000     21.000000      0.967541      0.008682     20.306604     -0.000000
    171.000000     21.000000      0.963247      0.009778     20.214431     -0.000000
    181.000000     21.000000      0.958410      0.011038     20.110498     -0.000000
    191.000000     21.000000      0.952951      0.012489     19.993035      0.000000
    201.000000     21.000000      0.946774      0.014165     19.859970     -0.000000
    211.000000     21.000000      0.939771      0.016107     19.708853     -0.000000
    221.000000     21.000000      0.931811      0.018367     19.536773     -0.000000
    231.000000     21.000000      0.922737      0.021009     19.340245     -0.000000
    241.000000     21.000000      0.912364      0.024114     19.115060     -0.000000
    251.000000     21.000000      0.900465      0.027783     18.856104     -0.000000
    261.000000     21.000000      0.886766      0.032149     18.557101     -0.000000
    271.000000     21.000000      0.870929      0.037379     18.210282     -0.000000
    281.000000     21.000000      0.852535      0.043694     17.805948     -0.000000
    291.000000     21.000000      0.831058      0.051384     17.331870      0.000000
    301.000000     21.000000      0.805835      0.060829     16.772490      0.000000
    311.000000     21.000000      0.776016      0.072536     16.107841      0.000000
    321.000000     21.000000      0.740500      0.087173     15.312120      0.000000
    331.000000     21.000000      0.697834      0.105612     14.351856      0.000000
    341.000000     21.000000      0.646076      0.128952     13.183722     -0.000000
    351.000000     21.000000      0.582563      0.158462     11.752445     -0.000000
    361.000000     21.000000      0.503582      0.195281      9.990264     -0.000000
    371.000000     21.000000      0.403974      0.239473      7.822132     -0.000000
    381.000000     21.000000      0.277296      0.287634      5.186817     -0.000004
    391.000000     21.000000      0.119231      0.320600      2.103832     -0.004407
    451.000000     21.000000     -0.000404      0.025635     -0.013616      0.023995
    461.000000     21.000000     -0.036118      0.145304     -1.041061      0.001958
    471.000000     21.000000     -0.094921      0.157640     -2.584833     -0.003706
    481.000000     21.000000     -0.154606      0.155085     -4.152794     -0.006261
    491.000000     21.000000     -0.211693      0.148427     -5.673349     -0.008643
    501.000000     21.000000     -0.265109      0.138566     -7.110754     -0.010863
    511.000000     21.000000     -0.313876      0.126204     -8.436388     -0.012856
    521.000000     21.000000     -0.357199      0.112180     -9.629337     -0.014588
    531.000000     21.000000     -0.394606      0.097394    -10.677488     -0.016051
    541.000000     21.000000     -0.425984      0.082661    -11.577418     -0.017266
    551.000000     21.000000     -0.451515      0.068609    -12.332984     -0.018262
    561.000000     21.000000     -0.471585      0.055643    -12.953209     -0.019078
    571.000000     21.000000     -0.486675      0.043961    -13.450097     -0.019750
    581.000000     21.000000     -0.497298      0.033606    -13.836816     -0.020313
    591.000000     21.000000     -0.503941      0.024521    -14.126417     -0.020794
    601.000000     21.000000     -0.507049      0.016590    -14.331048     -0.021216
    611.000000     21.000000     -0.507009      0.009670    -14.461549     -0.021599
    621.000000     21.000000     -0.504153      0.003609    -14.527281     -0.021956
    631.000000     21.000000     -0.498757     -0.001748    -14.536059     -0.022300
    641.000000     21.000000     -0.491037     -0.006565    -14.494109     -0.022639
    651.000000     21.000000     -0.481150     -0.011014    -14.405981     -0.022981
    661.000000     21.000000     -0.469182     -0.015287    -14.274411     -0.023332
    671.000000     21.000000     -0.455136     -0.019601    -14.100103     -0.023695
    681.000000     21.000000     -0.438922     -0.024205    -13.881433     -0.024076
    691.000000     21.000000     -0.420332     -0.029393    -13.614077     -0.024480
    701.000000     21.000000     -0.399022     -0.035510    -13.290520     -0.024913
    711.000000     21.000000     -0.374480     -0.042973    -12.899448     -0.025383
    721.000000     21.000000     -0.345989     -0.052282    -12.424982     -0.025902
    731.000000     21.000000     -0.312579     -0.064035    -11.845761     -0.026484
    741.000000     21.000000     -0.272977     -0.078935    -11.133916     -0.027147
    751.000000     21.000000     -0.225558     -0.097776    -10.254067     -0.027903
    761.000000     21.000000     -0.168317     -0.121399     -9.162611     -0.028760
    771.000000     21.000000     -0.098909     -0.150601     -7.807657     -0.029697
    781.000000     21.000000     -0.014787     -0.186022     -6.130033     -0.030651
    791.000000     21.000000      0.086498     -0.228062     -4.065349     -0.031492
    801.000000     21.000000      0.206855     -0.276989     -1.546109     -0.032007
    811.000000     21.000000      0.347121     -0.333521      1.499334     -0.031908
    821.000000     21.000000      0.506463     -0.400232      5.157407     -0.030863
    831.000000     21.000000      0.681179     -0.484242      9.560099     -0.028546
    841.000000     21.000000      0.860309     -0.600929     14.948952     -0.024674

      1.000000     31.000000      0.999886      0.003632     30.996368      0.000000
     11.000000     31.000000      0.998745      0.003663     30.959934      0.000000
     21.000000     31.000000      0.997586      0.003746     30.922934      0.000000
     31.000000     31.000000      0.996394      0.003881     30.884846      0.000000
     41.000000     31.000000      0.995152      0.004071     30.845133      0.000000
     51.000000     31.000000      0.993842      0.004318     30.803236      0.000000
     61.000000     31.000000      0.992446      0.004627     30.758564      0.000000
     71.000000     31.000000      0.990945      0.005000     30.710490      0.000000
     81.000000     31.000000      0.989318      0.005444     30.658335     -0.000000
     91.000000     31.000000      0.987543      0.005965     30.601362     -0.000000
    101.000000     31.000000      0.985596      0.006570     30.538764     -0.000000
    111.000000     31.000000      0.983448      0.007270     30.469645     -0.000000
    121.000000     31.000000      0.981069      0.008076     30.393009     -0.000000
    131.000000     31.000000      0.978427      0.009000     30.307736     -0.000000
    141.000000     31.000000      0.975483      0.010059     30.212564     -0.000000
    151.000000     31.000000      0.972195      0.011271     30.106058      0.000000
    161.000000     31.000000      0.968513      0.012658     29.986575      0.000000
    171.000000     31.000000      0.964383      0.014248     29.852230      0.000000
    181.000000     31.000000      0.959740      0.016073     29.700839      0.000000
    191.000000     31.000000      0.954511      0.018172     29.529863      0.000000
    201.000000     31.000000      0.948610      0.020594     29.336331      0.000000
    211.000000     31.000000      0.941937      0.023395     29.116738     -0.000000
    221.000000     31.000000      0.934376      0.026650     28.866934     -0.000000
    231.000000     31.000000      0.925789      0.030447     28.581957     -0.000000
    241.000000     31.000000      0.916011      0.034898     28.255844      0.000000
    251.000000     31.000000      0.904846      0.040148     27.881361      0.000000
    261.000000     31.000000      0.892059      0.046375     27.449671      0.000000
    271.000000     31.000000      0.877365      0.053813     26.949877      0.000000
    281.000000     31.000000      0.860416      0.062765     26.368423      0.000000
    291.000000     31.000000      0.840781      0.073627     25.688285      0.000000
    301.000000     31.000000      0.817927      0.086921     24.887876      0.000000
    311.000000     31.000000      0.791179      0.103346     23.939554      0.000000
    321.000000     31.000000      0.759666      0.123835     22.807579     -0.000000
    331.000000     31.000000      0.722237      0.149647     21.445332      0.000000
    341.000000     31.000000      0.677297      0.182468     19.791569     -0.000000
    351.000000     31.000000      0.622500      0.224530     17.765541     -0.000000
    361.000000     31.000000      0.554077      0.278628     15.261284     -0.000000
    371.000000     31.000000      0.465362      0.347660     12.143494     -0.000000
    381.000000     31.000000      0.343801      0.431912      8.256573     -0.000002
    391.000000     31.000000      0.168291      0.509678      3.506102     -0.004886
    451.000000     31.000000     -0.000118      0.030724     -0.016177      0.029062
    461.000000     31.000000     -0.017577      0.187908     -1.310160      0.003824
    471.000000     31.000000     -0.052832      0.206889     -3.329962     -0.004521
    481.000000     31.000000     -0.088780      0.202343     -5.381765     -0.007924
    491.000000     31.000000     -0.122788      0.193047     -7.362061     -0.010851
    501.000000     31.000000     -0.154968      0.179955     -9.230145     -0.013464
    511.000000     31.000000     -0.184869      0.163604    -10.950347     -0.015679
    521.000000     31.000000     -0.211834      0.144975    -12.494679     -0.017457
    531.000000     31.000000     -0.235335      0.125258    -13.846267     -0.018815
    541.000000     31.000000     -0.255088      0.105564    -14.999946     -0.019803
    551.000000     31.000000     -0.271037      0.086744    -15.960463     -0.020491
    561.000000     31.000000     -0.283290      0.069333    -16.739501     -0.020948
    571.000000     31.000000     -0.292045      0.053585    -17.352634     -0.021238
    581.000000     31.000000     -0.297535      0.039545    -17.816857     -0.021409
    591.000000     31.000000     -0.299994      0.027128    -18.148903     -0.021501
    601.000000     31.000000     -0.299639      0.016180    -18.364271     -0.021542
    611.000000     31.000000     -0.296669      0.006519    -18.476757     -0.021554
    621.000000     31.000000     -0.291259     -0.002046    -18.498275     -0.021553
    631.000000     31.000000     -0.283561     -0.009715    -18.438793     -0.021553
    641.000000     31.000000     -0.273700     -0.016693    -18.306263     -0.021566
    651.000000     31.000000     -0.261762     -0.023208    -18.106469     -0.021602
    661.000000     31.000000     -0.247781     -0.029519    -17.842777     -0.021672
    671.000000     31.000000     -0.231721     -0.035927    -17.515769     -0.021787
