# Quartic Well - state n = 1
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   2.3936440E+00
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -8.0000000000E+00    4.0960000000E+03    1.0142387050-105    0.0000000000E+00    1.0286801508-210    1.0142387050-105    0.0000000000E+00
   -4.5760000000E+00    4.3847421893E+02    2.2064805268E-20    0.0000000000E+00    4.8685563153E-40    2.2064805268E-20    2.3438798345E-23
   -4.5680000000E+00    4.3541599716E+02    2.7982217531E-20    0.0000000000E+00    7.8300449794E-40    2.7982217531E-20    2.9427994866E-23
   -4.5600000000E+00    4.3237380096E+02    3.5457279916E-20    0.0000000000E+00    1.2572186991E-39    3.5457279916E-20    3.6916301644E-23
   -4.5520000000E+00    4.2934757426E+02    4.4892169006E-20    0.0000000000E+00    2.0153068381E-39    4.4892169006E-20    4.6270956768E-23
   -4.5440000000E+00    4.2633726106E+02    5.6790837887E-20    0.0000000000E+00    3.2251992679E-39    5.6790837887E-20    5.7947158762E-23
   -4.5360000000E+00    4.2334280549E+02    7.1784239685E-20    0.0000000000E+00    5.1529770671E-39    7.1784239685E-20    7.2508643519E-23
   -4.5280000000E+00    4.2036415175E+02    9.0661667539E-20    0.0000000000E+00    8.2195379609E-39    9.0661667539E-20    9.0652956915E-23
   -4.5200000000E+00    4.1740124416E+02    1.1440966077E-19    0.0000000000E+00    1.3089570477E-38    1.1440966077E-19    1.1324246695E-22
   -4.5120000000E+00    4.1445402712E+02    1.4426026247E-19    0.0000000000E+00    2.0811023328E-38    1.4426026247E-19    1.4134238500E-22
   -4.5040000000E+00    4.1152244515E+02    1.8175082504E-19    0.0000000000E+00    3.3033362403E-38    1.8175082504E-19    1.7626733877E-22
   -4.4960000000E+00    4.0860644285E+02    2.2879806361E-19    0.0000000000E+00    5.2348553912E-38    2.2879806361E-19    2.1963836974E-22
   -4.4880000000E+00    4.0570596492E+02    2.8778967358E-19    0.0000000000E+00    8.2822896218E-38    2.8778967358E-19    2.7345262632E-22
   -4.4800000000E+00    4.0282095616E+02    3.6169758151E-19    0.0000000000E+00    1.3082514047E-37    3.6169758151E-19    3.4016850524E-22
   -4.4720000000E+00    3.9995136148E+02    4.5421781850E-19    0.0000000000E+00    2.0631382665E-37    4.5421781850E-19    4.2280957293E-22
   -4.4640000000E+00    3.9709712587E+02    5.6994312755E-19    0.0000000000E+00    3.2483516864E-37    5.6994312755E-19    5.2509129726E-22
   -4.4560000000E+00    3.9425819444E+02    7.1457578475E-19    0.0000000000E+00    5.1061855216E-37    7.1457578475E-19    6.5157545971E-22
   -4.4480000000E+00    3.9143451237E+02    8.9518978116E-19    0.0000000000E+00    8.0136474430E-37    8.9518978116E-19    8.0785812765E-22
   -4.4400000000E+00    3.8862602496E+02    1.1205535404E-18    0.0000000000E+00    1.2556402370E-36    1.1205535404E-18    1.0007982789E-21
   -4.4320000000E+00    3.8583267761E+02    1.4015268141E-18    0.0000000000E+00    1.9642774106E-36    1.4015268141E-18    1.2387956254E-21
   -4.4240000000E+00    3.8305441579E+02    1.7515483928E-18    0.0000000000E+00    3.0679217723E-36    1.7515483928E-18    1.5321279261E-21
   -4.4160000000E+00    3.8029118512E+02    2.1872349089E-18    0.0000000000E+00    4.7839965466E-36    2.1872349089E-18    1.8933601677E-21
   -4.4080000000E+00    3.7754293126E+02    2.7291154170E-18    0.0000000000E+00    7.4480709594E-36    2.7291154170E-18    2.3378404888E-21
   -4.4000000000E+00    3.7480960000E+02    3.4025317833E-18    0.0000000000E+00    1.1577222537E-35    3.4025317833E-18    2.8843007094E-21
   -4.3920000000E+00    3.7209113723E+02    4.2387413845E-18    0.0000000000E+00    1.7966928525E-35    4.2387413845E-18    3.5555828942E-21
   -4.3840000000E+00    3.6938748894E+02    5.2762664437E-18    0.0000000000E+00    2.7838987584E-35    5.2762664437E-18    4.3795176290E-21
   -4.3760000000E+00    3.6669860119E+02    6.5625437873E-18    0.0000000000E+00    4.3066980960E-35    6.5625437873E-18    5.3899847630E-21
   -4.3680000000E+00    3.6402442017E+02    8.1559402270E-18    0.0000000000E+00    6.6519360986E-35    8.1559402270E-18    6.6281934060E-21
   -4.3600000000E+00    3.6136489216E+02    1.0128212545E-17    0.0000000000E+00    1.0258068936E-34    1.0128212545E-17    8.1442251516E-21
   -4.3520000000E+00    3.5871996353E+02    1.2567507670E-17    0.0000000000E+00    1.5794224904E-34    1.2567507670E-17    9.9988930390E-21
   -4.3440000000E+00    3.5608958075E+02    1.5582018615E-17    0.0000000000E+00    2.4279930412E-34    1.5582018615E-17    1.2265978900E-20
   -4.3360000000E+00    3.5347369040E+02    1.9304435831E-17    0.0000000000E+00    3.7266124277E-34    1.9304435831E-17    1.5034923775E-20
   -4.3280000000E+00    3.5087223915E+02    2.3897362527E-17    0.0000000000E+00    5.7108393576E-34    2.3897362527E-17    1.8414060322E-20
   -4.3200000000E+00    3.4828517376E+02    2.9559897270E-17    0.0000000000E+00    8.7378752662E-34    2.9559897270E-17    2.2534493060E-20
   -4.3120000000E+00    3.4571244110E+02    3.6535628864E-17    0.0000000000E+00    1.3348521765E-33    3.6535628864E-17    2.7554752215E-20
   -4.3040000000E+00    3.4315398814E+02    4.5122338501E-17    0.0000000000E+00    2.0360254318E-33    4.5122338501E-17    3.3666370604E-20
   -4.2960000000E+00    3.4060976194E+02    5.5683764074E-17    0.0000000000E+00    3.1006815814E-33    5.5683764074E-17    4.1100560818E-20
   -4.2880000000E+00    3.3807970966E+02    6.8663853215E-17    0.0000000000E+00    4.7147247384E-33    6.8663853215E-17    5.0136202906E-20
   -4.2800000000E+00    3.3556377856E+02    8.4604017402E-17    0.0000000000E+00    7.1578397605E-33    8.4604017402E-17    6.1109391512E-20
   -4.2720000000E+00    3.3306191600E+02    1.0416400186E-16    0.0000000000E+00    1.0850139284E-32    1.0416400186E-16    7.4424837073E-20
   -4.2640000000E+00    3.3057406944E+02    1.2814710839E-16    0.0000000000E+00    1.6421681390E-32    1.2814710839E-16    9.0569469423E-20
   -4.2560000000E+00    3.2810018642E+02    1.5753065405E-16    0.0000000000E+00    2.4815906966E-32    1.5753065405E-16    1.1012865528E-19
   -4.2480000000E+00    3.2564021461E+02    1.9350272260E-16    0.0000000000E+00    3.7443303652E-32    1.9350272260E-16    1.3380551523E-19
   -4.2400000000E+00    3.2319410176E+02    2.3750647266E-16    0.0000000000E+00    5.6409324558E-32    2.3750647266E-16    1.6244391288E-19
   -4.2320000000E+00    3.2076179571E+02    2.9129351296E-16    0.0000000000E+00    8.4851910692E-32    2.9129351296E-16    1.9705579069E-19
   -4.2240000000E+00    3.1834324441E+02    3.5698814768E-16    0.0000000000E+00    1.2744053759E-31    3.5698814768E-16    2.3885364657E-19
   -4.2160000000E+00    3.1593839592E+02    4.3716464330E-16    0.0000000000E+00    1.9111292535E-31    4.3716464330E-16    2.8928908500E-19
   -4.2080000000E+00    3.1354719837E+02    5.3494008050E-16    0.0000000000E+00    2.8616088973E-31    5.3494008050E-16    3.5009853956E-19
   -4.2000000000E+00    3.1116960000E+02    6.5408584483E-16    0.0000000000E+00    4.2782829241E-31    6.5408584483E-16    4.2335745480E-19
   -4.1920000000E+00    3.0880554916E+02    7.9916138925E-16    0.0000000000E+00    6.3865892607E-31    7.9916138925E-16    5.1154443759E-19
   -4.1840000000E+00    3.0645499429E+02    9.7567458836E-16    0.0000000000E+00    9.5194090238E-31    9.7567458836E-16    6.1761714760E-19
   -4.1760000000E+00    3.0411788393E+02    1.1902738161E-15    0.0000000000E+00    1.4167517572E-30    1.1902738161E-15    7.4510199856E-19
   -4.1680000000E+00    3.0179416671E+02    1.4509778373E-15    0.0000000000E+00    2.1053366844E-30    1.4509778373E-15    8.9820009345E-19
   -4.1600000000E+00    2.9948379136E+02    1.7674507379E-15    0.0000000000E+00    3.1238821110E-30    1.7674507379E-15    1.0819122250E-18
   -4.1520000000E+00    2.9718670672E+02    2.1513304519E-15    0.0000000000E+00    4.6282227134E-30    2.1513304519E-15    1.3021862476E-18
   -4.1440000000E+00    2.9490286173E+02    2.6166210213E-15    0.0000000000E+00    6.8467055691E-30    2.6166210213E-15    1.5660906767E-18
   -4.1360000000E+00    2.9263220540E+02    3.1801605775E-15    0.0000000000E+00    1.0113421299E-29    3.1801605775E-15    1.8820190105E-18
   -4.1280000000E+00    2.9037468687E+02    3.8621792166E-15    0.0000000000E+00    1.4916428301E-29    3.8621792166E-15    2.2599300057E-18
   -4.1200000000E+00    2.8813025536E+02    4.6869635056E-15    0.0000000000E+00    2.1967626903E-29    4.6869635056E-15    2.7116299968E-18
   -4.1120000000E+00    2.8589886020E+02    5.6836473714E-15    0.0000000000E+00    3.2303847443E-29    5.6836473714E-15    3.2511043333E-18
   -4.1040000000E+00    2.8368045081E+02    6.8871526618E-15    0.0000000000E+00    4.7432871787E-29    6.8871526618E-15    3.8949061532E-18
   -4.0960000000E+00    2.8147497671E+02    8.3393068149E-15    0.0000000000E+00    6.9544038153E-29    8.3393068149E-15    4.6626120238E-18
   -4.0880000000E+00    2.7928238752E+02    1.0090169937E-14    0.0000000000E+00    1.0181152935E-28    1.0090169937E-14    5.5773555034E-18
   -4.0800000000E+00    2.7710263296E+02    1.2199609272E-14    0.0000000000E+00    1.4883046640E-28    1.2199609272E-14    6.6664514198E-18
   -4.0720000000E+00    2.7493566284E+02    1.4739165721E-14    0.0000000000E+00    2.1724300614E-28    1.4739165721E-14    7.9621256752E-18
   -4.0640000000E+00    2.7278142708E+02    1.7794264808E-14    0.0000000000E+00    3.1663586005E-28    1.7794264808E-14    9.5023676976E-18
   -4.0560000000E+00    2.7063987569E+02    2.1466833639E-14    0.0000000000E+00    4.6082494650E-28    2.1466833639E-14    1.1331925311E-17
   -4.0480000000E+00    2.6851095878E+02    2.5878395928E-14    0.0000000000E+00    6.6969137581E-28    2.5878395928E-14    1.3503464842E-17
   -4.0400000000E+00    2.6639462656E+02    3.1173729571E-14    0.0000000000E+00    9.7180141538E-28    3.1173729571E-14    1.6078922775E-17
   -4.0320000000E+00    2.6429082934E+02    3.7525185631E-14    0.0000000000E+00    1.4081395566E-27    3.7525185631E-14    1.9131079255E-17
   -4.0240000000E+00    2.6219951752E+02    4.5137784330E-14    0.0000000000E+00    2.0374195742E-27    4.5137784330E-14    2.2745388314E-17
   -4.0160000000E+00    2.6012064160E+02    5.4255223155E-14    0.0000000000E+00    2.9436292396E-27    5.4255223155E-14    2.7022104930E-17
   -4.0080000000E+00    2.5805415220E+02    6.5166954793E-14    0.0000000000E+00    4.2467319970E-27    6.5166954793E-14    3.2078754982E-17
   -4.0000000000E+00    2.5600000000E+02    7.8216518894E-14    0.0000000000E+00    6.1178238278E-27    7.8216518894E-14    3.8053000977E-17
   -3.9920000000E+00    2.5395813581E+02    9.3811342155E-14    0.0000000000E+00    8.8005679170E-27    9.3811342155E-14    4.5105964191E-17
   -3.9840000000E+00    2.5192851053E+02    1.1243425652E-13    0.0000000000E+00    1.2641462039E-26    1.1243425652E-13    5.3426072693E-17
   -3.9760000000E+00    2.4991107515E+02    1.3465702620E-13    0.0000000000E+00    1.8132514705E-26    1.3465702620E-13    6.3233514765E-17
   -3.9680000000E+00    2.4790578076E+02    1.6115622158E-13    0.0000000000E+00    2.5971327753E-26    1.6115622158E-13    7.4785388683E-17
   -3.9600000000E+00    2.4591257856E+02    1.9273183273E-13    0.0000000000E+00    3.7145559348E-26    1.9273183273E-13    8.8381652746E-17
   -3.9520000000E+00    2.4393141984E+02    2.3032907856E-13    0.0000000000E+00    5.3051484430E-26    2.3032907856E-13    1.0437199421E-16
   -3.9440000000E+00    2.4196225598E+02    2.7506394039E-13    0.0000000000E+00    7.5660171304E-26    2.7506394039E-13    1.2316375239E-16
   -3.9360000000E+00    2.4000503847E+02    3.2825303316E-13    0.0000000000E+00    1.0775005378E-25    3.2825303316E-13    1.4523105015E-16
   -3.9280000000E+00    2.3805971891E+02    3.9144852406E-13    0.0000000000E+00    1.5323194699E-25    3.9144852406E-13    1.7112530928E-16
   -3.9200000000E+00    2.3612624896E+02    4.6647892026E-13    0.0000000000E+00    2.1760258305E-25    4.6647892026E-13    2.0148734939E-16
   -3.9120000000E+00    2.3420458042E+02    5.5549667561E-13    0.0000000000E+00    3.0857655661E-25    5.5549667561E-13    2.3706129729E-16
   -3.9040000000E+00    2.3229466516E+02    6.6103371373E-13    0.0000000000E+00    4.3696557069E-25    6.6103371373E-13    2.7871056442E-16
   -3.8960000000E+00    2.3039645516E+02    7.8606613449E-13    0.0000000000E+00    6.1789996778E-25    7.8606613449E-13    3.2743618457E-16
   -3.8880000000E+00    2.2850990250E+02    9.3408956499E-13    0.0000000000E+00    8.7252331543E-25    9.3408956499E-13    3.8439784306E-16
   -3.8800000000E+00    2.2663495936E+02    1.1092068395E-12    0.0000000000E+00    1.2303398128E-24    1.1092068395E-12    4.5093797246E-16
   -3.8720000000E+00    2.2477157800E+02    1.3162299476E-12    0.0000000000E+00    1.7324612750E-24    1.3162299476E-12    5.2860933907E-16
   -3.8640000000E+00    2.2291971081E+02    1.5607984825E-12    0.0000000000E+00    2.4360919030E-24    1.5607984825E-12    6.1920659966E-16
   -3.8560000000E+00    2.2107931024E+02    1.8495171555E-12    0.0000000000E+00    3.4207137087E-24    1.8495171555E-12    7.2480236989E-16
   -3.8480000000E+00    2.1925032887E+02    2.1901153247E-12    0.0000000000E+00    4.7966051354E-24    2.1901153247E-12    8.4778841539E-16
   -3.8400000000E+00    2.1743271936E+02    2.5916319211E-12    0.0000000000E+00    6.7165560147E-24    2.5916319211E-12    9.9092265395E-16
   -3.8320000000E+00    2.1562643448E+02    3.0646296557E-12    0.0000000000E+00    9.3919549268E-24    3.0646296557E-12    1.1573827442E-15
   -3.8240000000E+00    2.1383142710E+02    3.6214429530E-12    0.0000000000E+00    1.3114849062E-23    3.6214429530E-12    1.3508271333E-15
   -3.8160000000E+00    2.1204765016E+02    4.2764647082E-12    0.0000000000E+00    1.8288150400E-23    4.2764647082E-12    1.5754645439E-15
   -3.8080000000E+00    2.1027505675E+02    5.0464776954E-12    0.0000000000E+00    2.5466937130E-23    5.0464776954E-12    1.8361330020E-15
   -3.8000000000E+00    2.0851360000E+02    5.9510372928E-12    0.0000000000E+00    3.5414844861E-23    5.9510372928E-12    2.1383896407E-15
   -3.7920000000E+00    2.0676323318E+02    7.0129131381E-12    0.0000000000E+00    4.9180950683E-23    7.0129131381E-12    2.4886126656E-15
   -3.7840000000E+00    2.0502390965E+02    8.2585984067E-12    0.0000000000E+00    6.8204447644E-23    8.2585984067E-12    2.8941170318E-15
   -3.7760000000E+00    2.0329558285E+02    9.7188966267E-12    0.0000000000E+00    9.4456951640E-23    9.7188966267E-12    3.3632855688E-15
   -3.7680000000E+00    2.0157820633E+02    1.1429597329E-11    0.0000000000E+00    1.3063569510E-22    1.1429597329E-11    3.9057174928E-15
   -3.7600000000E+00    1.9987173376E+02    1.3432253402E-11    0.0000000000E+00    1.8042543147E-22    1.3432253402E-11    4.5323964721E-15
   -3.7520000000E+00    1.9817611887E+02    1.5775074792E-11    0.0000000000E+00    2.4885298469E-22    1.5775074792E-11    5.2558806643E-15
   -3.7440000000E+00    1.9649131551E+02    1.8513955194E-11    0.0000000000E+00    3.4276653692E-22    1.8513955194E-11    6.0905174173E-15
   -3.7360000000E+00    1.9481727763E+02    2.1713650656E-11    0.0000000000E+00    4.7148262482E-22    2.1713650656E-11    7.0526856371E-15
   -3.7280000000E+00    1.9315395926E+02    2.5449131561E-11    0.0000000000E+00    6.4765829719E-22    2.5449131561E-11    8.1610691582E-15
   -3.7200000000E+00    1.9150131456E+02    2.9807132336E-11    0.0000000000E+00    8.8846513810E-22    2.9807132336E-11    9.4369648292E-15
   -3.7120000000E+00    1.8985929776E+02    3.4887926513E-11    0.0000000000E+00    1.2171674164E-21    3.4887926513E-11    1.0904629433E-14
   -3.7040000000E+00    1.8822786319E+02    4.0807358374E-11    0.0000000000E+00    1.6652404974E-21    4.0807358374E-11    1.2591670014E-14
   -3.6960000000E+00    1.8660696529E+02    4.7699166585E-11    0.0000000000E+00    2.2752104929E-21    4.7699166585E-11    1.4529482680E-14
   -3.6880000000E+00    1.8499655861E+02    5.5717639798E-11    0.0000000000E+00    3.1044553847E-21    5.5717639798E-11    1.6753745482E-14
   -3.6800000000E+00    1.8339659776E+02    6.5040649425E-11    0.0000000000E+00    4.2302860777E-21    6.5040649425E-11    1.9304971596E-14
   -3.6720000000E+00    1.8180703749E+02    7.5873110603E-11    0.0000000000E+00    5.7567289126E-21    7.5873110603E-11    2.2229129648E-14
   -3.6640000000E+00    1.8022783261E+02    8.8450928897E-11    0.0000000000E+00    7.8235668228E-21    8.8450928897E-11    2.5578338764E-14
   -3.6560000000E+00    1.7865893806E+02    1.0304549762E-10    0.0000000000E+00    1.0618374580E-20    1.0304549762E-10    2.9411646701E-14
   -3.6480000000E+00    1.7710030887E+02    1.1996881883E-10    0.0000000000E+00    1.4392517492E-20    1.1996881883E-10    3.3795900266E-14
   -3.6400000000E+00    1.7555190016E+02    1.3957933021E-10    0.0000000000E+00    1.9482389422E-20    1.3957933021E-10    3.8806718151E-14
   -3.6320000000E+00    1.7401366715E+02    1.6228853030E-10    0.0000000000E+00    2.6337567068E-20    1.6228853030E-10    4.4529577335E-14
   -3.6240000000E+00    1.7248556516E+02    1.8856850600E-10    0.0000000000E+00    3.5558081454E-20    1.8856850600E-10    5.1061025307E-14
   -3.6160000000E+00    1.7096754961E+02    2.1896047884E-10    0.0000000000E+00    4.7943691295E-20    2.1896047884E-10    5.8510031537E-14
   -3.6080000000E+00    1.6945957602E+02    2.5408450111E-10    0.0000000000E+00    6.4558933702E-20    2.5408450111E-10    6.6999492951E-14
   -3.6000000000E+00    1.6796160000E+02    2.9465044817E-10    0.0000000000E+00    8.6818886605E-20    2.9465044817E-10    7.6667909546E-14
   -3.5920000000E+00    1.6647357727E+02    3.4147047156E-10    0.0000000000E+00    1.1660208295E-19    3.4147047156E-10    8.7671247823E-14
   -3.5840000000E+00    1.6499546364E+02    3.9547309653E-10    0.0000000000E+00    1.5639897008E-19    3.9547309653E-10    1.0018501135E-13
   -3.5760000000E+00    1.6352721503E+02    4.5771916959E-10    0.0000000000E+00    2.0950683821E-19    4.5771916959E-10    1.1440653954E-13
   -3.5680000000E+00    1.6206878743E+02    5.2941988601E-10    0.0000000000E+00    2.8028541571E-19    5.2941988601E-10    1.3055755772E-13
   -3.5600000000E+00    1.6062013696E+02    6.1195715357E-10    0.0000000000E+00    3.7449155780E-19    6.1195715357E-10    1.4888700345E-13
   -3.5520000000E+00    1.5918121982E+02    7.0690657876E-10    0.0000000000E+00    4.9971691110E-19    7.0690657876E-10    1.6967415658E-13
   -3.5440000000E+00    1.5775199232E+02    8.1606339465E-10    0.0000000000E+00    6.6595946408E-19    8.1606339465E-10    1.9323210252E-13
   -3.5360000000E+00    1.5633241086E+02    9.4147168543E-10    0.0000000000E+00    8.8636893447E-19    9.4147168543E-10    2.1991156125E-13
   -3.5280000000E+00    1.5492243194E+02    1.0854573035E-09    0.0000000000E+00    1.1782175578E-18    1.0854573035E-09    2.5010511687E-13
   -3.5200000000E+00    1.5352201216E+02    1.2506649188E-09    0.0000000000E+00    1.5641627391E-18    1.2506649188E-09    2.8425188578E-13
   -3.5120000000E+00    1.5213110821E+02    1.4400996888E-09    0.0000000000E+00    2.0738871138E-18    1.4400996888E-09    3.2284266453E-13
   -3.5040000000E+00    1.5074967690E+02    1.6571740932E-09    0.0000000000E+00    2.7462259751E-18    1.6571740932E-09    3.6642560191E-13
   -3.4960000000E+00    1.4937767510E+02    1.9057605333E-09    0.0000000000E+00    3.6319232101E-18    1.9057605333E-09    4.1561244322E-13
   -3.4880000000E+00    1.4801505983E+02    2.1902503662E-09    0.0000000000E+00    4.7971966665E-18    2.1902503662E-09    4.7108539874E-13
   -3.4800000000E+00    1.4666178816E+02    2.5156201115E-09    0.0000000000E+00    6.3283445452E-18    2.5156201115E-09    5.3360469216E-13
   -3.4720000000E+00    1.4531781729E+02    2.8875056497E-09    0.0000000000E+00    8.3376888773E-18    2.8875056497E-09    6.0401684932E-13
   -3.4640000000E+00    1.4398310450E+02    3.3122853182E-09    0.0000000000E+00    1.0971234029E-17    3.3122853182E-09    6.8326379203E-13
   -3.4560000000E+00    1.4265760717E+02    3.7971729039E-09    0.0000000000E+00    1.4418522062E-17    3.7971729039E-09    7.7239280659E-13
   -3.4480000000E+00    1.4134128280E+02    4.3503216393E-09    0.0000000000E+00    1.8925298365E-17    4.3503216393E-09    8.7256746165E-13
   -3.4400000000E+00    1.4003408896E+02    4.9809404195E-09    0.0000000000E+00    2.4809767462E-17    4.9809404195E-09    9.8507955559E-13
   -3.4320000000E+00    1.3873598333E+02    5.6994235846E-09    0.0000000000E+00    3.2483429197E-17    5.6994235846E-09    1.1113621791E-12
   -3.4240000000E+00    1.3744692370E+02    6.5174957488E-09    0.0000000000E+00    4.2477750835E-17    6.5174957488E-09    1.2530039848E-12
   -3.4160000000E+00    1.3616686793E+02    7.4483733040E-09    0.0000000000E+00    5.5478264875E-17    7.4483733040E-09    1.4117647612E-12
   -3.4080000000E+00    1.3489577401E+02    8.5069443931E-09    0.0000000000E+00    7.2368102908E-17    8.5069443931E-09    1.5895924170E-12
   -3.4000000000E+00    1.3363360000E+02    9.7099693207E-09    0.0000000000E+00    9.4283504209E-17    9.7099693207E-09    1.7886414843E-12
   -3.3920000000E+00    1.3238030408E+02    1.1076303565E-08    0.0000000000E+00    1.2268450067E-16    1.1076303565E-08    2.0112932628E-12
   -3.3840000000E+00    1.3113584452E+02    1.2627145767E-08    0.0000000000E+00    1.5944481021E-16    1.2627145767E-08    2.2601777265E-12
   -3.3760000000E+00    1.2990017969E+02    1.4386313291E-08    0.0000000000E+00    2.0696601010E-16    1.4386313291E-08    2.5381973308E-12
   -3.3680000000E+00    1.2867326804E+02    1.6380548223E-08    0.0000000000E+00    2.6832236009E-16    1.6380548223E-08    2.8485528572E-12
   -3.3600000000E+00    1.2745506816E+02    1.8639856909E-08    0.0000000000E+00    3.4744426557E-16    1.8639856909E-08    3.1947714492E-12
   -3.3520000000E+00    1.2624553870E+02    2.1197886458E-08    0.0000000000E+00    4.4935039027E-16    2.1197886458E-08    3.5807369939E-12
   -3.3440000000E+00    1.2504463842E+02    2.4092341939E-08    0.0000000000E+00    5.8044094009E-16    2.4092341939E-08    4.0107230194E-12
   -3.3360000000E+00    1.2385232618E+02    2.7365448339E-08    0.0000000000E+00    7.4886776280E-16    2.7365448339E-08    4.4894282816E-12
   -3.3280000000E+00    1.2266856094E+02    3.1064461733E-08    0.0000000000E+00    9.6500078274E-16    3.1064461733E-08    5.0220152259E-12
   -3.3200000000E+00    1.2149330176E+02    3.5242234500E-08    0.0000000000E+00    1.2420150926E-15    3.5242234500E-08    5.6141515189E-12
   -3.3120000000E+00    1.2032650779E+02    3.9957839883E-08    0.0000000000E+00    1.5966289681E-15    3.9957839883E-08    6.2720548527E-12
   -3.3040000000E+00    1.1916813829E+02    4.5277261609E-08    0.0000000000E+00    2.0500304188E-15    4.5277261609E-08    7.0025412356E-12
   -3.2960000000E+00    1.1801815260E+02    5.1274154842E-08    0.0000000000E+00    2.6290389547E-15    5.1274154842E-08    7.8130769919E-12
   -3.2880000000E+00    1.1687651017E+02    5.8030685241E-08    0.0000000000E+00    3.3675604295E-15    5.8030685241E-08    8.7118347034E-12
   -3.2800000000E+00    1.1574317056E+02    6.5638453505E-08    0.0000000000E+00    4.3084065785E-15    6.5638453505E-08    9.7077533349E-12
   -3.2720000000E+00    1.1461809341E+02    7.4199513391E-08    0.0000000000E+00    5.5055677875E-15    7.4199513391E-08    1.0810602795E-11
   -3.2640000000E+00    1.1350123846E+02    8.3827491882E-08    0.0000000000E+00    7.0270483952E-15    8.3827491882E-08    1.2031053193E-11
   -3.2560000000E+00    1.1239256556E+02    9.4648820887E-08    0.0000000000E+00    8.9583992953E-15    9.4648820887E-08    1.3380749065E-11
   -3.2480000000E+00    1.1129203465E+02    1.0680409064E-07    0.0000000000E+00    1.1407113778E-14    1.0680409064E-07    1.4872388842E-11
   -3.2400000000E+00    1.1019960576E+02    1.2044953579E-07    0.0000000000E+00    1.4508090672E-14    1.2044953579E-07    1.6519809856E-11
   -3.2320000000E+00    1.0911523904E+02    1.3575866601E-07    0.0000000000E+00    1.8430415397E-14    1.3575866601E-07    1.8338079172E-11
   -3.2240000000E+00    1.0803889472E+02    1.5292405402E-07    0.0000000000E+00    2.3385766296E-14    1.5292405402E-07    2.0343590560E-11
   -3.2160000000E+00    1.0697053313E+02    1.7215929474E-07    0.0000000000E+00    2.9638822766E-14    1.7215929474E-07    2.2554167903E-11
   -3.2080000000E+00    1.0591011472E+02    1.9370115062E-07    0.0000000000E+00    3.7520135750E-14    1.9370115062E-07    2.4989175372E-11
   -3.2000000000E+00    1.0485760000E+02    2.1781189893E-07    0.0000000000E+00    4.7442023315E-14    2.1781189893E-07    2.7669634683E-11
   -3.1920000000E+00    1.0381294961E+02    2.4478189862E-07    0.0000000000E+00    5.9918177891E-14    2.4478189862E-07    3.0618349763E-11
   -3.1840000000E+00    1.0277612428E+02    2.7493239493E-07    0.0000000000E+00    7.5587821784E-14    2.7493239493E-07    3.3860039163E-11
   -3.1760000000E+00    1.0174708482E+02    3.0861858199E-07    0.0000000000E+00    9.5245429150E-14    3.0861858199E-07    3.7421476535E-11
   -3.1680000000E+00    1.0072579218E+02    3.4623294452E-07    0.0000000000E+00    1.1987725187E-13    3.4623294452E-07    4.1331639528E-11
   -3.1600000000E+00    9.9712207360E+01    3.8820890176E-07    0.0000000000E+00    1.5070615141E-13    3.8820890176E-07    4.5621867418E-11
   -3.1520000000E+00    9.8706291491E+01    4.3502477812E-07    0.0000000000E+00    1.8924655758E-13    4.3502477812E-07    5.0326027814E-11
   -3.1440000000E+00    9.7708005790E+01    4.8720812673E-07    0.0000000000E+00    2.3737175875E-13    4.8720812673E-07    5.5480692767E-11
   -3.1360000000E+00    9.6717311574E+01    5.4534043415E-07    0.0000000000E+00    2.9739618912E-13    5.4534043415E-07    6.1125324591E-11
   -3.1280000000E+00    9.5734170259E+01    6.1006223623E-07    0.0000000000E+00    3.7217593207E-13    6.1006223623E-07    6.7302471738E-11
   -3.1200000000E+00    9.4758543360E+01    6.8207867708E-07    0.0000000000E+00    4.6523132173E-13    6.8207867708E-07    7.4057974997E-11
   -3.1120000000E+00    9.3790392488E+01    7.6216554549E-07    0.0000000000E+00    5.8089631874E-13    7.6216554549E-07    8.1441184337E-11
   -3.1040000000E+00    9.2829679354E+01    8.5117582513E-07    0.0000000000E+00    7.2450028529E-13    8.5117582513E-07    8.9505186656E-11
   -3.0960000000E+00    9.1876365767E+01    9.5004679736E-07    0.0000000000E+00    9.0258891718E-13    9.5004679736E-07    9.8307044700E-11
   -3.0880000000E+00    9.0930413634E+01    1.0598077379E-06    0.0000000000E+00    1.1231924413E-12    1.0598077379E-06    1.0790804739E-10
   -3.0800000000E+00    8.9991784960E+01    1.1815882513E-06    0.0000000000E+00    1.3961507955E-12    1.1815882513E-06    1.1837397176E-10
   -3.0720000000E+00    8.9060441850E+01    1.3166272894E-06    0.0000000000E+00    1.7335074191E-12    1.3166272894E-06    1.2977535676E-10
   -3.0640000000E+00    8.8136346505E+01    1.4662829039E-06    0.0000000000E+00    2.1499855543E-12    1.4662829039E-06    1.4218778893E-10
   -3.0560000000E+00    8.7219461226E+01    1.6320427847E-06    0.0000000000E+00    2.6635636509E-12    1.6320427847E-06    1.5569220028E-10
