# Quartic Well - state n = 4
# Parity (even=+1, odd=-1) = 1
# gamma =   1.4142136E+00
# epsilon (numeric) =   1.0244309E+01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -4.9280000000E+00    5.8977016191E+02   -1.2164111396E-23    0.0000000000E+00    1.4796560605E-46   -1.2164111396E-23    5.0423241275E-26
   -4.9200000000E+00    5.8594980096E+02   -1.5991102730E-23    0.0000000000E+00    2.5571536654E-46   -1.5991102730E-23    6.5672478462E-26
   -4.9120000000E+00    5.8214803053E+02   -2.1003298828E-23    0.0000000000E+00    4.4113856165E-46   -2.1003298828E-23    8.5455272091E-26
   -4.9040000000E+00    5.7836479021E+02   -2.7561845787E-23    0.0000000000E+00    7.5965534320E-46   -2.7561845787E-23    1.1109581706E-25
   -4.8960000000E+00    5.7460001971E+02   -3.6136109184E-23    0.0000000000E+00    1.3058183869E-45   -3.6136109184E-23    1.4429807220E-25
   -4.8880000000E+00    5.7085365879E+02   -4.7335547058E-23    0.0000000000E+00    2.2406540153E-45   -4.7335547058E-23    1.8725262307E-25
   -4.8800000000E+00    5.6712564736E+02   -6.1950803892E-23    0.0000000000E+00    3.8379021028E-45   -6.1950803892E-23    2.4277302746E-25
   -4.8720000000E+00    5.6341592540E+02   -8.1006644288E-23    0.0000000000E+00    6.5620764189E-45   -8.1006644288E-23    3.1446961169E-25
   -4.8640000000E+00    5.5972443298E+02   -1.0583007462E-22    0.0000000000E+00    1.1200004694E-44   -1.0583007462E-22    4.0697079428E-25
   -4.8560000000E+00    5.5605111030E+02   -1.3813792967E-22    0.0000000000E+00    1.9082087614E-44   -1.3813792967E-22    5.2620466618E-25
   -4.8480000000E+00    5.5239589763E+02   -1.8014938258E-22    0.0000000000E+00    3.2453800043E-44   -1.8014938258E-22    6.7975689294E-25
   -4.8400000000E+00    5.4875873536E+02   -2.3473033732E-22    0.0000000000E+00    5.5098331257E-44   -2.3473033732E-22    8.7732519482E-25
   -4.8320000000E+00    5.4513956395E+02   -3.0557856848E-22    0.0000000000E+00    9.3378261516E-44   -3.0557856848E-22    1.1312959195E-24
   -4.8240000000E+00    5.4153832399E+02   -3.9746088959E-22    0.0000000000E+00    1.5797515875E-43   -3.9746088959E-22    1.4574748152E-24
   -4.8160000000E+00    5.3795495615E+02   -5.1651669317E-22    0.0000000000E+00    2.6678949432E-43   -5.1651669317E-22    1.8760123696E-24
   -4.8080000000E+00    5.3438940119E+02   -6.7064608185E-22    0.0000000000E+00    4.4976616710E-43   -6.7064608185E-22    2.4125744113E-24
   -4.8000000000E+00    5.3084160000E+02   -8.7000571144E-22    0.0000000000E+00    7.5690993794E-43   -8.7000571144E-22    3.0998215862E-24
   -4.7920000000E+00    5.2731149353E+02   -1.1276416605E-21    0.0000000000E+00    1.2715757146E-42   -1.1276416605E-21    3.9792774495E-24
   -4.7840000000E+00    5.2379902286E+02   -1.4602964588E-21    0.0000000000E+00    2.1324657475E-42   -1.4602964588E-21    5.1036850320E-24
   -4.7760000000E+00    5.2030412915E+02   -1.8894372651E-21    0.0000000000E+00    3.5699731788E-42   -1.8894372651E-21    6.5399768200E-24
   -4.7680000000E+00    5.1682675366E+02   -2.4425646092E-21    0.0000000000E+00    5.9661218702E-42   -2.4425646092E-21    8.3730143065E-24
   -4.7600000000E+00    5.1336683776E+02   -3.1548767443E-21    0.0000000000E+00    9.9532472719E-42   -3.1548767443E-21    1.0710292113E-23
   -4.7520000000E+00    5.0992432290E+02   -4.0713843233E-21    0.0000000000E+00    1.6576170308E-41   -4.0713843233E-21    1.3687849946E-23
   -4.7440000000E+00    5.0649915065E+02   -5.2495948126E-21    0.0000000000E+00    2.7558245697E-41   -5.2495948126E-21    1.7477695554E-23
   -4.7360000000E+00    5.0309126265E+02   -6.7629170692E-21    0.0000000000E+00    4.5737047285E-41   -6.7629170692E-21    2.2297116199E-23
   -4.7280000000E+00    4.9970060067E+02   -8.7049753889E-21    0.0000000000E+00    7.5776596522E-41   -8.7049753889E-21    2.8420348174E-23
   -4.7200000000E+00    4.9632710656E+02   -1.1195071058E-20    0.0000000000E+00    1.2532961599E-40   -1.1195071058E-20    3.6193187938E-23
   -4.7120000000E+00    4.9297072227E+02   -1.4385090415E-20    0.0000000000E+00    2.0693082625E-40   -1.4385090415E-20    4.6051269321E-23
   -4.7040000000E+00    4.8963138984E+02   -1.8468234703E-20    0.0000000000E+00    3.4107569306E-40   -1.8468234703E-20    5.8542905424E-23
   -4.6960000000E+00    4.8630905144E+02   -2.3690042253E-20    0.0000000000E+00    5.6121810195E-40   -2.3690042253E-20    7.4357608709E-23
   -4.6880000000E+00    4.8300364929E+02   -3.0362292481E-20    0.0000000000E+00    9.2186880469E-40   -3.0362292481E-20    9.4361667786E-23
   -4.6800000000E+00    4.7971512576E+02   -3.8880529491E-20    0.0000000000E+00    1.5116955735E-39   -3.8880529491E-20    1.1964248579E-22
   -4.6720000000E+00    4.7644342328E+02   -4.9746127851E-20    0.0000000000E+00    2.4746772362E-39   -4.9746127851E-20    1.5156378697E-22
   -4.6640000000E+00    4.7318848439E+02   -6.3594053117E-20    0.0000000000E+00    4.0442035919E-39   -6.3594053117E-20    1.9183429192E-22
   -4.6560000000E+00    4.6995025173E+02   -8.1227755725E-20    0.0000000000E+00    6.5979483000E-39   -8.1227755725E-20    2.4259306846E-22
   -4.6480000000E+00    4.6672866804E+02   -1.0366299225E-19    0.0000000000E+00    1.0746015962E-38   -1.0366299225E-19    3.0651550960E-22
   -4.6400000000E+00    4.6352367616E+02   -1.3218280921E-19    0.0000000000E+00    1.7472295050E-38   -1.3218280921E-19    3.8694480207E-22
   -4.6320000000E+00    4.6033521902E+02   -1.6840647160E-19    0.0000000000E+00    2.8360739676E-38   -1.6840647160E-19    4.8805486674E-22
   -4.6240000000E+00    4.5716323965E+02   -2.1437579640E-19    0.0000000000E+00    4.5956982080E-38   -2.1437579640E-19    6.1505211905E-22
   -4.6160000000E+00    4.5400768119E+02   -2.7266319015E-19    0.0000000000E+00    7.4345215265E-38   -2.7266319015E-19    7.7442506861E-22
   -4.6080000000E+00    4.5086848686E+02   -3.4650672781E-19    0.0000000000E+00    1.2006691242E-37   -3.4650672781E-19    9.7425281786E-22
   -4.6000000000E+00    4.4774560000E+02   -4.3997889205E-19    0.0000000000E+00    1.9358142545E-37   -4.3997889205E-19    1.2245860087E-21
   -4.5920000000E+00    4.4463896402E+02   -5.5819717551E-19    0.0000000000E+00    3.1158408674E-37   -5.5819717551E-19    1.5379168005E-21
   -4.5840000000E+00    4.4154852246E+02   -7.0758670068E-19    0.0000000000E+00    5.0067893898E-37   -7.0758670068E-19    1.9297581556E-21
   -4.5760000000E+00    4.3847421893E+02   -8.9620741792E-19    0.0000000000E+00    8.0318773594E-37   -8.9620741792E-19    2.4193572041E-21
   -4.5680000000E+00    4.3541599716E+02   -1.1341614040E-18    0.0000000000E+00    1.2863220903E-36   -1.1341614040E-18    3.0305729178E-21
   -4.5600000000E+00    4.3237380096E+02   -1.4340994262E-18    0.0000000000E+00    2.0566411642E-36   -1.4340994262E-18    3.7929549553E-21
   -4.5520000000E+00    4.2934757426E+02   -1.8118504144E-18    0.0000000000E+00    3.2828019241E-36   -1.8118504144E-18    4.7430685793E-21
   -4.5440000000E+00    4.2633726106E+02   -2.2872029782E-18    0.0000000000E+00    5.2312974634E-36   -2.2872029782E-18    5.9261202915E-21
   -4.5360000000E+00    4.2334280549E+02   -2.8848748499E-18    0.0000000000E+00    8.3225028994E-36   -2.8848748499E-18    7.3979506271E-21
   -4.5280000000E+00    4.2036415175E+02   -3.6357143941E-18    0.0000000000E+00    1.3218419156E-35   -3.6357143941E-18    9.2274748131E-21
   -4.5200000000E+00    4.1740124416E+02   -4.5781884424E-18    0.0000000000E+00    2.0959809414E-35   -4.5781884424E-18    1.1499669233E-20
   -4.5120000000E+00    4.1445402712E+02   -5.7602230843E-18    0.0000000000E+00    3.3180169980E-35   -5.7602230843E-18    1.4319222447E-20
   -4.5040000000E+00    4.1152244515E+02   -7.2414791719E-18    0.0000000000E+00    5.2439020597E-35   -7.2414791719E-18    1.7814994593E-20
   -4.4960000000E+00    4.0860644285E+02   -9.0961627620E-18    0.0000000000E+00    8.2740176992E-35   -9.0961627620E-18    2.2145459245E-20
   -4.4880000000E+00    4.0570596492E+02   -1.1416493248E-17    0.0000000000E+00    1.3033631808E-34   -1.1416493248E-17    2.7505338158E-20
   -4.4800000000E+00    4.0282095616E+02   -1.4316979397E-17    0.0000000000E+00    2.0497589906E-34   -1.4316979397E-17    3.4133683082E-20
   -4.4720000000E+00    3.9995136148E+02   -1.7939686948E-17    0.0000000000E+00    3.2183236779E-34   -1.7939686948E-17    4.2323711396E-20
   -4.4640000000E+00    3.9709712587E+02   -2.2460722108E-17    0.0000000000E+00    5.0448403761E-34   -2.2460722108E-17    5.2434765335E-20
   -4.4560000000E+00    3.9425819444E+02   -2.8098204748E-17    0.0000000000E+00    7.8950911009E-34   -2.8098204748E-17    6.4906840259E-20
   -4.4480000000E+00    3.9143451237E+02   -3.5122065163E-17    0.0000000000E+00    1.2335594613E-33   -3.5122065163E-17    8.0278217918E-20
   -4.4400000000E+00    3.8862602496E+02   -4.3866071125E-17    0.0000000000E+00    1.9242321959E-33   -4.3866071125E-17    9.9206849122E-20
   -4.4320000000E+00    3.8583267761E+02   -5.4742580345E-17    0.0000000000E+00    2.9967501029E-33   -5.4742580345E-17    1.2249625975E-19
   -4.4240000000E+00    3.8305441579E+02   -6.8260620441E-17    0.0000000000E+00    4.6595123029E-33   -6.8260620441E-17    1.5112690881E-19
   -4.4160000000E+00    3.8029118512E+02   -8.5048028014E-17    0.0000000000E+00    7.2331670690E-33   -8.5048028014E-17    1.8629411207E-19
   -4.4080000000E+00    3.7754293126E+02   -1.0587853504E-16    0.0000000000E+00    1.1210264181E-32   -1.0587853504E-16    2.2945386454E-19
   -4.4000000000E+00    3.7480960000E+02   -1.3170487983E-16    0.0000000000E+00    1.7346175371E-32   -1.3170487983E-16    2.8237815793E-19
   -4.3920000000E+00    3.7209113723E+02   -1.6369924822E-16    0.0000000000E+00    2.6797443869E-32   -1.6369924822E-16    3.4722170043E-19
   -4.3840000000E+00    3.6938748894E+02   -2.0330262567E-16    0.0000000000E+00    4.1331957606E-32   -2.0330262567E-16    4.2660231754E-19
   -4.3760000000E+00    3.6669860119E+02   -2.5228497271E-16    0.0000000000E+00    6.3647707453E-32   -2.5228497271E-16    5.2369775268E-19
   -4.3680000000E+00    3.6402442017E+02   -3.1281853516E-16    0.0000000000E+00    9.7855435941E-32   -3.1281853516E-16    6.4236210888E-19
   -4.3600000000E+00    3.6136489216E+02   -3.8756708067E-16    0.0000000000E+00    1.5020824202E-31   -3.8756708067E-16    7.8726579212E-19
   -4.3520000000E+00    3.5871996353E+02   -4.7979442935E-16    0.0000000000E+00    2.3020269444E-31   -4.7979442935E-16    9.6406354974E-19
   -4.3440000000E+00    3.5608958075E+02   -5.9349633921E-16    0.0000000000E+00    3.5223790466E-31   -5.9349633921E-16    1.1795960651E-18
   -4.3360000000E+00    3.5347369040E+02   -7.3356063653E-16    0.0000000000E+00    5.3811120746E-31   -7.3356063653E-16    1.4421315947E-18
   -4.3280000000E+00    3.5087223915E+02   -9.0596147696E-16    0.0000000000E+00    8.2076619774E-31   -9.0596147696E-16    1.7616553436E-18
   -4.3200000000E+00    3.4828517376E+02   -1.1179948137E-15    0.0000000000E+00    1.2499124035E-30   -1.1179948137E-15    2.1502157038E-18
   -4.3120000000E+00    3.4571244110E+02   -1.3785635742E-15    0.0000000000E+00    1.9004375282E-30   -1.3785635742E-15    2.6223381614E-18
   -4.3040000000E+00    3.4315398814E+02   -1.6985227495E-15    0.0000000000E+00    2.8849795306E-30   -1.6985227495E-15    3.1955196602E-18
   -4.2960000000E+00    3.4060976194E+02   -2.0910966333E-15    0.0000000000E+00    4.3726851298E-30   -2.0910966333E-15    3.8908185375E-18
   -4.2880000000E+00    3.3807970966E+02   -2.5723828745E-15    0.0000000000E+00    6.6171536530E-30   -2.5723828745E-15    4.7335578867E-18
   -4.2800000000E+00    3.3556377856E+02   -3.1619608967E-15    0.0000000000E+00    9.9979967121E-30   -3.1619608967E-15    5.7541634146E-18
   -4.2720000000E+00    3.3306191600E+02   -3.8836256823E-15    0.0000000000E+00    1.5082548440E-29   -3.8836256823E-15    6.9891606278E-18
   -4.2640000000E+00    3.3057406944E+02   -4.7662720161E-15    0.0000000000E+00    2.2717348931E-29   -4.7662720161E-15    8.4823606019E-18
   -4.2560000000E+00    3.2810018642E+02   -5.8449591520E-15    0.0000000000E+00    3.4163547488E-29   -5.8449591520E-15    1.0286268753E-17
   -4.2480000000E+00    3.2564021461E+02   -7.1621916530E-15    0.0000000000E+00    5.1296989274E-29   -7.1621916530E-15    1.2463757072E-17
   -4.2400000000E+00    3.2319410176E+02   -8.7694590180E-15    0.0000000000E+00    7.6903411469E-29   -8.7694590180E-15    1.5090047357E-17
   -4.2320000000E+00    3.2076179571E+02   -1.0729084849E-14    0.0000000000E+00    1.1511326171E-28   -1.0729084849E-14    1.8255061196E-17
   -4.2240000000E+00    3.1834324441E+02   -1.3116445955E-14    0.0000000000E+00    1.7204115450E-28   -1.3116445955E-14    2.2066202088E-17
   -4.2160000000E+00    3.1593839592E+02   -1.6022633194E-14    0.0000000000E+00    2.5672477448E-28   -1.6022633194E-14    2.6651646260E-17
   -4.2080000000E+00    3.1354719837E+02   -1.9557639365E-14    0.0000000000E+00    3.8250125754E-28   -1.9557639365E-14    3.2164231797E-17
   -4.2000000000E+00    3.1116960000E+02   -2.3854175384E-14    0.0000000000E+00    5.6902168327E-28   -2.3854175384E-14    3.8786050793E-17
   -4.1920000000E+00    3.0880554916E+02   -2.9072234823E-14    0.0000000000E+00    8.4519483761E-28   -2.9072234823E-14    4.6733866894E-17
   -4.1840000000E+00    3.0645499429E+02   -3.5404549065E-14    0.0000000000E+00    1.2534820945E-27   -3.5404549065E-14    5.6265500950E-17
   -4.1760000000E+00    3.0411788393E+02   -4.3083101510E-14    0.0000000000E+00    1.8561536358E-27   -4.3083101510E-14    6.7687351195E-17
   -4.1680000000E+00    3.0179416671E+02   -5.2386900052E-14    0.0000000000E+00    2.7443872970E-27   -5.2386900052E-14    8.1363241781E-17
   -4.1600000000E+00    2.9948379136E+02   -6.3651243261E-14    0.0000000000E+00    4.0514807686E-27   -6.3651243261E-14    9.7724825163E-17
   -4.1520000000E+00    2.9718670672E+02   -7.7278758329E-14    0.0000000000E+00    5.9720064889E-27   -7.7278758329E-14    1.1728380054E-16
   -4.1440000000E+00    2.9490286173E+02   -9.3752538778E-14    0.0000000000E+00    8.7895385273E-27   -9.3752538778E-14    1.4064625281E-16
   -4.1360000000E+00    2.9263220540E+02   -1.1365176863E-13    0.0000000000E+00    1.2916724514E-26   -1.1365176863E-13    1.6852946538E-16
   -4.1280000000E+00    2.9037468687E+02   -1.3767028853E-13    0.0000000000E+00    1.8953108343E-26   -1.3767028853E-13    2.0178161646E-16
   -4.1200000000E+00    2.8813025536E+02   -1.6663863968E-13    0.0000000000E+00    2.7768436235E-26   -1.6663863968E-13    2.4140483306E-16
   -4.1120000000E+00    2.8589886020E+02   -2.0155021606E-13    0.0000000000E+00    4.0622489593E-26   -2.0155021606E-13    2.8858215177E-16
   -4.1040000000E+00    2.8368045081E+02   -2.4359226505E-13    0.0000000000E+00    5.9337191592E-26   -2.4359226505E-13    3.4470902074E-16
   -4.0960000000E+00    2.8147497671E+02   -2.9418260583E-13    0.0000000000E+00    8.6543405572E-26   -2.9418260583E-13    4.1143007563E-16
   -4.0880000000E+00    2.7928238752E+02   -3.5501308473E-13    0.0000000000E+00    1.2603429033E-25   -3.5501308473E-13    4.9068203521E-16
   -4.0800000000E+00    2.7710263296E+02   -4.2810096212E-13    0.0000000000E+00    1.8327043377E-25   -4.2810096212E-13    5.8474369116E-16
   -4.0720000000E+00    2.7493566284E+02   -5.1584962944E-13    0.0000000000E+00    2.6610084019E-25   -5.1584962944E-13    6.9629411473E-16
   -4.0640000000E+00    2.7278142708E+02   -6.2112029241E-13    0.0000000000E+00    3.8579041764E-25   -6.2112029241E-13    8.2848037181E-16
   -4.0560000000E+00    2.7063987569E+02   -7.4731653308E-13    0.0000000000E+00    5.5848200061E-25   -7.4731653308E-13    9.8499623105E-16
   -4.0480000000E+00    2.6851095878E+02   -8.9848398410E-13    0.0000000000E+00    8.0727346968E-25   -8.9848398410E-13    1.1701735700E-15
   -4.0400000000E+00    2.6639462656E+02   -1.0794277216E-12    0.0000000000E+00    1.1651642062E-24   -1.0794277216E-12    1.3890884358E-15
   -4.0320000000E+00    2.6429082934E+02   -1.2958504155E-12    0.0000000000E+00    1.6792282995E-24   -1.2958504155E-12    1.6476840022E-15
   -4.0240000000E+00    2.6219951752E+02   -1.5545147772E-12    0.0000000000E+00    2.4165161925E-24   -1.5545147772E-12    1.9529129912E-15
   -4.0160000000E+00    2.6012064160E+02   -1.8634344245E-12    0.0000000000E+00    3.4723878546E-24   -1.8634344245E-12    2.3129024972E-15
   -4.0080000000E+00    2.5805415220E+02   -2.2320979573E-12    0.0000000000E+00    4.9822612908E-24   -2.2320979573E-12    2.7371445714E-15
   -4.0000000000E+00    2.5600000000E+02   -2.6717318091E-12    0.0000000000E+00    7.1381508599E-24   -2.6717318091E-12    3.2367164003E-15
   -3.9920000000E+00    2.5395813581E+02   -3.1956083432E-12    0.0000000000E+00    1.0211912683E-23   -3.1956083432E-12    3.8245344542E-15
   -3.9840000000E+00    2.5192851053E+02   -3.8194066884E-12    0.0000000000E+00    1.4587867452E-23   -3.8194066884E-12    4.5156475900E-15
   -3.9760000000E+00    2.4991107515E+02   -4.5616350107E-12    0.0000000000E+00    2.0808513971E-23   -4.5616350107E-12    5.3275747863E-15
   -3.9680000000E+00    2.4790578076E+02   -5.4441242839E-12    0.0000000000E+00    2.9638489219E-23   -5.4441242839E-12    6.2806939676E-15
   -3.9600000000E+00    2.4591257856E+02   -6.4926052099E-12    0.0000000000E+00    4.2153922411E-23   -6.4926052099E-12    7.3986892588E-15
   -3.9520000000E+00    2.4393141984E+02   -7.7373817541E-12    0.0000000000E+00    5.9867076408E-23   -7.7373817541E-12    8.7090650004E-15
   -3.9440000000E+00    2.4196225598E+02   -9.2141168538E-12    0.0000000000E+00    8.4899949396E-23   -9.2141168538E-12    1.0243735979E-14
   -3.9360000000E+00    2.4000503847E+02   -1.0964748255E-11    0.0000000000E+00    1.2022570430E-22   -1.0964748255E-11    1.2039704582E-14
   -3.9280000000E+00    2.3805971891E+02   -1.3038555187E-11    0.0000000000E+00    1.7000392136E-22   -1.3038555187E-11    1.4139837004E-14
   -3.9200000000E+00    2.3612624896E+02   -1.5493399731E-11    0.0000000000E+00    2.4004543522E-22   -1.5493399731E-11    1.6593752219E-14
   -3.9120000000E+00    2.3420458042E+02   -1.8397170364E-11    0.0000000000E+00    3.3845587741E-22   -1.8397170364E-11    1.9458839212E-14
   -3.9040000000E+00    2.3229466516E+02   -2.1829459273E-11    0.0000000000E+00    4.7652529215E-22   -2.1829459273E-11    2.2801419971E-14
   -3.8960000000E+00    2.3039645516E+02   -2.5883509762E-11    0.0000000000E+00    6.6995607762E-22   -2.5883509762E-11    2.6698077957E-14
   -3.8880000000E+00    2.2850990250E+02   -3.0668475478E-11    0.0000000000E+00    9.4055538817E-22   -3.0668475478E-11    3.1237174280E-14
   -3.8800000000E+00    2.2663495936E+02   -3.6312039310E-11    0.0000000000E+00    1.3185641988E-21   -3.6312039310E-11    3.6520576597E-14
   -3.8720000000E+00    2.2477157800E+02   -4.2963446849E-11    0.0000000000E+00    1.8458577652E-21   -4.2963446849E-11    4.2665628858E-14
   -3.8640000000E+00    2.2291971081E+02   -5.0797017285E-11    0.0000000000E+00    2.5803369651E-21   -5.0797017285E-11    4.9807393488E-14
   -3.8560000000E+00    2.2107931024E+02   -6.0016203680E-11    0.0000000000E+00    3.6019447042E-21   -6.0016203680E-11    5.8101201470E-14
   -3.8480000000E+00    2.1925032887E+02   -7.0858284935E-11    0.0000000000E+00    5.0208965440E-21   -7.0858284935E-11    6.7725550071E-14
   -3.8400000000E+00    2.1743271936E+02   -8.3599783481E-11    0.0000000000E+00    6.9889237981E-21   -8.3599783481E-11    7.8885392722E-14
   -3.8320000000E+00    2.1562643448E+02   -9.8562716057E-11    0.0000000000E+00    9.7146089966E-21   -9.8562716057E-11    9.1815870871E-14
   -3.8240000000E+00    2.1383142710E+02   -1.1612180007E-10    0.0000000000E+00    1.3484272451E-20   -1.1612180007E-10    1.0678654347E-13
   -3.8160000000E+00    2.1204765016E+02   -1.3671275512E-10    0.0000000000E+00    1.8690377411E-20   -1.3671275512E-10    1.2410617626E-13
   -3.8080000000E+00    2.1027505675E+02   -1.6084185873E-10    0.0000000000E+00    2.5870103520E-20   -1.6084185873E-10    1.4412816019E-13
   -3.8000000000E+00    2.0851360000E+02   -1.8909693720E-10    0.0000000000E+00    3.5757651658E-20   -1.8909693720E-10    1.6725663626E-13
   -3.7920000000E+00    2.0676323318E+02   -2.2215999719E-10    0.0000000000E+00    4.9355064354E-20   -2.2215999719E-10    1.9395341277E-13
   -3.7840000000E+00    2.0502390965E+02   -2.6082173196E-10    0.0000000000E+00    6.8027975861E-20   -2.6082173196E-10    2.2474577065E-13
   -3.7760000000E+00    2.0329558285E+02   -3.0599816721E-10    0.0000000000E+00    9.3634878333E-20   -3.0599816721E-10    2.6023526317E-13
   -3.7680000000E+00    2.0157820633E+02   -3.5874974767E-10    0.0000000000E+00    1.2870138145E-19   -3.5874974767E-10    3.0110762789E-13
   -3.7600000000E+00    1.9987173376E+02   -4.2030320513E-10    0.0000000000E+00    1.7665478425E-19   -4.2030320513E-10    3.4814394174E-13
   -3.7520000000E+00    1.9817611887E+02   -4.9207659395E-10    0.0000000000E+00    2.4213937432E-19   -4.9207659395E-10    4.0223316376E-13
   -3.7440000000E+00    1.9649131551E+02   -5.7570793072E-10    0.0000000000E+00    3.3143962149E-19   -5.7570793072E-10    4.6438622612E-13
   -3.7360000000E+00    1.9481727763E+02   -6.7308793164E-10    0.0000000000E+00    4.5304736372E-19   -6.7308793164E-10    5.3575185000E-13
   -3.7280000000E+00    1.9315395926E+02   -7.8639740507E-10    0.0000000000E+00    6.1842087871E-19   -7.8639740507E-10    6.1763428211E-13
   -3.7200000000E+00    1.9150131456E+02   -9.1814992821E-10    0.0000000000E+00    8.4299929067E-19   -9.1814992821E-10    7.1151316733E-13
   -3.7120000000E+00    1.8985929776E+02   -1.0712405172E-09    0.0000000000E+00    1.1475562457E-18   -1.0712405172E-09    8.1906579476E-13
   -3.7040000000E+00    1.8822786319E+02   -1.2490010898E-09    0.0000000000E+00    1.5600037223E-18   -1.2490010898E-09    9.4219197872E-13
   -3.6960000000E+00    1.8660696529E+02   -1.4552636195E-09    0.0000000000E+00    2.1177922023E-18   -1.4552636195E-09    1.0830418618E-12
   -3.6880000000E+00    1.8499655861E+02   -1.6944319936E-09    0.0000000000E+00    2.8710997809E-18   -1.6944319936E-09    1.2440469552E-12
   -3.6800000000E+00    1.8339659776E+02   -1.9715637103E-09    0.0000000000E+00    3.8870634638E-18   -1.9715637103E-09    1.4279547629E-12
   -3.6720000000E+00    1.8180703749E+02   -2.2924626929E-09    0.0000000000E+00    5.2553851985E-18   -2.2924626929E-09    1.6378673677E-12
   -3.6640000000E+00    1.8022783261E+02   -2.6637846514E-09    0.0000000000E+00    7.0957486690E-18   -2.6637846514E-09    1.8772843946E-12
   -3.6560000000E+00    1.7865893806E+02   -3.0931565965E-09    0.0000000000E+00    9.5676177308E-18   -3.0931565965E-09    2.1501508050E-12
   -3.6480000000E+00    1.7710030887E+02   -3.5893123045E-09    0.0000000000E+00    1.2883162819E-17   -3.5893123045E-09    2.4609100162E-12
   -3.6400000000E+00    1.7555190016E+02   -4.1622457423E-09    0.0000000000E+00    1.7324289619E-17   -4.1622457423E-09    2.8145628864E-12
   -3.6320000000E+00    1.7401366715E+02   -4.8233847029E-09    0.0000000000E+00    2.3265039992E-17   -4.8233847029E-09    3.2167331537E-12
   -3.6240000000E+00    1.7248556516E+02   -5.5857871628E-09    0.0000000000E+00    3.1201018228E-17   -5.5857871628E-09    3.6737399689E-12
   -3.6160000000E+00    1.7096754961E+02   -6.4643631648E-09    0.0000000000E+00    4.1787991126E-17   -6.4643631648E-09    4.1926782169E-12
   -3.6080000000E+00    1.6945957602E+02   -7.4761253534E-09    0.0000000000E+00    5.5892450300E-17   -7.4761253534E-09    4.7815073830E-12
   -3.6000000000E+00    1.6796160000E+02   -8.6404716481E-09    0.0000000000E+00    7.4657750301E-17   -8.6404716481E-09    5.4491497816E-12
   -3.5920000000E+00    1.6647357727E+02   -9.9795039318E-09    0.0000000000E+00    9.9590498725E-17   -9.9795039318E-09    6.2055990345E-12
   -3.5840000000E+00    1.6499546364E+02   -1.1518387072E-08    0.0000000000E+00    1.3267324074E-16   -1.1518387072E-08    7.0620397563E-12
   -3.5760000000E+00    1.6352721503E+02   -1.3285753068E-08    0.0000000000E+00    1.7651123459E-16   -1.3285753068E-08    8.0309794833E-12
   -3.5680000000E+00    1.6206878743E+02   -1.5314155657E-08    0.0000000000E+00    2.3452336347E-16   -1.5314155657E-08    9.1263939626E-12
   -3.5600000000E+00    1.6062013696E+02   -1.7640581274E-08    0.0000000000E+00    3.1119010767E-16   -1.7640581274E-08    1.0363887004E-11
   -3.5520000000E+00    1.5918121982E+02   -2.0307022940E-08    0.0000000000E+00    4.1237518070E-16   -2.0307022940E-08    1.1760866190E-11
   -3.5440000000E+00    1.5775199232E+02   -2.3361124316E-08    0.0000000000E+00    5.4574212929E-16   -2.3361124316E-08    1.3336735838E-11
   -3.5360000000E+00    1.5633241086E+02   -2.6856901954E-08    0.0000000000E+00    7.2129318255E-16   -2.6856901954E-08    1.5113108696E-11
   -3.5280000000E+00    1.5492243194E+02   -3.0855554648E-08    0.0000000000E+00    9.5206525261E-16   -3.0855554648E-08    1.7114037993E-11
   -3.5200000000E+00    1.5352201216E+02   -3.5426369666E-08    0.0000000000E+00    1.2550276677E-15   -3.5426369666E-08    1.9366271529E-11
   -3.5120000000E+00    1.5213110821E+02   -4.0647736718E-08    0.0000000000E+00    1.6522385003E-15   -4.0647736718E-08    2.1899529657E-11
   -3.5040000000E+00    1.5074967690E+02   -4.6608281588E-08    0.0000000000E+00    2.1723319126E-15   -4.6608281588E-08    2.4746809093E-11
   -3.4960000000E+00    1.4937767510E+02   -5.3408132603E-08    0.0000000000E+00    2.8524286281E-15   -5.3408132603E-08    2.7944714638E-11
   -3.4880000000E+00    1.4801505983E+02   -6.1160334422E-08    0.0000000000E+00    3.7405865067E-15   -6.1160334422E-08    3.1533821028E-11
   -3.4800000000E+00    1.4666178816E+02   -6.9992425099E-08    0.0000000000E+00    4.8989395713E-15   -6.9992425099E-08    3.5559067246E-11
   -3.4720000000E+00    1.4531781729E+02   -8.0048193917E-08    0.0000000000E+00    6.4077133494E-15   -8.0048193917E-08    4.0070185808E-11
   -3.4640000000E+00    1.4398310450E+02   -9.1489639256E-08    0.0000000000E+00    8.3703540913E-15   -9.1489639256E-08    4.5122169637E-11
   -3.4560000000E+00    1.4265760717E+02   -1.0449914759E-07    0.0000000000E+00    1.0920071847E-14   -1.0449914759E-07    5.0775779320E-11
   -3.4480000000E+00    1.4134128280E+02   -1.1928191674E-07    0.0000000000E+00    1.4228175661E-14   -1.1928191674E-07    5.7098093695E-11
