# Infinite Square Well - State n = 3
# Numerical k        =       9.424777960769
# Analytic  k        =       9.424777960769
# |k - k_exact|      =    0.000000E+00
# rel. error k       =    0.000000E+00
# Numerical Energy   =      44.413219804902
# Analytic  Energy   =      44.413219804902
# |E - E_exact|      =    0.000000E+00
# rel. error E       =    0.000000E+00
# Well width L       =   1.000000
# columns: x   V(x)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
    3.0000000000E-02    0.0000000000E+00    3.9455300590E-01    3.9455300594E-01    1.5567207447E-01   -3.7314984436E-11    1.4245457688E-08
    3.1000000000E-02    0.0000000000E+00    4.0733471047E-01    4.0733471051E-01    1.6592156636E-01   -3.8476777320E-11    1.4206846395E-08
    3.2000000000E-02    0.0000000000E+00    4.2008023322E-01    4.2008023325E-01    1.7646740234E-01   -3.9630687620E-11    1.4166973168E-08
    3.3000000000E-02    0.0000000000E+00    4.3278844200E-01    4.3278844204E-01    1.8730583553E-01   -4.0776271248E-11    1.4125841547E-08
    3.4000000000E-02    0.0000000000E+00    4.4545820802E-01    4.4545820806E-01    1.9843301509E-01   -4.1913195137E-11    1.4083455189E-08
    3.5000000000E-02    0.0000000000E+00    4.5808840586E-01    4.5808840590E-01    2.0984498758E-01   -4.3041403774E-11    1.4039817856E-08
    3.6000000000E-02    0.0000000000E+00    4.7067791364E-01    4.7067791369E-01    2.2153769839E-01   -4.4160508583E-11    1.3994933425E-08
    3.7000000000E-02    0.0000000000E+00    4.8322561309E-01    4.8322561314E-01    2.3350699315E-01   -4.5270287519E-11    1.3948805883E-08
    3.8000000000E-02    0.0000000000E+00    4.9573038965E-01    4.9573038969E-01    2.4574861922E-01   -4.6370574047E-11    1.3901439328E-08
    3.9000000000E-02    0.0000000000E+00    5.0819113256E-01    5.0819113261E-01    2.5825822721E-01   -4.7461146124E-11    1.3852837967E-08
    4.0000000000E-02    0.0000000000E+00    5.2060673500E-01    5.2060673505E-01    2.7103137253E-01   -4.8541726194E-11    1.3803006116E-08
    4.1000000000E-02    0.0000000000E+00    5.3297609414E-01    5.3297609419E-01    2.8406351693E-01   -4.9611759145E-11    1.3751948203E-08
    4.2000000000E-02    0.0000000000E+00    5.4529811126E-01    5.4529811131E-01    2.9735003015E-01   -5.0671467022E-11    1.3699668762E-08
    4.3000000000E-02    0.0000000000E+00    5.5757169185E-01    5.5757169190E-01    3.1088619155E-01   -5.1720405736E-11    1.3646172437E-08
    4.4000000000E-02    0.0000000000E+00    5.6979574570E-01    5.6979574575E-01    3.2466719182E-01   -5.2758464264E-11    1.3591463980E-08
    4.5000000000E-02    0.0000000000E+00    5.8196918700E-01    5.8196918705E-01    3.3868813461E-01   -5.3785087495E-11    1.3535548251E-08
    4.6000000000E-02    0.0000000000E+00    5.9409093442E-01    5.9409093448E-01    3.5294403837E-01   -5.4800386451E-11    1.3478430217E-08
    4.7000000000E-02    0.0000000000E+00    6.0615991126E-01    6.0615991132E-01    3.6742983802E-01   -5.5804028065E-11    1.3420114950E-08
    4.8000000000E-02    0.0000000000E+00    6.1817504547E-01    6.1817504552E-01    3.8214038684E-01   -5.6795679271E-11    1.3360607631E-08
    4.9000000000E-02    0.0000000000E+00    6.3013526979E-01    6.3013526985E-01    3.9707045824E-01   -5.7775229045E-11    1.3299913545E-08
    5.0000000000E-02    0.0000000000E+00    6.4203952186E-01    6.4203952192E-01    4.1221474763E-01   -5.8742233300E-11    1.3238038085E-08
    5.1000000000E-02    0.0000000000E+00    6.5388674427E-01    6.5388674433E-01    4.2756787433E-01   -5.9696914079E-11    1.3174986745E-08
    5.2000000000E-02    0.0000000000E+00    6.6567588467E-01    6.6567588473E-01    4.4312438343E-01   -6.0638494226E-11    1.3110765126E-08
    5.3000000000E-02    0.0000000000E+00    6.7740589589E-01    6.7740589595E-01    4.5887874779E-01   -6.1567195786E-11    1.3045378934E-08
    5.4000000000E-02    0.0000000000E+00    6.8907573601E-01    6.8907573607E-01    4.7482536995E-01   -6.2482574670E-11    1.2978833976E-08
    5.5000000000E-02    0.0000000000E+00    7.0068436843E-01    7.0068436849E-01    4.9095858416E-01   -6.3384630877E-11    1.2911136162E-08
    5.6000000000E-02    0.0000000000E+00    7.1223076201E-01    7.1223076208E-01    5.0727265836E-01   -6.4272698275E-11    1.2842291507E-08
    5.7000000000E-02    0.0000000000E+00    7.2371389115E-01    7.2371389121E-01    5.2376179624E-01   -6.5147109929E-11    1.2772306126E-08
    5.8000000000E-02    0.0000000000E+00    7.3513273582E-01    7.3513273589E-01    5.4042013928E-01   -6.6007199706E-11    1.2701186234E-08
    5.9000000000E-02    0.0000000000E+00    7.4648628176E-01    7.4648628183E-01    5.5724176886E-01   -6.6852856584E-11    1.2628938149E-08
    6.0000000000E-02    0.0000000000E+00    7.5777352047E-01    7.5777352054E-01    5.7422070833E-01   -6.7684302607E-11    1.2555568289E-08
    6.1000000000E-02    0.0000000000E+00    7.6899344936E-01    7.6899344943E-01    5.9135092516E-01   -6.8500649597E-11    1.2481083172E-08
    6.2000000000E-02    0.0000000000E+00    7.8014507180E-01    7.8014507187E-01    6.0862633305E-01   -6.9302341643E-11    1.2405489411E-08
    6.3000000000E-02    0.0000000000E+00    7.9122739725E-01    7.9122739732E-01    6.2604079415E-01   -7.0088934656E-11    1.2328793724E-08
    6.4000000000E-02    0.0000000000E+00    8.0223944130E-01    8.0223944137E-01    6.4358812117E-01   -7.0859873524E-11    1.2251002922E-08
    6.5000000000E-02    0.0000000000E+00    8.1318022580E-01    8.1318022588E-01    6.6126207964E-01   -7.1615380293E-11    1.2172123915E-08
    6.6000000000E-02    0.0000000000E+00    8.2404877894E-01    8.2404877901E-01    6.7905639007E-01   -7.2355121894E-11    1.2092163710E-08
    6.7000000000E-02    0.0000000000E+00    8.3484413530E-01    8.3484413537E-01    6.9696473025E-01   -7.3078876284E-11    1.2011129408E-08
    6.8000000000E-02    0.0000000000E+00    8.4556533598E-01    8.4556533605E-01    7.1498073741E-01   -7.3786421417E-11    1.1929028209E-08
    6.9000000000E-02    0.0000000000E+00    8.5621142865E-01    8.5621142873E-01    7.3309801055E-01   -7.4477868317E-11    1.1845867405E-08
    7.0000000000E-02    0.0000000000E+00    8.6678146768E-01    8.6678146775E-01    7.5131011270E-01   -7.5152661871E-11    1.1761654382E-08
    7.1000000000E-02    0.0000000000E+00    8.7727451416E-01    8.7727451423E-01    7.6961057319E-01   -7.5810580036E-11    1.1676396621E-08
    7.2000000000E-02    0.0000000000E+00    8.8768963605E-01    8.8768963612E-01    7.8799288994E-01   -7.6452066899E-11    1.1590101694E-08
    7.3000000000E-02    0.0000000000E+00    8.9802590821E-01    8.9802590828E-01    8.0645053181E-01   -7.7076123262E-11    1.1502777268E-08
    7.4000000000E-02    0.0000000000E+00    9.0828241251E-01    9.0828241259E-01    8.2497694088E-01   -7.7683082189E-11    1.1414431099E-08
    7.5000000000E-02    0.0000000000E+00    9.1845823793E-01    9.1845823801E-01    8.4356553482E-01   -7.8272721638E-11    1.1325071034E-08
    7.6000000000E-02    0.0000000000E+00    9.2855248057E-01    9.2855248065E-01    8.6220970917E-01   -7.8844486495E-11    1.1234705011E-08
    7.7000000000E-02    0.0000000000E+00    9.3856424381E-01    9.3856424389E-01    8.8090283976E-01   -7.9398820851E-11    1.1143341056E-08
    7.8000000000E-02    0.0000000000E+00    9.4849263835E-01    9.4849263843E-01    8.9963828500E-01   -7.9935058572E-11    1.1050987286E-08
    7.9000000000E-02    0.0000000000E+00    9.5833678228E-01    9.5833678236E-01    9.1840938828E-01   -8.0453310680E-11    1.0957651902E-08
    8.0000000000E-02    0.0000000000E+00    9.6809580121E-01    9.6809580129E-01    9.3720948031E-01   -8.0953466153E-11    1.0863343197E-08
    8.1000000000E-02    0.0000000000E+00    9.7776882826E-01    9.7776882834E-01    9.5603188152E-01   -8.1435080901E-11    1.0768069547E-08
    8.2000000000E-02    0.0000000000E+00    9.8735500424E-01    9.8735500432E-01    9.7486990439E-01   -8.1897932880E-11    1.0671839414E-08
    8.3000000000E-02    0.0000000000E+00    9.9685347763E-01    9.9685347772E-01    9.9371685587E-01   -8.2342355157E-11    1.0574661347E-08
    8.4000000000E-02    0.0000000000E+00    1.0062634047E+00    1.0062634048E+00    1.0125660397E+00   -8.2767570575E-11    1.0476543978E-08
    8.5000000000E-02    0.0000000000E+00    1.0155839497E+00    1.0155839498E+00    1.0314107589E+00   -8.3174134247E-11    1.0377496021E-08
    8.6000000000E-02    0.0000000000E+00    1.0248142846E+00    1.0248142847E+00    1.0502443180E+00   -8.3561380038E-11    1.0277526275E-08
    8.7000000000E-02    0.0000000000E+00    1.0339535896E+00    1.0339535897E+00    1.0690600255E+00   -8.3929085903E-11    1.0176643620E-08
    8.8000000000E-02    0.0000000000E+00    1.0430010529E+00    1.0430010530E+00    1.0878511964E+00   -8.4277695933E-11    1.0074857016E-08
    8.9000000000E-02    0.0000000000E+00    1.0519558708E+00    1.0519558709E+00    1.1066111541E+00   -8.4606543993E-11    9.9721755056E-09
    9.0000000000E-02    0.0000000000E+00    1.0608172479E+00    1.0608172480E+00    1.1253332334E+00   -8.4916074172E-11    9.8686082088E-09
    9.1000000000E-02    0.0000000000E+00    1.0695843970E+00    1.0695843971E+00    1.1440107824E+00   -8.5205176248E-11    9.7641643251E-09
    9.2000000000E-02    0.0000000000E+00    1.0782565395E+00    1.0782565396E+00    1.1626371650E+00   -8.5474738398E-11    9.6588531318E-09
    9.3000000000E-02    0.0000000000E+00    1.0868329050E+00    1.0868329051E+00    1.1812057634E+00   -8.5724094490E-11    9.5526839835E-09
    9.4000000000E-02    0.0000000000E+00    1.0953127317E+00    1.0953127318E+00    1.1997099803E+00   -8.5953022477E-11    9.4456663104E-09
    9.5000000000E-02    0.0000000000E+00    1.1036952665E+00    1.1036952665E+00    1.2181432412E+00   -8.6161744406E-11    9.3378096184E-09
    9.6000000000E-02    0.0000000000E+00    1.1119797646E+00    1.1119797647E+00    1.2364989968E+00   -8.6350038231E-11    9.2291234884E-09
    9.7000000000E-02    0.0000000000E+00    1.1201654902E+00    1.1201654903E+00    1.2547707255E+00   -8.6517681908E-11    9.1196175743E-09
    9.8000000000E-02    0.0000000000E+00    1.1282517163E+00    1.1282517164E+00    1.2729519353E+00   -8.6664675436E-11    9.0093016030E-09
    9.9000000000E-02    0.0000000000E+00    1.1362377245E+00    1.1362377246E+00    1.2910361666E+00   -8.6790796772E-11    8.8981853735E-09
    1.0000000000E-01    0.0000000000E+00    1.1441228055E+00    1.1441228056E+00    1.3090169942E+00   -8.6896267959E-11    8.7862787558E-09
    1.0100000000E-01    0.0000000000E+00    1.1519062590E+00    1.1519062591E+00    1.3268880295E+00   -8.6980200820E-11    8.6735916898E-09
    1.0200000000E-01    0.0000000000E+00    1.1595873934E+00    1.1595873935E+00    1.3446429230E+00   -8.7043261487E-11    8.5601341853E-09
    1.0300000000E-01    0.0000000000E+00    1.1671655266E+00    1.1671655267E+00    1.3622753665E+00   -8.7085449962E-11    8.4459163202E-09
    1.0400000000E-01    0.0000000000E+00    1.1746399854E+00    1.1746399855E+00    1.3797790953E+00   -8.7105878066E-11    8.3309482400E-09
    1.0500000000E-01    0.0000000000E+00    1.1820101059E+00    1.1820101060E+00    1.3971478904E+00   -8.7105211932E-11    8.2152401568E-09
    1.0600000000E-01    0.0000000000E+00    1.1892752334E+00    1.1892752335E+00    1.4143755808E+00   -8.7083007472E-11    8.0988023485E-09
    1.0700000000E-01    0.0000000000E+00    1.1964347226E+00    1.1964347227E+00    1.4314560455E+00   -8.7039264685E-11    7.9816451576E-09
    1.0800000000E-01    0.0000000000E+00    1.2034879376E+00    1.2034879377E+00    1.4483832159E+00   -8.6973983571E-11    7.8637789912E-09
    1.0900000000E-01    0.0000000000E+00    1.2104342518E+00    1.2104342519E+00    1.4651510779E+00   -8.6886720041E-11    7.7452143181E-09
    1.1000000000E-01    0.0000000000E+00    1.2172730482E+00    1.2172730483E+00    1.4817536739E+00   -8.6777918185E-11    7.6259616704E-09
    1.1100000000E-01    0.0000000000E+00    1.2240037194E+00    1.2240037195E+00    1.4981851051E+00   -8.6646911868E-11    7.5060316406E-09
    1.1200000000E-01    0.0000000000E+00    1.2306256675E+00    1.2306256676E+00    1.5144395336E+00   -8.6494589269E-11    7.3854348817E-09
    1.1300000000E-01    0.0000000000E+00    1.2371383044E+00    1.2371383044E+00    1.5305111841E+00   -8.6319618120E-11    7.2641821060E-09
    1.1400000000E-01    0.0000000000E+00    1.2435410514E+00    1.2435410515E+00    1.5463943465E+00   -8.6123108645E-11    7.1422840833E-09
    1.1500000000E-01    0.0000000000E+00    1.2498333399E+00    1.2498333400E+00    1.5620833776E+00   -8.5904172664E-11    7.0197516418E-09
    1.1600000000E-01    0.0000000000E+00    1.2560146111E+00    1.2560146111E+00    1.5775727032E+00   -8.5663032223E-11    6.8965956654E-09
    1.1700000000E-01    0.0000000000E+00    1.2620843157E+00    1.2620843158E+00    1.5928568199E+00   -8.5399687322E-11    6.7728270935E-09
    1.1800000000E-01    0.0000000000E+00    1.2680419147E+00    1.2680419148E+00    1.6079302975E+00   -8.5114137960E-11    6.6484569198E-09
    1.1900000000E-01    0.0000000000E+00    1.2738868789E+00    1.2738868790E+00    1.6227877803E+00   -8.4806606182E-11    6.5234961920E-09
    1.2000000000E-01    0.0000000000E+00    1.2796186891E+00    1.2796186892E+00    1.6374239895E+00   -8.4476203810E-11    6.3979560092E-09
    1.2100000000E-01    0.0000000000E+00    1.2852368362E+00    1.2852368363E+00    1.6518337251E+00   -8.4123596977E-11    6.2718475232E-09
    1.2200000000E-01    0.0000000000E+00    1.2907408211E+00    1.2907408212E+00    1.6660118672E+00   -8.3748563640E-11    6.1451819354E-09
    1.2300000000E-01    0.0000000000E+00    1.2961301549E+00    1.2961301550E+00    1.6799533785E+00   -8.3351103797E-11    6.0179704969E-09
    1.2400000000E-01    0.0000000000E+00    1.3014043590E+00    1.3014043591E+00    1.6936533056E+00   -8.2930995404E-11    5.8902245076E-09
    1.2500000000E-01    0.0000000000E+00    1.3065629648E+00    1.3065629649E+00    1.7071067810E+00   -8.2488460507E-11    5.7619553144E-09
    1.2600000000E-01    0.0000000000E+00    1.3116055141E+00    1.3116055142E+00    1.7203090247E+00   -8.2023721149E-11    5.6331743111E-09
    1.2700000000E-01    0.0000000000E+00    1.3165315591E+00    1.3165315591E+00    1.7332553460E+00   -8.1535889151E-11    5.5038929366E-09
    1.2800000000E-01    0.0000000000E+00    1.3213406621E+00    1.3213406621E+00    1.7459411452E+00   -8.1025852694E-11    5.3741226746E-09
    1.2900000000E-01    0.0000000000E+00    1.3260323959E+00    1.3260323960E+00    1.7583619151E+00   -8.0493167687E-11    5.2438750519E-09
    1.3000000000E-01    0.0000000000E+00    1.3306063440E+00    1.3306063440E+00    1.7705132426E+00   -7.9937834130E-11    5.1131616378E-09
    1.3100000000E-01    0.0000000000E+00    1.3350620998E+00    1.3350620999E+00    1.7823908104E+00   -7.9359852023E-11    4.9819940432E-09
    1.3200000000E-01    0.0000000000E+00    1.3393992677E+00    1.3393992678E+00    1.7939903984E+00   -7.8759443412E-11    4.8503839191E-09
    1.3300000000E-01    0.0000000000E+00    1.3436174625E+00    1.3436174626E+00    1.8053078855E+00   -7.8136164205E-11    4.7183429559E-09
    1.3400000000E-01    0.0000000000E+00    1.3477163094E+00    1.3477163094E+00    1.8163392505E+00   -7.7490680539E-11    4.5858828821E-09
    1.3500000000E-01    0.0000000000E+00    1.3516954443E+00    1.3516954443E+00    1.8270805741E+00   -7.6822104234E-11    4.4530154637E-09
    1.3600000000E-01    0.0000000000E+00    1.3555545138E+00    1.3555545139E+00    1.8375280398E+00   -7.6131101423E-11    4.3197525028E-09
    1.3700000000E-01    0.0000000000E+00    1.3592931751E+00    1.3592931752E+00    1.8476779359E+00   -7.5417672107E-11    4.1861058363E-09
    1.3800000000E-01    0.0000000000E+00    1.3629110961E+00    1.3629110962E+00    1.8575266560E+00   -7.4681816287E-11    4.0520873359E-09
    1.3900000000E-01    0.0000000000E+00    1.3664079555E+00    1.3664079556E+00    1.8670707010E+00   -7.3923533961E-11    3.9177089056E-09
    1.4000000000E-01    0.0000000000E+00    1.3697834427E+00    1.3697834428E+00    1.8763066798E+00   -7.3142381041E-11    3.7829824817E-09
    1.4100000000E-01    0.0000000000E+00    1.3730372577E+00    1.3730372578E+00    1.8852313111E+00   -7.2339023660E-11    3.6479200314E-09
    1.4200000000E-01    0.0000000000E+00    1.3761691117E+00    1.3761691118E+00    1.8938414240E+00   -7.1513239774E-11    3.5125335518E-09
    1.4300000000E-01    0.0000000000E+00    1.3791787263E+00    1.3791787264E+00    1.9021339592E+00   -7.0664807339E-11    3.3768350686E-09
    1.4400000000E-01    0.0000000000E+00    1.3820658344E+00    1.3820658344E+00    1.9101059705E+00   -6.9794170443E-11    3.2408366355E-09
    1.4500000000E-01    0.0000000000E+00    1.3848301793E+00    1.3848301794E+00    1.9177546255E+00   -6.8901329087E-11    3.1045503325E-09
    1.4600000000E-01    0.0000000000E+00    1.3874715156E+00    1.3874715157E+00    1.9250772066E+00   -6.7986283270E-11    2.9679882653E-09
    1.4700000000E-01    0.0000000000E+00    1.3899896087E+00    1.3899896088E+00    1.9320711123E+00   -6.7048588903E-11    2.8311625643E-09
    1.4800000000E-01    0.0000000000E+00    1.3923842349E+00    1.3923842349E+00    1.9387338575E+00   -6.6089134165E-11    2.6940853831E-09
    1.4900000000E-01    0.0000000000E+00    1.3946551814E+00    1.3946551815E+00    1.9450630750E+00   -6.5107474967E-11    2.5567688976E-09
    1.5000000000E-01    0.0000000000E+00    1.3968022466E+00    1.3968022467E+00    1.9510565161E+00   -6.4104055397E-11    2.4192253052E-09
    1.5100000000E-01    0.0000000000E+00    1.3988252398E+00    1.3988252398E+00    1.9567120514E+00   -6.3077987278E-11    2.2814668231E-09
    1.5200000000E-01    0.0000000000E+00    1.4007239812E+00    1.4007239812E+00    1.9620276714E+00   -6.2030380832E-11    2.1435056880E-09
    1.5300000000E-01    0.0000000000E+00    1.4024983022E+00    1.4024983022E+00    1.9670014876E+00   -6.0961236059E-11    2.0053541543E-09
    1.5400000000E-01    0.0000000000E+00    1.4041480452E+00    1.4041480452E+00    1.9716317327E+00   -5.9869886826E-11    1.8670244935E-09
    1.5500000000E-01    0.0000000000E+00    1.4056730636E+00    1.4056730637E+00    1.9759167618E+00   -5.8756999266E-11    1.7285289927E-09
    1.5600000000E-01    0.0000000000E+00    1.4070732221E+00    1.4070732221E+00    1.9798550522E+00   -5.7622351335E-11    1.5898799540E-09
    1.5700000000E-01    0.0000000000E+00    1.4083483961E+00    1.4083483962E+00    1.9834452048E+00   -5.6465943032E-11    1.4510896930E-09
    1.5800000000E-01    0.0000000000E+00    1.4094984725E+00    1.4094984726E+00    1.9866859441E+00   -5.5288440493E-11    1.3121705378E-09
    1.5900000000E-01    0.0000000000E+00    1.4105233491E+00    1.4105233492E+00    1.9895761185E+00   -5.4089621671E-11    1.1731348280E-09
    1.6000000000E-01    0.0000000000E+00    1.4114229349E+00    1.4114229350E+00    1.9921147012E+00   -5.2869042477E-11    1.0339949136E-09
    1.6100000000E-01    0.0000000000E+00    1.4121971499E+00    1.4121971500E+00    1.9943007903E+00   -5.1627591091E-11    8.9476315382E-10
    1.6200000000E-01    0.0000000000E+00    1.4128459254E+00    1.4128459255E+00    1.9961336090E+00   -5.0365267512E-11    7.5545191598E-10
    1.6300000000E-01    0.0000000000E+00    1.4133692038E+00    1.4133692038E+00    1.9976125062E+00   -4.9081849696E-11    6.1607357453E-10
    1.6400000000E-01    0.0000000000E+00    1.4137669385E+00    1.4137669386E+00    1.9987369565E+00   -4.7777559686E-11    4.7664050987E-10
    1.6500000000E-01    0.0000000000E+00    1.4140390943E+00    1.4140390944E+00    1.9995065602E+00   -4.6452397484E-11    3.3716510725E-10
    1.6600000000E-01    0.0000000000E+00    1.4141856470E+00    1.4141856470E+00    1.9999210441E+00   -4.5106807178E-11    1.9765975567E-10
    1.6700000000E-01    0.0000000000E+00    1.4142065835E+00    1.4142065835E+00    1.9999802607E+00   -4.3740566724E-11    5.8136846803E-11
    1.6800000000E-01    0.0000000000E+00    1.4141019020E+00    1.4141019020E+00    1.9996841892E+00   -4.2353898166E-11    8.1391226114E-11
    1.6900000000E-01    0.0000000000E+00    1.4138716118E+00    1.4138716118E+00    1.9990329346E+00   -4.0947023550E-11    2.2091206939E-10
    1.7000000000E-01    0.0000000000E+00    1.4135157333E+00    1.4135157334E+00    1.9980267283E+00   -3.9519720829E-11    3.6041328998E-10
    1.7100000000E-01    0.0000000000E+00    1.4130342982E+00    1.4130342983E+00    1.9966659279E+00   -3.8072434094E-11    4.9988249658E-10
    1.7200000000E-01    0.0000000000E+00    1.4124273492E+00    1.4124273493E+00    1.9949510169E+00   -3.6605607434E-11    6.3930730072E-10
    1.7300000000E-01    0.0000000000E+00    1.4116949403E+00    1.4116949403E+00    1.9928826045E+00   -3.5118796760E-11    7.7867531789E-10
    1.7400000000E-01    0.0000000000E+00    1.4108371365E+00    1.4108371365E+00    1.9904614256E+00   -3.3612446160E-11    9.1797416863E-10
    1.7500000000E-01    0.0000000000E+00    1.4098540139E+00    1.4098540139E+00    1.9876883405E+00   -3.2086555635E-11    1.0571914796E-09
    1.7600000000E-01    0.0000000000E+00    1.4087456600E+00    1.4087456600E+00    1.9845643344E+00   -3.0541125184E-11    1.1963148847E-09
    1.7700000000E-01    0.0000000000E+00    1.4075121731E+00    1.4075121731E+00    1.9810905174E+00   -2.8976820943E-11    1.3353320262E-09
    1.7800000000E-01    0.0000000000E+00    1.4061536628E+00    1.4061536629E+00    1.9772681235E+00   -2.7393420865E-11    1.4742305557E-09
    1.7900000000E-01    0.0000000000E+00    1.4046702499E+00    1.4046702499E+00    1.9730985109E+00   -2.5791369040E-11    1.6129981356E-09
    1.8000000000E-01    0.0000000000E+00    1.4030620660E+00    1.4030620660E+00    1.9685831611E+00   -2.4170221380E-11    1.7516224397E-09
    1.8100000000E-01    0.0000000000E+00    1.4013292540E+00    1.4013292541E+00    1.9637236782E+00   -2.2530421973E-11    1.8900911546E-09
    1.8200000000E-01    0.0000000000E+00    1.3994719679E+00    1.3994719679E+00    1.9585217890E+00   -2.0872636952E-11    2.0283919806E-09
    1.8300000000E-01    0.0000000000E+00    1.3974903726E+00    1.3974903726E+00    1.9529793415E+00   -1.9196644274E-11    2.1665126331E-09
    1.8400000000E-01    0.0000000000E+00    1.3953846441E+00    1.3953846441E+00    1.9470983049E+00   -1.7502221894E-11    2.3044408434E-09
    1.8500000000E-01    0.0000000000E+00    1.3931549695E+00    1.3931549695E+00    1.9408807689E+00   -1.5790480035E-11    2.4421643600E-09
    1.8600000000E-01    0.0000000000E+00    1.3908015467E+00    1.3908015468E+00    1.9343289424E+00   -1.4060752562E-11    2.5796709494E-09
    1.8700000000E-01    0.0000000000E+00    1.3883245850E+00    1.3883245850E+00    1.9274451533E+00   -1.2313483566E-11    2.7169483975E-09
