# Quartic Well - state n = 3
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   7.3357301E+00
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -4.7680000000E+00    5.1682675366E+02   -7.4209752352E-22    0.0000000000E+00    5.5070873441E-43   -7.4209752352E-22    6.4269000633E-25
   -4.7600000000E+00    5.1336683776E+02   -9.5920335989E-22    0.0000000000E+00    9.2007108562E-43   -9.5920335989E-22    8.2273497139E-25
   -4.7520000000E+00    5.0992432290E+02   -1.2387532874E-21    0.0000000000E+00    1.5345097071E-42   -1.2387532874E-21    1.0522867167E-24
   -4.7440000000E+00    5.0649915065E+02   -1.5983945403E-21    0.0000000000E+00    2.5548651064E-42   -1.5983945403E-21    1.3446972711E-24
   -4.7360000000E+00    5.0309126265E+02   -2.0606717275E-21    0.0000000000E+00    4.2463679684E-42   -2.0606717275E-21    1.7168480100E-24
   -4.7280000000E+00    4.9970060067E+02   -2.6543605520E-21    0.0000000000E+00    7.0456299402E-42   -2.6543605520E-21    2.1900632177E-24
   -4.7200000000E+00    4.9632710656E+02   -3.4161577082E-21    0.0000000000E+00    1.1670133487E-41   -3.4161577082E-21    2.7912549994E-24
   -4.7120000000E+00    4.9297072227E+02   -4.3928201586E-21    0.0000000000E+00    1.9296868946E-41   -4.3928201586E-21    3.5543568037E-24
   -4.7040000000E+00    4.8963138984E+02   -5.6438708704E-21    0.0000000000E+00    3.1853278401E-41   -5.6438708704E-21    4.5221166461E-24
   -4.6960000000E+00    4.8630905144E+02   -7.2450179470E-21    0.0000000000E+00    5.2490285053E-41   -7.2450179470E-21    5.7483382187E-24
   -4.6880000000E+00    4.8300364929E+02   -9.2924713994E-21    0.0000000000E+00    8.6350024709E-41   -9.2924713994E-21    7.3006791669E-24
   -4.6800000000E+00    4.7971512576E+02   -1.1908388364E-20    0.0000000000E+00    1.4180971342E-40   -1.1908388364E-20    9.2641418317E-24
   -4.6720000000E+00    4.7644342328E+02   -1.5247735648E-20    0.0000000000E+00    2.3249344239E-40   -1.5247735648E-20    1.1745423805E-23
   -4.6640000000E+00    4.7318848439E+02   -1.9506930843E-20    0.0000000000E+00    3.8052035093E-40   -1.9506930843E-20    1.4878335097E-23
   -4.6560000000E+00    4.6995025173E+02   -2.4934713306E-20    0.0000000000E+00    6.2173992765E-40   -2.4934713306E-20    1.8830537206E-23
   -4.6480000000E+00    4.6672866804E+02   -3.1845808326E-20    0.0000000000E+00    1.0141555079E-39   -3.1845808326E-20    2.3811918987E-23
   -4.6400000000E+00    4.6352367616E+02   -4.0638086986E-20    0.0000000000E+00    1.6514541139E-39   -4.0638086986E-20    3.0084997303E-23
   -4.6320000000E+00    4.6033521902E+02   -5.1814096980E-20    0.0000000000E+00    2.6847006459E-39   -5.1814096980E-20    3.7977820132E-23
   -4.6240000000E+00    4.5716323965E+02   -6.6008053950E-20    0.0000000000E+00    4.3570631863E-39   -6.6008053950E-20    4.7899959555E-23
   -4.6160000000E+00    4.5400768119E+02   -8.4019648428E-20    0.0000000000E+00    7.0593013219E-39   -8.4019648428E-20    6.0362316493E-23
   -4.6080000000E+00    4.5086848686E+02   -1.0685635216E-19    0.0000000000E+00    1.1418279997E-38   -1.0685635216E-19    7.6001623247E-23
   -4.6000000000E+00    4.4774560000E+02   -1.3578631418E-19    0.0000000000E+00    1.8437923119E-38   -1.3578631418E-19    9.5610730596E-23
   -4.5920000000E+00    4.4463896402E+02   -1.7240443940E-19    0.0000000000E+00    2.9723290726E-38   -1.7240443940E-19    1.2017601096E-22
   -4.5840000000E+00    4.4154852246E+02   -2.1871486273E-19    0.0000000000E+00    4.7836191180E-38   -2.1871486273E-19    1.5092350754E-22
   -4.5760000000E+00    4.3847421893E+02   -2.7723379683E-19    0.0000000000E+00    7.6858578104E-38   -2.7723379683E-19    1.8937582288E-22
   -4.5680000000E+00    4.3541599716E+02   -3.5111767453E-19    0.0000000000E+00    1.2328362137E-37   -3.5111767453E-19    2.3742218216E-22
   -4.5600000000E+00    4.3237380096E+02   -4.4432266775E-19    0.0000000000E+00    1.9742263307E-37   -4.4432266775E-19    2.9740464438E-22
   -4.5520000000E+00    4.2934757426E+02   -5.6180309275E-19    0.0000000000E+00    3.1562271502E-37   -5.6180309275E-19    3.7222408690E-22
   -4.5440000000E+00    4.2633726106E+02   -7.0975796685E-19    0.0000000000E+00    5.0375637151E-37   -7.0975796685E-19    4.6547038068E-22
   -4.5360000000E+00    4.2334280549E+02   -8.9593713654E-19    0.0000000000E+00    8.0270335263E-37   -8.9593713654E-19    5.8158213323E-22
   -4.5280000000E+00    4.2036415175E+02   -1.1300210408E-18    0.0000000000E+00    1.2769475526E-36   -1.1300210408E-18    7.2604253832E-22
   -4.5200000000E+00    4.1740124416E+02   -1.4240914139E-18    0.0000000000E+00    2.0280363550E-36   -1.4240914139E-18    9.0561927703E-22
   -4.5120000000E+00    4.1445402712E+02   -1.7932142006E-18    0.0000000000E+00    3.2156171692E-36   -1.7932142006E-18    1.1286581138E-21
   -4.5040000000E+00    4.1152244515E+02   -2.2561608106E-18    0.0000000000E+00    5.0902616034E-36   -2.2561608106E-18    1.4054418819E-21
   -4.4960000000E+00    4.0860644285E+02   -2.8362997750E-18    0.0000000000E+00    8.0445964139E-36   -2.8362997750E-18    1.7486290280E-21
   -4.4880000000E+00    4.0570596492E+02   -3.5626981147E-18    0.0000000000E+00    1.2692817856E-35   -3.5626981147E-18    2.1737888660E-21
   -4.4800000000E+00    4.0282095616E+02   -4.4714805741E-18    0.0000000000E+00    1.9994138524E-35   -4.4714805741E-18    2.7000542809E-21
   -4.4720000000E+00    3.9995136148E+02   -5.6075056564E-18    0.0000000000E+00    3.1444119687E-35   -5.6075056564E-18    3.3509169420E-21
   -4.4640000000E+00    3.9709712587E+02   -7.0264305262E-18    0.0000000000E+00    4.9370725940E-35   -7.0264305262E-18    4.1551952724E-21
   -4.4560000000E+00    3.9425819444E+02   -8.7972528259E-18    0.0000000000E+00    7.7391657282E-35   -8.7972528259E-18    5.1482116527E-21
   -4.4480000000E+00    3.9143451237E+02   -1.1005436882E-17    0.0000000000E+00    1.2111964097E-34   -1.1005436882E-17    6.3732228061E-21
   -4.4400000000E+00    3.8862602496E+02   -1.3756755380E-17    0.0000000000E+00    1.8924831857E-34   -1.3756755380E-17    7.8831562664E-21
   -4.4320000000E+00    3.8583267761E+02   -1.7182006217E-17    0.0000000000E+00    2.9522133763E-34   -1.7182006217E-17    9.7427165484E-21
   -4.4240000000E+00    3.8305441579E+02   -2.1442799001E-17    0.0000000000E+00    4.5979362901E-34   -2.1442799001E-17    1.2030937453E-20
   -4.4160000000E+00    3.8029118512E+02   -2.6738647709E-17    0.0000000000E+00    7.1495528133E-34   -2.6738647709E-17    1.4844272264E-20
   -4.4080000000E+00    3.7754293126E+02   -3.3315656967E-17    0.0000000000E+00    1.1099329992E-33   -3.3315656967E-17    1.8300331856E-20
   -4.4000000000E+00    3.7480960000E+02   -4.1477151010E-17    0.0000000000E+00    1.7203540559E-33   -4.1477151010E-17    2.2542402564E-20
   -4.3920000000E+00    3.7209113723E+02   -5.1596668786E-17    0.0000000000E+00    2.6622162299E-33   -5.1596668786E-17    2.7744901608E-20
   -4.3840000000E+00    3.6938748894E+02   -6.4133838523E-17    0.0000000000E+00    4.1131492437E-33   -6.4133838523E-17    3.4119958809E-20
   -4.3760000000E+00    3.6669860119E+02   -7.9653753414E-17    0.0000000000E+00    6.3447204329E-33   -7.9653753414E-17    4.1925350081E-20
   -4.3680000000E+00    3.6402442017E+02   -9.8850600685E-17    0.0000000000E+00    9.7714412558E-33   -9.8850600685E-17    5.1474051892E-20
   -4.3600000000E+00    3.6136489216E+02   -1.2257645349E-16    0.0000000000E+00    1.5024986950E-32   -1.2257645349E-16    6.3145737693E-20
   -4.3520000000E+00    3.5871996353E+02   -1.5187632421E-16    0.0000000000E+00    2.3066417854E-32   -1.5187632421E-16    7.7400598843E-20
   -4.3440000000E+00    3.5608958075E+02   -1.8803080502E-16    0.0000000000E+00    3.5355583637E-32   -1.8803080502E-16    9.4795945335E-20
   -4.3360000000E+00    3.5347369040E+02   -2.3260789458E-16    0.0000000000E+00    5.4106432620E-32   -2.3260789458E-16    1.1600612789E-19
   -4.3280000000E+00    3.5087223915E+02   -2.8752593697E-16    0.0000000000E+00    8.2671164430E-32   -2.8752593697E-16    1.4184642483E-19
   -4.3200000000E+00    3.4828517376E+02   -3.5512999182E-16    0.0000000000E+00    1.2611731109E-31   -3.5512999182E-16    1.7330165769E-19
   -4.3120000000E+00    3.4571244110E+02   -4.3828442435E-16    0.0000000000E+00    1.9209323663E-31   -4.3828442435E-16    2.1156044139E-19
   -4.3040000000E+00    3.4315398814E+02   -5.4048506676E-16    0.0000000000E+00    2.9212410739E-31   -5.4048506676E-16    2.5805614260E-19
   -4.2960000000E+00    3.4060976194E+02   -6.6599497482E-16    0.0000000000E+00    4.4354930648E-31   -6.6599497482E-16    3.1451581713E-19
   -4.2880000000E+00    3.3807970966E+02   -8.2000860682E-16    0.0000000000E+00    6.7241411526E-31   -8.2000860682E-16    3.8301862943E-19
   -4.2800000000E+00    3.3556377856E+02   -1.0088502107E-15    0.0000000000E+00    1.0177787476E-30   -1.0088502107E-15    4.6606553040E-19
   -4.2720000000E+00    3.3306191600E+02   -1.2402133483E-15    0.0000000000E+00    1.5381291492E-30   -1.2402133483E-15    5.6666229044E-19
   -4.2640000000E+00    3.3057406944E+02   -1.5234498475E-15    0.0000000000E+00    2.3208994380E-30   -1.5234498475E-15    6.8841836106E-19
   -4.2560000000E+00    3.2810018642E+02   -1.8699180948E-15    0.0000000000E+00    3.4965936812E-30   -1.8699180948E-15    8.3566447952E-19
   -4.2480000000E+00    3.2564021461E+02   -2.2934025062E-15    0.0000000000E+00    5.2596950552E-30   -2.2934025062E-15    1.0135924480E-18
   -4.2400000000E+00    3.2319410176E+02   -2.8106183096E-15    0.0000000000E+00    7.8995752825E-30   -2.8106183096E-15    1.2284211230E-18
   -4.2320000000E+00    3.2076179571E+02   -3.4418184870E-15    0.0000000000E+00    1.1846114497E-29   -3.4418184870E-15    1.4875933591E-18
   -4.2240000000E+00    3.1834324441E+02   -4.2115229520E-15    0.0000000000E+00    1.7736925576E-29   -4.2115229520E-15    1.8000094737E-18
   -4.2160000000E+00    3.1593839592E+02   -5.1493938644E-15    0.0000000000E+00    2.6516257171E-29   -5.1493938644E-15    2.1763037676E-18
   -4.2080000000E+00    3.1354719837E+02   -6.2912855046E-15    0.0000000000E+00    3.9580273301E-29   -6.2912855046E-15    2.6291717540E-18
   -4.2000000000E+00    3.1116960000E+02   -7.6805024925E-15    0.0000000000E+00    5.8990118537E-29   -7.6805024925E-15    3.1737570600E-18
   -4.1920000000E+00    3.0880554916E+02   -9.3693064614E-15    0.0000000000E+00    8.7783903568E-29   -9.3693064614E-15    3.8281084851E-18
   -4.1840000000E+00    3.0645499429E+02   -1.1420718778E-14    0.0000000000E+00    1.3043281740E-28   -1.1420718778E-14    4.6137194690E-18
   -4.1760000000E+00    3.0411788393E+02   -1.3910675718E-14    0.0000000000E+00    1.9350689893E-28   -1.3910675718E-14    5.5561642769E-18
   -4.1680000000E+00    3.0179416671E+02   -1.6930602913E-14    0.0000000000E+00    2.8664531499E-28   -1.6930602913E-14    6.6858475894E-18
   -4.1600000000E+00    2.9948379136E+02   -2.0590488132E-14    0.0000000000E+00    4.2396820153E-28   -2.0590488132E-14    8.0388869514E-18
   -4.1520000000E+00    2.9718670672E+02   -2.5022545889E-14    0.0000000000E+00    6.2612780278E-28   -2.5022545889E-14    9.6581507258E-18
   -4.1440000000E+00    2.9490286173E+02   -3.0385584307E-14    0.0000000000E+00    9.2328373369E-28   -3.0385584307E-14    1.1594477901E-17
   -4.1360000000E+00    2.9263220540E+02   -3.6870204623E-14    0.0000000000E+00    1.3594119890E-27   -3.6870204623E-14    1.3908110377E-17
   -4.1280000000E+00    2.9037468687E+02   -4.4704987072E-14    0.0000000000E+00    1.9985358691E-27   -4.4704987072E-14    1.6670373283E-17
   -4.1200000000E+00    2.8813025536E+02   -5.4163844339E-14    0.0000000000E+00    2.9337220336E-27   -5.4163844339E-14    1.9965644589E-17
   -4.1120000000E+00    2.8589886020E+02   -6.5574755910E-14    0.0000000000E+00    4.3000486127E-27   -6.5574755910E-14    2.3893661810E-17
   -4.1040000000E+00    2.8368045081E+02   -7.9330134278E-14    0.0000000000E+00    6.2932702046E-27   -7.9330134278E-14    2.8572221188E-17
   -4.0960000000E+00    2.8147497671E+02   -9.5899118004E-14    0.0000000000E+00    9.1966408340E-27   -9.5899118004E-14    3.4140333389E-17
   -4.0880000000E+00    2.7928238752E+02   -1.1584213808E-13    0.0000000000E+00    1.3419400956E-26   -1.1584213808E-13    4.0761909759E-17
   -4.0800000000E+00    2.7710263296E+02   -1.3982816417E-13    0.0000000000E+00    1.9551915496E-26   -1.3982816417E-13    4.8630064640E-17
   -4.0720000000E+00    2.7493566284E+02   -1.6865510733E-13    0.0000000000E+00    2.8444545230E-26   -1.6865510733E-13    5.7972132369E-17
   -4.0640000000E+00    2.7278142708E+02   -2.0327393778E-13    0.0000000000E+00    4.1320293779E-26   -2.0327393778E-13    6.9055512672E-17
   -4.0560000000E+00    2.7063987569E+02   -2.4481717118E-13    0.0000000000E+00    5.9935447306E-26   -2.4481717118E-13    8.2194475367E-17
   -4.0480000000E+00    2.6851095878E+02   -2.9463248815E-13    0.0000000000E+00    8.6808303074E-26   -2.9463248815E-13    9.7758075006E-17
   -4.0400000000E+00    2.6639462656E+02   -3.5432238009E-13    0.0000000000E+00    1.2554434903E-25   -3.5432238009E-13    1.1617934862E-16
   -4.0320000000E+00    2.6429082934E+02   -4.2579086463E-13    0.0000000000E+00    1.8129786040E-25   -4.2579086463E-13    1.3796599539E-16
   -4.0240000000E+00    2.6219951752E+02   -5.1129848746E-13    0.0000000000E+00    2.6142614328E-25   -5.1129848746E-13    1.6371276636E-16
   -4.0160000000E+00    2.6012064160E+02   -6.1352702901E-13    0.0000000000E+00    3.7641541533E-25   -6.1352702901E-13    1.9411582572E-16
   -4.0080000000E+00    2.5805415220E+02   -7.3565556811E-13    0.0000000000E+00    5.4118911489E-25   -7.3565556811E-13    2.2998938312E-16
   -4.0000000000E+00    2.5600000000E+02   -8.8144982506E-13    0.0000000000E+00    7.7695379409E-25   -8.8144982506E-13    2.7228493952E-16
   -3.9920000000E+00    2.5395813581E+02   -1.0553670196E-12    0.0000000000E+00    1.1137995461E-24   -1.0553670196E-12    3.2211353844E-16
   -3.9840000000E+00    2.5192851053E+02   -1.2626788411E-12    0.0000000000E+00    1.5943578557E-24   -1.2626788411E-12    3.8077146963E-16
   -3.9760000000E+00    2.4991107515E+02   -1.5096155449E-12    0.0000000000E+00    2.2789390934E-24   -1.5096155449E-12    4.4976993549E-16
   -3.9680000000E+00    2.4790578076E+02   -1.8035346730E-12    0.0000000000E+00    3.2527373167E-24   -1.8035346730E-12    5.3086926200E-16
   -3.9600000000E+00    2.4591257856E+02   -2.1531184498E-12    0.0000000000E+00    4.6359190589E-24   -2.1531184498E-12    6.2611831636E-16
   -3.9520000000E+00    2.4393141984E+02   -2.5686045465E-12    0.0000000000E+00    6.5977293162E-24   -2.5686045465E-12    7.3789988503E-16
   -3.9440000000E+00    2.4196225598E+02   -3.0620556424E-12    0.0000000000E+00    9.3761847569E-24   -3.0620556424E-12    8.6898286871E-16
   -3.9360000000E+00    2.4000503847E+02   -3.6476740597E-12    0.0000000000E+00    1.3305526046E-23   -3.6476740597E-12    1.0225822671E-15
   -3.9280000000E+00    2.3805971891E+02   -4.3421687210E-12    0.0000000000E+00    1.8854429201E-23   -4.3421687210E-12    1.2024280568E-15
   -3.9200000000E+00    2.3612624896E+02   -5.1651827956E-12    0.0000000000E+00    2.6679113312E-23   -5.1651827956E-12    1.4128442135E-15
   -3.9120000000E+00    2.3420458042E+02   -6.1397916840E-12    0.0000000000E+00    3.7697041923E-23   -6.1397916840E-12    1.6588392947E-15
   -3.9040000000E+00    2.3229466516E+02   -7.2930824553E-12    0.0000000000E+00    5.3189051699E-23   -7.2930824553E-12    1.9462101856E-15
   -3.8960000000E+00    2.3039645516E+02   -8.6568275379E-12    0.0000000000E+00    7.4940663021E-23   -8.6568275379E-12    2.2816608192E-15
   -3.8880000000E+00    2.2850990250E+02   -1.0268267385E-11    0.0000000000E+00    1.0543731508E-22   -1.0268267385E-11    2.6729379156E-15
   -3.8800000000E+00    2.2663495936E+02   -1.2171019033E-11    0.0000000000E+00    1.4813370430E-22   -1.2171019033E-11    3.1289860489E-15
   -3.8720000000E+00    2.2477157800E+02   -1.4416129994E-11    0.0000000000E+00    2.0782480402E-22   -1.4416129994E-11    3.6601246391E-15
   -3.8640000000E+00    2.2291971081E+02   -1.7063299771E-11    0.0000000000E+00    2.9115619907E-22   -1.7063299771E-11    4.2782497998E-15
   -3.8560000000E+00    2.2107931024E+02   -2.0182294564E-11    0.0000000000E+00    4.0732501388E-22   -2.0182294564E-11    4.9970643331E-15
   -3.8480000000E+00    2.1925032887E+02   -2.3854584470E-11    0.0000000000E+00    5.6904120023E-22   -2.3854584470E-11    5.8323395724E-15
   -3.8400000000E+00    2.1743271936E+02   -2.8175236675E-11    0.0000000000E+00    7.9384396168E-22   -2.8175236675E-11    6.8022132298E-15
   -3.8320000000E+00    2.1562643448E+02   -3.3255103012E-11    0.0000000000E+00    1.1059018763E-21   -3.3255103012E-11    7.9275279060E-15
   -3.8240000000E+00    2.1383142710E+02   -3.9223345678E-11    0.0000000000E+00    1.5384708462E-21   -3.9223345678E-11    9.2322154873E-15
   -3.8160000000E+00    2.1204765016E+02   -4.6230351164E-11    0.0000000000E+00    2.1372453688E-21   -4.6230351164E-11    1.0743733273E-14
   -3.8080000000E+00    2.1027505675E+02   -5.4451089458E-11    0.0000000000E+00    2.9649211432E-21   -5.4451089458E-11    1.2493558375E-14
   -3.8000000000E+00    2.0851360000E+02   -6.4088983621E-11    0.0000000000E+00    4.1073978216E-21   -6.4088983621E-11    1.4517747686E-14
   -3.7920000000E+00    2.0676323318E+02   -7.5380363832E-11    0.0000000000E+00    5.6821992514E-21   -7.5380363832E-11    1.6857571581E-14
   -3.7840000000E+00    2.0502390965E+02   -8.8599590271E-11    0.0000000000E+00    7.8498873962E-21   -8.8599590271E-11    1.9560230433E-14
   -3.7760000000E+00    2.0329558285E+02   -1.0406494077E-10    0.0000000000E+00    1.0829511896E-20   -1.0406494077E-10    2.2679664073E-14
   -3.7680000000E+00    2.0157820633E+02   -1.2214537219E-10    0.0000000000E+00    1.4919491946E-20   -1.2214537219E-10    2.6277465473E-14
   -3.7600000000E+00    1.9987173376E+02   -1.4326827935E-10    0.0000000000E+00    2.0525799867E-20   -1.4326827935E-10    3.0423911164E-14
   -3.7520000000E+00    1.9817611887E+02   -1.6792839177E-10    0.0000000000E+00    2.8199944762E-20   -1.6792839177E-10    3.5199122328E-14
   -3.7440000000E+00    1.9649131551E+02   -1.9669796741E-10    0.0000000000E+00    3.8690090383E-20   -1.9669796741E-10    4.0694371985E-14
   -3.7360000000E+00    1.9481727763E+02   -2.3023846355E-10    0.0000000000E+00    5.3009750096E-20   -2.3023846355E-10    4.7013555408E-14
   -3.7280000000E+00    1.9315395926E+02   -2.6931388870E-10    0.0000000000E+00    7.2529970645E-20   -2.6931388870E-10    5.4274842700E-14
   -3.7200000000E+00    1.9150131456E+02   -3.1480606613E-10    0.0000000000E+00    9.9102859274E-20   -3.1480606613E-10    6.2612534515E-14
   -3.7120000000E+00    1.8985929776E+02   -3.6773206939E-10    0.0000000000E+00    1.3522687486E-19   -3.6773206939E-10    7.2179144075E-14
   -3.7040000000E+00    1.8822786319E+02   -4.2926412380E-10    0.0000000000E+00    1.8426768798E-19   -4.2926412380E-10    8.3147731072E-14
   -3.6960000000E+00    1.8660696529E+02   -5.0075230560E-10    0.0000000000E+00    2.5075287157E-19   -5.0075230560E-10    9.5714515638E-14
   -3.6880000000E+00    1.8499655861E+02   -5.8375041233E-10    0.0000000000E+00    3.4076454390E-19   -5.8375041233E-10    1.1010180347E-13
   -3.6800000000E+00    1.8339659776E+02   -6.8004542525E-10    0.0000000000E+00    4.6246178040E-19   -6.8004542525E-10    1.2656125631E-13
   -3.6720000000E+00    1.8180703749E+02   -7.9169103721E-10    0.0000000000E+00    6.2677469840E-19   -7.9169103721E-10    1.4537754530E-13
   -3.6640000000E+00    1.8022783261E+02   -9.2104577827E-10    0.0000000000E+00    8.4832532567E-19   -9.2104577827E-10    1.6687242863E-13
   -3.6560000000E+00    1.7865893806E+02   -1.0708163367E-09    0.0000000000E+00    1.1466476270E-18   -1.0708163367E-09    1.9140929855E-13
   -3.6480000000E+00    1.7710030887E+02   -1.2441067466E-09    0.0000000000E+00    1.5478015969E-18   -1.2441067466E-09    2.1939824764E-13
   -3.6400000000E+00    1.7555190016E+02   -1.4444741939E-09    0.0000000000E+00    2.0865056969E-18   -1.4444741939E-09    2.5130170835E-13
   -3.6320000000E+00    1.7401366715E+02   -1.6759922852E-09    0.0000000000E+00    2.8089501401E-18   -1.6759922852E-09    2.8764072548E-13
   -3.6240000000E+00    1.7248556516E+02   -1.9433227214E-09    0.0000000000E+00    3.7765031996E-18   -1.9433227214E-09    3.2900192625E-13
   -3.6160000000E+00    1.7096754961E+02   -2.2517964339E-09    0.0000000000E+00    5.0705871798E-18   -2.2517964339E-09    3.7604525894E-13
   -3.6080000000E+00    1.6945957602E+02   -2.6075053622E-09    0.0000000000E+00    6.7990842138E-18   -2.6075053622E-09    4.2951257707E-13
   -3.6000000000E+00    1.6796160000E+02   -3.0174061917E-09    0.0000000000E+00    9.1047401259E-18   -3.0174061917E-09    4.9023715319E-13
   -3.5920000000E+00    1.6647357727E+02   -3.4894375228E-09    0.0000000000E+00    1.2176174226E-17   -3.4894375228E-09    5.5915421358E-13
   -3.5840000000E+00    1.6499546364E+02   -4.0326521098E-09    0.0000000000E+00    1.6262283039E-17   -4.0326521098E-09    6.3731259302E-13
   -3.5760000000E+00    1.6352721503E+02   -4.6573659988E-09    0.0000000000E+00    2.1691058046E-17   -4.6573659988E-09    7.2588761727E-13
   -3.5680000000E+00    1.6206878743E+02   -5.3753265958E-09    0.0000000000E+00    2.8894136011E-17   -5.3753265958E-09    8.2619532981E-13
   -3.5600000000E+00    1.6062013696E+02   -6.1999019294E-09    0.0000000000E+00    3.8438783934E-17   -6.1999019294E-09    9.3970818905E-13
   -3.5520000000E+00    1.5918121982E+02   -7.1462936195E-09    0.0000000000E+00    5.1069512496E-17   -7.1462936195E-09    1.0680723725E-12
   -3.5440000000E+00    1.5775199232E+02   -8.2317763443E-09    0.0000000000E+00    6.7762141783E-17   -8.2317763443E-09    1.2131268353E-12
   -3.5360000000E+00    1.5633241086E+02   -9.4759669020E-09    0.0000000000E+00    8.9793948728E-17   -9.4759669020E-09    1.3769242812E-12
   -3.5280000000E+00    1.5492243194E+02   -1.0901126299E-08    0.0000000000E+00    1.1883455458E-16   -1.0901126299E-08    1.5617542190E-12
   -3.5200000000E+00    1.5352201216E+02   -1.2532498667E-08    0.0000000000E+00    1.5706352283E-16   -1.2532498667E-08    1.7701682857E-12
   -3.5120000000E+00    1.5213110821E+02   -1.4398691216E-08    0.0000000000E+00    2.0732230875E-16   -1.4398691216E-08    2.0050080370E-12
   -3.5040000000E+00    1.5074967690E+02   -1.6532099881E-08    0.0000000000E+00    2.7331032649E-16   -1.6532099881E-08    2.2694354154E-12
   -3.4960000000E+00    1.4937767510E+02   -1.8969385787E-08    0.0000000000E+00    3.5983759715E-16   -1.8969385787E-08    2.5669661241E-12
   -3.4880000000E+00    1.4801505983E+02   -2.1752008229E-08    0.0000000000E+00    4.7314986199E-16   -2.1752008229E-08    2.9015061497E-12
   -3.4800000000E+00    1.4666178816E+02   -2.4926820404E-08    0.0000000000E+00    6.2134637546E-16   -2.4926820404E-08    3.2773916940E-12
   -3.4720000000E+00    1.4531781729E+02   -2.8546734812E-08    0.0000000000E+00    8.1491606844E-16   -2.8546734812E-08    3.6994327927E-12
   -3.4640000000E+00    1.4398310450E+02   -3.2671465902E-08    0.0000000000E+00    1.0674246842E-15   -3.2671465902E-08    4.1729609159E-12
   -3.4560000000E+00    1.4265760717E+02   -3.7368358333E-08    0.0000000000E+00    1.3963942045E-15   -3.7368358333E-08    4.7038808656E-12
   -3.4480000000E+00    1.4134128280E+02   -4.2713310028E-08    0.0000000000E+00    1.8244268535E-15   -4.2713310028E-08    5.2987273057E-12
   -3.4400000000E+00    1.4003408896E+02   -4.8791800113E-08    0.0000000000E+00    2.3806397582E-15   -4.8791800113E-08    5.9647262772E-12
   -3.4320000000E+00    1.3873598333E+02   -5.5700032810E-08    0.0000000000E+00    3.1024936551E-15   -5.5700032810E-08    6.7098620766E-12
   -3.4240000000E+00    1.3744692370E+02   -6.3546209428E-08    0.0000000000E+00    4.0381207326E-15   -6.3546209428E-08    7.5429498939E-12
   -3.4160000000E+00    1.3616686793E+02   -7.2451941735E-08    0.0000000000E+00    5.2492838612E-15   -7.2451941735E-08    8.4737146308E-12
   -3.4080000000E+00    1.3489577401E+02   -8.2553821301E-08    0.0000000000E+00    6.8151334114E-15   -8.2553821301E-08    9.5128763417E-12
   -3.4000000000E+00    1.3363360000E+02   -9.4005160688E-08    0.0000000000E+00    8.8369702359E-15   -9.4005160688E-08    1.0672242763E-11
   -3.3920000000E+00    1.3238030408E+02   -1.0697792393E-07    0.0000000000E+00    1.1444276207E-14   -1.0697792393E-07    1.1964809420E-11
   -3.3840000000E+00    1.3113584452E+02   -1.2166486524E-07    0.0000000000E+00    1.4802339434E-14   -1.2166486524E-07    1.3404867828E-11
   -3.3760000000E+00    1.2990017969E+02   -1.3828189676E-07    0.0000000000E+00    1.9121882971E-14   -1.3828189676E-07    1.5008122317E-11
   -3.3680000000E+00    1.2867326804E+02   -1.5707070778E-07    0.0000000000E+00    2.4671207242E-14   -1.5707070778E-07    1.6791816056E-11
   -3.3600000000E+00    1.2745506816E+02   -1.7830166018E-07    0.0000000000E+00    3.1791482024E-14   -1.7830166018E-07    1.8774866839E-11
   -3.3520000000E+00    1.2624553870E+02   -2.0227698675E-07    0.0000000000E+00    4.0915979369E-14   -2.0227698675E-07    2.0978013268E-11
   -3.3440000000E+00    1.2504463842E+02   -2.2933432145E-07    0.0000000000E+00    5.2594230997E-14   -2.2933432145E-07    2.3423971950E-11
   -3.3360000000E+00    1.2385232618E+02   -2.5985059331E-07    0.0000000000E+00    6.7522330846E-14   -2.5985059331E-07    2.6137606356E-11
   -3.3280000000E+00    1.2266856094E+02   -2.9424631809E-07    0.0000000000E+00    8.6580895708E-14   -2.9424631809E-07    2.9146108039E-11
   -3.3200000000E+00    1.2149330176E+02   -3.3299032495E-07    0.0000000000E+00    1.1088255651E-13   -3.3299032495E-07    3.2479190893E-11
   -3.3120000000E+00    1.2032650779E+02   -3.7660495839E-07    0.0000000000E+00    1.4183129469E-13   -3.7660495839E-07    3.6169299165E-11
   -3.3040000000E+00    1.1916813829E+02   -4.2567179894E-07    0.0000000000E+00    1.8119648041E-13   -4.2567179894E-07    4.0251829972E-11
   -3.2960000000E+00    1.1801815260E+02   -4.8083794969E-07    0.0000000000E+00    2.3120513386E-13   -4.8083794969E-07    4.4765371057E-11
   -3.2880000000E+00    1.1687651017E+02   -5.4282293965E-07    0.0000000000E+00    2.9465674381E-13   -5.4282293965E-07    4.9751954554E-11
