# Quartic Well - state n = 2
# Parity (even=+1, odd=-1) = 1
# gamma =   1.4142136E+00
# epsilon (numeric) =   4.6967954E+00
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -4.9280000000E+00    5.8977016191E+02    1.0369151686E-24    0.0000000000E+00    1.0751930668E-48    1.0369151686E-24    3.9545185181E-27
   -4.9200000000E+00    5.8594980096E+02    1.3648980114E-24    0.0000000000E+00    1.8629465815E-48    1.3648980114E-24    5.1575794540E-27
   -4.9120000000E+00    5.8214803053E+02    1.7950231774E-24    0.0000000000E+00    3.2221082073E-48    1.7950231774E-24    6.7205251555E-27
   -4.9040000000E+00    5.7836479021E+02    2.3585953095E-24    0.0000000000E+00    5.5629718341E-48    2.3585953095E-24    8.7491540258E-27
   -4.8960000000E+00    5.7460001971E+02    3.0963563406E-24    0.0000000000E+00    9.5874225880E-48    3.0963563406E-24    1.1379811737E-26
   -4.8880000000E+00    5.7085365879E+02    4.0612824899E-24    0.0000000000E+00    1.6494015463E-47    4.0612824899E-24    1.4788048047E-26
   -4.8800000000E+00    5.6712564736E+02    5.3221957681E-24    0.0000000000E+00    2.8325767794E-47    5.3221957681E-24    1.9199679777E-26
   -4.8720000000E+00    5.6341592540E+02    6.9684228987E-24    0.0000000000E+00    4.8558917695E-47    6.9684228987E-24    2.4904915397E-26
   -4.8640000000E+00    5.5972443298E+02    9.1157999229E-24    0.0000000000E+00    8.3097808235E-47    9.1157999229E-24    3.2276371463E-26
   -4.8560000000E+00    5.5605111030E+02    1.1914404087E-23    0.0000000000E+00    1.4195302476E-46    1.1914404087E-23    4.1792031634E-26
   -4.8480000000E+00    5.5239589763E+02    1.5558500786E-23    0.0000000000E+00    2.4206694672E-46    1.5558500786E-23    5.4064476629E-26
   -4.8400000000E+00    5.4875873536E+02    2.0299328449E-23    0.0000000000E+00    4.1206273547E-46    2.0299328449E-23    6.9878062993E-26
   -4.8320000000E+00    5.4513956395E+02    2.6461516085E-23    0.0000000000E+00    7.0021183350E-46    2.6461516085E-23    9.0236167849E-26
   -4.8240000000E+00    5.4153832399E+02    3.4464146471E-23    0.0000000000E+00    1.1877773920E-45    3.4464146471E-23    1.1642116868E-25
   -4.8160000000E+00    5.3795495615E+02    4.4847754979E-23    0.0000000000E+00    2.0113211267E-45    4.4847754979E-23    1.5007051960E-25
   -4.8080000000E+00    5.3438940119E+02    5.8308905309E-23    0.0000000000E+00    3.3999284384E-45    5.8308905309E-23    1.9327315354E-25
   -4.8000000000E+00    5.3084160000E+02    7.5744428375E-23    0.0000000000E+00    5.7372184299E-45    7.5744428375E-23    2.4869152693E-25
   -4.7920000000E+00    5.2731149353E+02    9.8307973732E-23    0.0000000000E+00    9.6644576992E-45    9.8307973732E-23    3.1971598340E-25
   -4.7840000000E+00    5.2379902286E+02    1.2748223505E-22    0.0000000000E+00    1.6251720253E-44    1.2748223505E-22    4.1065981305E-25
   -4.7760000000E+00    5.2030412915E+02    1.6517111065E-22    0.0000000000E+00    2.7281495795E-44    1.6517111065E-22    5.2700550647E-25
   -4.7680000000E+00    5.1682675366E+02    2.1381719552E-22    0.0000000000E+00    4.5717793099E-44    2.1381719552E-22    6.7571535111E-25
   -4.7600000000E+00    5.1336683776E+02    2.7655143247E-22    0.0000000000E+00    7.6480694798E-44    2.7655143247E-22    8.6562281753E-25
   -4.7520000000E+00    5.0992432290E+02    3.5738355387E-22    0.0000000000E+00    1.2772300458E-43    3.5738355387E-22    1.1079252927E-24
   -4.7440000000E+00    5.0649915065E+02    4.6144421457E-22    0.0000000000E+00    2.1293076316E-43    4.6144421457E-22    1.4168038288E-24
   -4.7360000000E+00    5.0309126265E+02    5.9529257061E-22    0.0000000000E+00    3.5437324463E-43    5.9529257061E-22    1.8102019275E-24
   -4.7280000000E+00    4.9970060067E+02    7.6730664358E-22    0.0000000000E+00    5.8875948528E-43    7.6730664358E-22    2.3108032667E-24
   -4.7200000000E+00    4.9632710656E+02    9.8817830974E-22    0.0000000000E+00    9.7649637184E-43    9.8817830974E-22    2.9472580557E-24
   -4.7120000000E+00    4.9297072227E+02    1.2715403955E-21    0.0000000000E+00    1.6168149773E-42    1.2715403955E-21    3.7557198259E-24
   -4.7040000000E+00    4.8963138984E+02    1.6347604286E-21    0.0000000000E+00    2.6724416588E-42    1.6347604286E-21    4.7817694651E-24
   -4.6960000000E+00    4.8630905144E+02    2.0999444422E-21    0.0000000000E+00    4.4097666603E-42    2.0999444422E-21    6.0828218584E-24
   -4.6880000000E+00    4.8300364929E+02    2.6952052899E-21    0.0000000000E+00    7.2641315549E-42    2.6952052899E-21    7.7311334234E-24
   -4.6800000000E+00    4.7971512576E+02    3.4562637525E-21    0.0000000000E+00    1.1945759127E-41    3.4562637525E-21    9.8175571206E-24
   -4.6720000000E+00    4.7644342328E+02    4.4284679653E-21    0.0000000000E+00    1.9611328519E-41    4.4284679653E-21    1.2456226417E-23
   -4.6640000000E+00    4.7318848439E+02    5.6693382099E-21    0.0000000000E+00    3.2141395738E-41    5.6693382099E-21    1.5790392667E-23
   -4.6560000000E+00    4.6995025173E+02    7.2517709125E-21    0.0000000000E+00    5.2588181368E-41    7.2517709125E-21    1.9999693286E-23
   -4.6480000000E+00    4.6672866804E+02    9.2680690535E-21    0.0000000000E+00    8.5897103981E-41    9.2680690535E-21    2.5309193146E-23
   -4.6400000000E+00    4.6352367616E+02    1.1835007681E-20    0.0000000000E+00    1.4006740681E-40    1.1835007681E-20    3.2000621555E-23
   -4.6320000000E+00    4.6033521902E+02    1.5100194769E-20    0.0000000000E+00    2.2801588205E-40    1.5100194769E-20    4.0426325257E-23
   -4.6240000000E+00    4.5716323965E+02    1.9250051648E-20    0.0000000000E+00    3.7056448844E-40    1.9250051648E-20    5.1026578159E-23
   -4.6160000000E+00    4.5400768119E+02    2.4519816601E-20    0.0000000000E+00    6.0122140616E-40    2.4519816601E-20    6.4351035793E-23
   -4.6080000000E+00    4.5086848686E+02    3.1206073546E-20    0.0000000000E+00    9.7381902615E-40    3.1206073546E-20    8.1085302830E-23
   -4.6000000000E+00    4.4774560000E+02    3.9682429459E-20    0.0000000000E+00    1.5746952078E-39    3.9682429459E-20    1.0208380232E-22
   -4.5920000000E+00    4.4463896402E+02    5.0419114776E-20    0.0000000000E+00    2.5420871348E-39    5.0419114776E-20    1.2841040461E-22
   -4.5840000000E+00    4.4154852246E+02    6.4007467045E-20    0.0000000000E+00    4.0969558375E-39    6.4007467045E-20    1.6138860230E-22
   -4.5760000000E+00    4.3847421893E+02    8.1190487826E-20    0.0000000000E+00    6.5918953134E-39    8.1190487826E-20    2.0266341826E-22
   -4.5680000000E+00    4.3541599716E+02    1.0290094618E-19    0.0000000000E+00    1.0588604725E-38    1.0290094618E-19    2.5427772131E-22
   -4.5600000000E+00    4.3237380096E+02    1.3030885127E-19    0.0000000000E+00    1.6980396719E-38    1.3030885127E-19    3.1876621789E-22
   -4.5520000000E+00    4.2934757426E+02    1.6488054655E-19    0.0000000000E+00    2.7185594630E-38    1.6488054655E-19    3.9927110935E-22
   -4.5440000000E+00    4.2633726106E+02    2.0845220690E-19    0.0000000000E+00    4.3452322560E-38    2.0845220690E-19    4.9968428106E-22
   -4.5360000000E+00    4.2334280549E+02    2.6332117013E-19    0.0000000000E+00    6.9338038640E-38    2.6332117013E-19    6.2482195248E-22
   -4.5280000000E+00    4.2036415175E+02    3.3235933253E-19    0.0000000000E+00    1.1046272592E-37    3.3235933253E-19    7.8063900638E-22
   -4.5200000000E+00    4.1740124416E+02    4.1915381728E-19    0.0000000000E+00    1.7568992254E-37    4.1915381728E-19    9.7449177599E-22
   -4.5120000000E+00    4.1445402712E+02    5.2818132521E-19    0.0000000000E+00    2.7897551230E-37    5.2818132521E-19    1.2154599576E-21
   -4.5040000000E+00    4.1152244515E+02    6.6502404709E-19    0.0000000000E+00    4.4225698321E-37    6.6502404709E-19    1.5147405986E-21
   -4.4960000000E+00    4.0860644285E+02    8.3663681560E-19    0.0000000000E+00    6.9996116122E-37    8.3663681560E-19    1.8861298671E-21
   -4.4880000000E+00    4.0570596492E+02    1.0516773737E-18    0.0000000000E+00    1.1060252984E-36    1.0516773737E-18    2.3466116363E-21
   -4.4800000000E+00    4.0282095616E+02    1.3209143220E-18    0.0000000000E+00    1.7448146459E-36    1.3209143220E-18    2.9170759231E-21
   -4.4720000000E+00    3.9995136148E+02    1.6577305841E-18    0.0000000000E+00    2.7480706894E-36    1.6577305841E-18    3.6231950497E-21
   -4.4640000000E+00    3.9709712587E+02    2.0787442263E-18    0.0000000000E+00    4.3211775583E-36    2.0787442263E-18    4.4964912030E-21
   -4.4560000000E+00    3.9425819444E+02    2.6045733318E-18    0.0000000000E+00    6.7838022405E-36    2.6045733318E-18    5.5756360457E-21
   -4.4480000000E+00    3.9143451237E+02    3.2607775563E-18    0.0000000000E+00    1.0632670272E-35    3.2607775563E-18    6.9080314165E-21
   -4.4400000000E+00    3.8862602496E+02    4.0790161923E-18    0.0000000000E+00    1.6638373097E-35    4.0790161923E-18    8.5517302086E-21
   -4.4320000000E+00    3.8583267761E+02    5.0984713188E-18    0.0000000000E+00    2.5994409788E-35    5.0984713188E-18    1.0577768568E-20
   -4.4240000000E+00    3.8305441579E+02    6.3675952366E-18    0.0000000000E+00    4.0546269097E-35    6.3675952366E-18    1.3072994981E-20
   -4.4160000000E+00    3.8029118512E+02    7.9462542662E-18    0.0000000000E+00    6.3142956864E-35    7.9462542662E-18    1.6143499089E-20
   -4.4080000000E+00    3.7754293126E+02    9.9083565939E-18    0.0000000000E+00    9.8175530391E-35    9.9083565939E-18    1.9918763679E-20
   -4.4000000000E+00    3.7480960000E+02    1.2345070742E-17    0.0000000000E+00    1.5240077162E-34    1.2345070742E-17    2.4556687959E-20
   -4.3920000000E+00    3.7209113723E+02    1.5368764094E-17    0.0000000000E+00    2.3619890976E-34    1.5368764094E-17    3.0249659593E-20
   -4.3840000000E+00    3.6938748894E+02    1.9117818511E-17    0.0000000000E+00    3.6549098462E-34    1.9117818511E-17    3.7231887979E-20
   -4.3760000000E+00    3.6669860119E+02    2.3762513433E-17    0.0000000000E+00    5.6465704468E-34    2.3762513433E-17    4.5788252992E-20
   -4.3680000000E+00    3.6402442017E+02    2.9512207057E-17    0.0000000000E+00    8.7097036535E-34    2.9512207057E-17    5.6264972954E-20
   -4.3600000000E+00    3.6136489216E+02    3.6624094672E-17    0.0000000000E+00    1.3413243105E-33    3.6624094672E-17    6.9082454593E-20
   -4.3520000000E+00    3.5871996353E+02    4.5413881624E-17    0.0000000000E+00    2.0624206441E-33    4.5413881624E-17    8.4750757696E-20
   -4.3440000000E+00    3.5608958075E+02    5.6268778570E-17    0.0000000000E+00    3.1661754417E-33    5.6268778570E-17    1.0388819021E-19
   -4.3360000000E+00    3.5347369040E+02    6.9663311165E-17    0.0000000000E+00    4.8529769225E-33    6.9663311165E-17    1.2724364787E-19
   -4.3280000000E+00    3.5087223915E+02    8.6178537696E-17    0.0000000000E+00    7.4267403594E-33    8.6178537696E-17    1.5572342906E-19
   -4.3200000000E+00    3.4828517376E+02    1.0652538986E-16    0.0000000000E+00    1.1347658685E-32    1.0652538986E-16    1.9042339305E-19
   -4.3120000000E+00    3.4571244110E+02    1.3157299782E-16    0.0000000000E+00    1.7311453755E-32    1.3157299782E-16    2.3266749313E-19
   -4.3040000000E+00    3.4315398814E+02    1.6238303534E-16    0.0000000000E+00    2.6368250167E-32    1.6238303534E-16    2.8405390772E-19
   -4.2960000000E+00    3.4060976194E+02    2.0025133017E-16    0.0000000000E+00    4.0100595235E-32    2.0025133017E-16    3.4651021986E-19
   -4.2880000000E+00    3.3807970966E+02    2.4675823470E-16    0.0000000000E+00    6.0889626392E-32    2.4675823470E-16    4.2235936227E-19
   -4.2800000000E+00    3.3556377856E+02    3.0382955106E-16    0.0000000000E+00    9.2312396099E-32    3.0382955106E-16    5.1439835999E-19
   -4.2720000000E+00    3.3306191600E+02    3.7381016142E-16    0.0000000000E+00    1.3973403678E-31    3.7381016142E-16    6.2599227247E-19
   -4.2640000000E+00    3.3057406944E+02    4.5955293977E-16    0.0000000000E+00    2.1118890445E-31    4.5955293977E-16    7.6118617179E-19
   -4.2560000000E+00    3.2810018642E+02    5.6452602864E-16    0.0000000000E+00    3.1868963701E-31    5.6452602864E-16    9.2483850422E-19
   -4.2480000000E+00    3.2564021461E+02    6.9294216788E-16    0.0000000000E+00    4.8016884802E-31    6.9294216788E-16    1.1227797809E-18
   -4.2400000000E+00    3.2319410176E+02    8.4991448084E-16    0.0000000000E+00    7.2235462475E-31    8.4991448084E-16    1.3620012450E-18
   -4.2320000000E+00    3.2076179571E+02    1.0416439771E-15    0.0000000000E+00    1.0850221750E-30    1.0416439771E-15    1.6508789845E-18
   -4.2240000000E+00    3.1834324441E+02    1.2756450443E-15    0.0000000000E+00    1.6272702790E-30    1.2756450443E-15    1.9994399187E-18
   -4.2160000000E+00    3.1593839592E+02    1.5610164055E-15    0.0000000000E+00    2.4367722183E-30    1.5610164055E-15    2.4196772124E-18
   -4.2080000000E+00    3.1354719837E+02    1.9087664429E-15    0.0000000000E+00    3.6433893336E-30    1.9087664429E-15    2.9259239773E-18
   -4.2000000000E+00    3.1116960000E+02    2.3322034797E-15    0.0000000000E+00    5.4391730709E-30    2.3322034797E-15    3.5352956535E-18
   -4.1920000000E+00    3.0880554916E+02    2.8474036100E-15    0.0000000000E+00    8.1077073180E-30    2.8474036100E-15    4.2682132410E-18
   -4.1840000000E+00    3.0645499429E+02    3.4737710296E-15    0.0000000000E+00    1.2067085166E-29    3.4737710296E-15    5.1490216257E-18
   -4.1760000000E+00    3.0411788393E+02    4.2347086165E-15    0.0000000000E+00    1.7932757067E-29    4.2347086165E-15    6.2067196559E-18
   -4.1680000000E+00    3.0179416671E+02    5.1584198011E-15    0.0000000000E+00    2.6609294845E-29    5.1584198011E-15    7.4758214260E-18
   -4.1600000000E+00    2.9948379136E+02    6.2788666603E-15    0.0000000000E+00    3.9424166538E-29    6.2788666603E-15    8.9973714749E-18
   -4.1520000000E+00    2.9718670672E+02    7.6369137456E-15    0.0000000000E+00    5.8322451558E-29    7.6369137456E-15    1.0820140382E-17
   -4.1440000000E+00    2.9490286173E+02    9.2816925544E-15    0.0000000000E+00    8.6149816674E-29    9.2816925544E-15    1.3002031608E-17
   -4.1360000000E+00    2.9263220540E+02    1.1272227896E-14    0.0000000000E+00    1.2706312174E-28    1.1272227896E-14    1.5611735490E-17
   -4.1280000000E+00    2.9037468687E+02    1.3679374865E-14    0.0000000000E+00    1.8712529670E-28    1.3679374865E-14    1.8730672150E-17
   -4.1200000000E+00    2.8813025536E+02    1.6588123894E-14    0.0000000000E+00    2.7516585432E-28    1.6588123894E-14    2.2455271831E-17
   -4.1120000000E+00    2.8589886020E+02    2.0100341630E-14    0.0000000000E+00    4.0402373365E-28    2.0100341630E-14    2.6899648979E-17
   -4.1040000000E+00    2.8368045081E+02    2.4338027443E-14    0.0000000000E+00    5.9233957983E-28    2.4338027443E-14    3.2198735385E-17
   -4.0960000000E+00    2.8147497671E+02    2.9447179470E-14    0.0000000000E+00    8.6713637877E-28    2.9447179470E-14    3.8511948062E-17
   -4.0880000000E+00    2.7928238752E+02    3.5602380635E-14    0.0000000000E+00    1.2675295069E-27    3.5602380635E-14    4.6027479476E-17
   -4.0800000000E+00    2.7710263296E+02    4.3012234387E-14    0.0000000000E+00    1.8500523070E-27    4.3012234387E-14    5.4967311428E-17
   -4.0720000000E+00    2.7493566284E+02    5.1925802494E-14    0.0000000000E+00    2.6962889646E-27    5.1925802494E-14    6.5593069711E-17
   -4.0640000000E+00    2.7278142708E+02    6.2640223533E-14    0.0000000000E+00    3.9237976043E-27    6.2640223533E-14    7.8212854672E-17
   -4.0560000000E+00    2.7063987569E+02    7.5509721511E-14    0.0000000000E+00    5.7017180426E-27    7.5509721511E-14    9.3189203617E-17
   -4.0480000000E+00    2.6851095878E+02    9.0956249800E-14    0.0000000000E+00    8.2730393777E-27    9.0956249800E-14    1.1094836471E-16
   -4.0400000000E+00    2.6639462656E+02    1.0948205734E-13    0.0000000000E+00    1.1986320879E-26    1.0948205734E-13    1.3199108922E-16
   -4.0320000000E+00    2.6429082934E+02    1.3168451252E-13    0.0000000000E+00    1.7340810838E-26    1.3168451252E-13    1.5690518009E-16
   -4.0240000000E+00    2.6219951752E+02    1.5827357661E-13    0.0000000000E+00    2.5050525052E-26    1.5827357661E-13    1.8638007020E-16
   -4.0160000000E+00    2.6012064160E+02    1.9009238406E-13    0.0000000000E+00    3.6135114477E-26    1.9009238406E-13    2.2122374438E-16
   -4.0080000000E+00    2.5805415220E+02    2.2814146309E-13    0.0000000000E+00    5.2048527180E-26    2.2814146309E-13    2.6238236530E-16
   -4.0000000000E+00    2.5600000000E+02    2.7360721803E-13    0.0000000000E+00    7.4860909760E-26    2.7360721803E-13    3.1096301598E-16
   -3.9920000000E+00    2.5395813581E+02    3.2789539712E-13    0.0000000000E+00    1.0751539145E-25    3.2789539712E-13    3.6826003164E-16
   -3.9840000000E+00    2.5192851053E+02    3.9267038751E-13    0.0000000000E+00    1.5419003323E-25    3.9267038751E-13    4.3578546157E-16
   -3.9760000000E+00    2.4991107515E+02    4.6990131612E-13    0.0000000000E+00    2.2080724689E-25    4.6990131612E-13    5.1530427899E-16
   -3.9680000000E+00    2.4790578076E+02    5.6191609289E-13    0.0000000000E+00    3.1574969544E-25    5.6191609289E-13    6.0887504462E-16
   -3.9600000000E+00    2.4591257856E+02    6.7146471520E-13    0.0000000000E+00    4.5086486376E-25    6.7146471520E-13    7.1889682907E-16
   -3.9520000000E+00    2.4393141984E+02    8.0179336311E-13    0.0000000000E+00    6.4287259713E-25    8.0179336311E-13    8.4816331166E-16
   -3.9440000000E+00    2.4196225598E+02    9.5673105707E-13    0.0000000000E+00    9.1533431556E-25    9.5673105707E-13    9.9992510069E-16
   -3.9360000000E+00    2.4000503847E+02    1.1407909295E-12    0.0000000000E+00    1.3014039449E-24    1.1407909295E-12    1.1779614640E-15
   -3.9280000000E+00    2.3805971891E+02    1.3592884830E-12    0.0000000000E+00    1.8476651801E-24    1.3592884830E-12    1.3866628213E-15
   -3.9200000000E+00    2.3612624896E+02    1.6184795774E-12    0.0000000000E+00    2.6194761425E-24    1.6184795774E-12    1.6311255326E-15
   -3.9120000000E+00    2.3420458042E+02    1.9257213123E-12    0.0000000000E+00    3.7084025725E-24    1.9257213123E-12    1.9172607244E-15
   -3.9040000000E+00    2.3229466516E+02    2.2896594596E-12    0.0000000000E+00    5.2425404411E-24    2.2896594596E-12    2.2519191267E-15
   -3.8960000000E+00    2.3039645516E+02    2.7204466595E-12    0.0000000000E+00    7.4008300271E-24    2.7204466595E-12    2.6430341561E-15
   -3.8880000000E+00    2.2850990250E+02    3.2299962315E-12    0.0000000000E+00    1.0432875656E-23    3.2299962315E-12    3.0997857744E-15
   -3.8800000000E+00    2.2663495936E+02    3.8322771901E-12    0.0000000000E+00    1.4686348462E-23    3.8322771901E-12    3.6327879797E-15
   -3.8720000000E+00    2.2477157800E+02    4.5436568876E-12    0.0000000000E+00    2.0644817912E-23    4.5436568876E-12    4.2543031604E-15
   -3.8640000000E+00    2.2291971081E+02    5.3832986697E-12    0.0000000000E+00    2.8979904567E-23    5.3832986697E-12    4.9784869514E-15
   -3.8560000000E+00    2.2107931024E+02    6.3736230236E-12    0.0000000000E+00    4.0623070446E-23    6.3736230236E-12    5.8216677012E-15
   -3.8480000000E+00    2.1925032887E+02    7.5408419439E-12    0.0000000000E+00    5.6864297223E-23    7.5408419439E-12    6.8026651712E-15
   -3.8400000000E+00    2.1743271936E+02    8.9155776725E-12    0.0000000000E+00    7.9487525235E-23    8.9155776725E-12    7.9431536701E-15
   -3.8320000000E+00    2.1562643448E+02    1.0533578585E-11    0.0000000000E+00    1.1095627780E-22    1.0533578585E-11    9.2680754705E-15
   -3.8240000000E+00    2.1383142710E+02    1.2436546845E-11    0.0000000000E+00    1.5466769742E-22    1.2436546845E-11    1.0806111075E-14
   -3.8160000000E+00    2.1204765016E+02    1.4673094551E-11    0.0000000000E+00    2.1529970372E-22    1.4673094551E-11    1.2590213697E-14
   -3.8080000000E+00    2.1027505675E+02    1.7299847485E-11    0.0000000000E+00    2.9928472302E-22    1.7299847485E-11    1.4658216218E-14
   -3.8000000000E+00    2.0851360000E+02    2.0382718269E-11    0.0000000000E+00    4.1545520405E-22    2.0382718269E-11    1.7053519863E-14
   -3.7920000000E+00    2.0676323318E+02    2.3998373840E-11    0.0000000000E+00    5.7592194695E-22    2.3998373840E-11    1.9825874944E-14
   -3.7840000000E+00    2.0502390965E+02    2.8235925597E-11    0.0000000000E+00    7.9726749432E-22    2.8235925597E-11    2.3032265234E-14
   -3.7760000000E+00    2.0329558285E+02    3.3198874560E-11    0.0000000000E+00    1.1021652720E-21    3.3198874560E-11    2.6737908881E-14
   -3.7680000000E+00    2.0157820633E+02    3.9007348297E-11    0.0000000000E+00    1.5215732212E-21    3.9007348297E-11    3.1017390267E-14
   -3.7600000000E+00    1.9987173376E+02    4.5800671479E-11    0.0000000000E+00    2.0977015079E-21    4.5800671479E-11    3.5955938862E-14
   -3.7520000000E+00    1.9817611887E+02    5.3740317559E-11    0.0000000000E+00    2.8880217313E-21    5.3740317559E-11    4.1650872954E-14
   -3.7440000000E+00    1.9649131551E+02    6.3013295563E-11    0.0000000000E+00    3.9706754177E-21    6.3013295563E-11    4.8213228123E-14
   -3.7360000000E+00    1.9481727763E+02    7.3836033200E-11    0.0000000000E+00    5.4517597986E-21    7.3836033200E-11    5.5769592567E-14
   -3.7280000000E+00    1.9315395926E+02    8.6458825673E-11    0.0000000000E+00    7.4751285367E-21    8.6458825673E-11    6.4464173789E-14
   -3.7200000000E+00    1.9150131456E+02    1.0117092880E-10    0.0000000000E+00    1.0235556835E-20    1.0117092880E-10    7.4461123869E-14
   -3.7120000000E+00    1.8985929776E+02    1.1830638541E-10    0.0000000000E+00    1.3996400828E-20    1.1830638541E-10    8.5947153445E-14
   -3.7040000000E+00    1.8822786319E+02    1.3825068547E-10    0.0000000000E+00    1.9113252034E-20    1.3825068547E-10    9.9134467772E-14
   -3.6960000000E+00    1.8660696529E+02    1.6144837387E-10    0.0000000000E+00    2.6065577424E-20    1.6144837387E-10    1.1426406176E-13
   -3.6880000000E+00    1.8499655861E+02    1.8841173376E-10    0.0000000000E+00    3.5498981417E-20    1.8841173376E-10    1.3160941474E-13
   -3.6800000000E+00    1.8339659776E+02    2.1973069058E-10    0.0000000000E+00    4.8281576381E-20    2.1973069058E-10    1.5148062994E-13
   -3.6720000000E+00    1.8180703749E+02    2.5608409964E-10    0.0000000000E+00    6.5579066090E-20    2.5608409964E-10    1.7422906830E-13
   -3.6640000000E+00    1.8022783261E+02    2.9825260114E-10    0.0000000000E+00    8.8954614089E-20    2.9825260114E-10    2.0025253114E-13
   -3.6560000000E+00    1.7865893806E+02    3.4713324931E-10    0.0000000000E+00    1.2050149278E-19    3.4713324931E-10    2.3000105199E-13
   -3.6480000000E+00    1.7710030887E+02    4.0375614823E-10    0.0000000000E+00    1.6301902723E-19    4.0375614823E-10    2.6398336338E-13
   -3.6400000000E+00    1.7555190016E+02    4.6930335560E-10    0.0000000000E+00    2.2024563958E-19    4.6930335560E-10    3.0277411141E-13
   -3.6320000000E+00    1.7401366715E+02    5.4513034760E-10    0.0000000000E+00    2.9716709587E-19    5.4513034760E-10    3.4702189740E-13
   -3.6240000000E+00    1.7248556516E+02    6.3279037397E-10    0.0000000000E+00    4.0042365738E-19    6.3279037397E-10    3.9745823407E-13
   -3.6160000000E+00    1.7096754961E+02    7.3406207192E-10    0.0000000000E+00    5.3884712544E-19    7.3406207192E-10    4.5490751150E-13
   -3.6080000000E+00    1.6945957602E+02    8.5098075194E-10    0.0000000000E+00    7.2416824018E-19    8.5098075194E-10    5.2029807743E-13
   -3.6000000000E+00    1.6796160000E+02    9.8587381749E-10    0.0000000000E+00    9.7194718401E-19    9.8587381749E-10    5.9467454569E-13
   -3.5920000000E+00    1.6647357727E+02    1.1414008354E-09    0.0000000000E+00    1.3027958671E-18    1.1414008354E-09    6.7921145746E-13
   -3.5840000000E+00    1.6499546364E+02    1.3205988344E-09    0.0000000000E+00    1.7439812813E-18    1.3205988344E-09    7.7522843071E-13
   -3.5760000000E+00    1.6352721503E+02    1.5269334755E-09    0.0000000000E+00    2.3315258386E-18    1.5269334755E-09    8.8420694568E-13
   -3.5680000000E+00    1.6206878743E+02    1.7643568147E-09    0.0000000000E+00    3.1129549696E-18    1.7643568147E-09    1.0078089269E-12
   -3.5600000000E+00    1.6062013696E+02    2.0373724571E-09    0.0000000000E+00    4.1508865290E-18    2.0373724571E-09    1.1478972965E-12
   -3.5520000000E+00    1.5918121982E+02    2.3511089964E-09    0.0000000000E+00    5.5277135128E-18    2.3511089964E-09    1.3065586874E-12
   -3.5440000000E+00    1.5775199232E+02    2.7114027317E-09    0.0000000000E+00    7.3517047735E-18    2.7114027317E-09    1.4861285235E-12
   -3.5360000000E+00    1.5633241086E+02    3.1248907663E-09    0.0000000000E+00    9.7649423015E-18    3.1248907663E-09    1.6892186867E-12
   -3.5280000000E+00    1.5492243194E+02    3.5991157138E-09    0.0000000000E+00    1.2953633922E-17    3.5991157138E-09    1.9187480132E-12
   -3.5200000000E+00    1.5352201216E+02    4.1426433739E-09    0.0000000000E+00    1.7161494123E-17    4.1426433739E-09    2.1779758785E-12
   -3.5120000000E+00    1.5213110821E+02    4.7651948870E-09    0.0000000000E+00    2.2707082311E-17    4.7651948870E-09    2.4705391506E-12
   -3.5040000000E+00    1.5074967690E+02    5.4777950425E-09    0.0000000000E+00    3.0006238528E-17    5.4777950425E-09    2.8004928146E-12
   -3.4960000000E+00    1.4937767510E+02    6.2929385918E-09    0.0000000000E+00    3.9601076120E-17    6.2929385918E-09    3.1723545937E-12
   -3.4880000000E+00    1.4801505983E+02    7.2247766179E-09    0.0000000000E+00    5.2197397178E-17    7.2247766179E-09    3.5911539160E-12
   -3.4800000000E+00    1.4666178816E+02    8.2893252286E-09    0.0000000000E+00    6.8712912746E-17    8.2893252286E-09    4.0624856039E-12
   -3.4720000000E+00    1.4531781729E+02    9.5046990763E-09    0.0000000000E+00    9.0339304531E-17    9.5046990763E-09    4.5925686878E-12
   -3.4640000000E+00    1.4398310450E+02    1.0891372469E-08    0.0000000000E+00    1.1862199426E-16    1.0891372469E-08    5.1883107772E-12
   -3.4560000000E+00    1.4265760717E+02    1.2472471122E-08    0.0000000000E+00    1.5556253588E-16    1.2472471122E-08    5.8573784502E-12
   -3.4480000000E+00    1.4134128280E+02    1.4274097905E-08    0.0000000000E+00    2.0374987100E-16    1.4274097905E-08    6.6082741552E-12
   -3.4400000000E+00    1.4003408896E+02    1.6325696292E-08    0.0000000000E+00    2.6652835943E-16    1.6325696292E-08    7.4504201524E-12
   -3.4320000000E+00    1.3873598333E+02    1.8660455573E-08    0.0000000000E+00    3.4821260219E-16    1.8660455573E-08    8.3942500555E-12
   -3.4240000000E+00    1.3744692370E+02    2.1315762306E-08    0.0000000000E+00    4.5436172269E-16    2.1315762306E-08    9.4513085720E-12
   -3.4160000000E+00    1.3616686793E+02    2.4333702925E-08    0.0000000000E+00    5.9212909805E-16    2.4333702925E-08    1.0634360077E-11
   -3.4080000000E+00    1.3489577401E+02    2.7761622889E-08    0.0000000000E+00    7.7070770545E-16    2.7761622889E-08    1.1957506694E-11
   -3.4000000000E+00    1.3363360000E+02    3.1652748292E-08    0.0000000000E+00    1.0018964744E-15    3.1652748292E-08    1.3436316597E-11
