# Infinite Square Well - State n = 4
# Numerical k        =      12.566370618084
# Analytic  k        =      12.566370614359
# |k - k_exact|      =    3.725290E-09
# rel. error k       =    2.964492E-10
# Numerical Energy   =      78.956835255528
# Analytic  Energy   =      78.956835208715
# |E - E_exact|      =    4.681338E-08
# rel. error E       =    5.928984E-10
# Well width L       =   1.000000
# columns: x   V(x)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
    1.8100000000E-01    0.0000000000E+00    1.0782565395E+00    1.0782565396E+00    1.1626371649E+00   -1.2731993237E-10    1.6840035644E-08
    1.8200000000E-01    0.0000000000E+00    1.0666725319E+00    1.0666725321E+00    1.1377902904E+00   -1.3171552737E-10    1.7092871666E-08
    1.8300000000E-01    0.0000000000E+00    1.0549200845E+00    1.0549200846E+00    1.1128563846E+00   -1.3611978211E-10    1.7343008525E-08
    1.8400000000E-01    0.0000000000E+00    1.0430010529E+00    1.0430010530E+00    1.0878511963E+00   -1.4053114228E-10    1.7590406722E-08
    1.8500000000E-01    0.0000000000E+00    1.0309173193E+00    1.0309173194E+00    1.0627905192E+00   -1.4494916378E-10    1.7835027191E-08
    1.8600000000E-01    0.0000000000E+00    1.0186707919E+00    1.0186707921E+00    1.0376901824E+00   -1.4937273640E-10    1.8076831301E-08
    1.8700000000E-01    0.0000000000E+00    1.0062634047E+00    1.0062634048E+00    1.0125660396E+00   -1.5380008378E-10    1.8315780870E-08
    1.8800000000E-01    0.0000000000E+00    9.9369711673E-01    9.9369711689E-01    9.8743395980E-01   -1.5823076183E-10    1.8551838165E-08
    1.8900000000E-01    0.0000000000E+00    9.8097391250E-01    9.8097391267E-01    9.6230981701E-01   -1.6266366032E-10    1.8784965910E-08
    1.9000000000E-01    0.0000000000E+00    9.6809580112E-01    9.6809580129E-01    9.3720948015E-01   -1.6709778006E-10    1.9015127291E-08
    1.9100000000E-01    0.0000000000E+00    9.5506481619E-01    9.5506481636E-01    9.1214880312E-01   -1.7153178877E-10    1.9242285963E-08
    1.9200000000E-01    0.0000000000E+00    9.4188301545E-01    9.4188301563E-01    8.8714361480E-01   -1.7596457624E-10    1.9466406055E-08
    1.9300000000E-01    0.0000000000E+00    9.2855248047E-01    9.2855248065E-01    8.6220970898E-01   -1.8039525429E-10    1.9687452176E-08
    1.9400000000E-01    0.0000000000E+00    9.1507531628E-01    9.1507531647E-01    8.3736283447E-01   -1.8482271269E-10    1.9905389419E-08
    1.9500000000E-01    0.0000000000E+00    9.0145365110E-01    9.0145365128E-01    8.1261868507E-01   -1.8924639633E-10    2.0120183371E-08
    1.9600000000E-01    0.0000000000E+00    8.8768963593E-01    8.8768963612E-01    7.8799288973E-01   -1.9366419579E-10    2.0331800113E-08
    1.9700000000E-01    0.0000000000E+00    8.7378544428E-01    8.7378544447E-01    7.6350100263E-01   -1.9807533391E-10    2.0540206228E-08
    1.9800000000E-01    0.0000000000E+00    8.5974327177E-01    8.5974327198E-01    7.3915849336E-01   -2.0247892252E-10    2.0745368806E-08
    1.9900000000E-01    0.0000000000E+00    8.4556533584E-01    8.4556533605E-01    7.1498073718E-01   -2.0687396241E-10    2.0947255450E-08
    2.0000000000E-01    0.0000000000E+00    8.3125387534E-01    8.3125387555E-01    6.9098300527E-01   -2.1125967642E-10    2.1145834280E-08
    2.0100000000E-01    0.0000000000E+00    8.1681115022E-01    8.1681115044E-01    6.6718045512E-01   -2.1563406616E-10    2.1341073937E-08
    2.0200000000E-01    0.0000000000E+00    8.0223944115E-01    8.0223944137E-01    6.4358812093E-01   -2.1999635447E-10    2.1532943591E-08
    2.0300000000E-01    0.0000000000E+00    7.8754104917E-01    7.8754104939E-01    6.2022090412E-01   -2.2434554214E-10    2.1721412944E-08
    2.0400000000E-01    0.0000000000E+00    7.7271829533E-01    7.7271829556E-01    5.9709356393E-01   -2.2868129612E-10    2.1906452234E-08
    2.0500000000E-01    0.0000000000E+00    7.5777352031E-01    7.5777352054E-01    5.7422070808E-01   -2.3300161800E-10    2.2088032241E-08
    2.0600000000E-01    0.0000000000E+00    7.4270908407E-01    7.4270908431E-01    5.5161678356E-01   -2.3730517551E-10    2.2266124292E-08
    2.0700000000E-01    0.0000000000E+00    7.2752736545E-01    7.2752736569E-01    5.2929606748E-01   -2.4159108047E-10    2.2440700264E-08
    2.0800000000E-01    0.0000000000E+00    7.1223076183E-01    7.1223076208E-01    5.0727265810E-01   -2.4585822267E-10    2.2611732589E-08
    2.0900000000E-01    0.0000000000E+00    6.9682168872E-01    6.9682168897E-01    4.8556046587E-01   -2.5010593596E-10    2.2779194259E-08
    2.1000000000E-01    0.0000000000E+00    6.8130257938E-01    6.8130257964E-01    4.6417320467E-01   -2.5433333217E-10    2.2943058830E-08
    2.1100000000E-01    0.0000000000E+00    6.6567588447E-01    6.6567588473E-01    4.4312438317E-01   -2.5853807983E-10    2.3103300427E-08
    2.1200000000E-01    0.0000000000E+00    6.4994407162E-01    6.4994407188E-01    4.2242729624E-01   -2.6271984588E-10    2.3259893744E-08
    2.1300000000E-01    0.0000000000E+00    6.3410962507E-01    6.3410962533E-01    4.0209501660E-01   -2.6687740906E-10    2.3412814055E-08
    2.1400000000E-01    0.0000000000E+00    6.1817504525E-01    6.1817504552E-01    3.8214038657E-01   -2.7100988120E-10    2.3562037211E-08
    2.1500000000E-01    0.0000000000E+00    6.0214284843E-01    6.0214284871E-01    3.6257600992E-01   -2.7511626310E-10    2.3707539648E-08
    2.1600000000E-01    0.0000000000E+00    5.8601556628E-01    5.8601556656E-01    3.4341424392E-01   -2.7919488943E-10    2.3849298389E-08
    2.1700000000E-01    0.0000000000E+00    5.6979574547E-01    5.6979574575E-01    3.2466719156E-01   -2.8324476098E-10    2.3987291050E-08
    2.1800000000E-01    0.0000000000E+00    5.5348594731E-01    5.5348594760E-01    3.0634669387E-01   -2.8726510060E-10    2.4121495840E-08
    2.1900000000E-01    0.0000000000E+00    5.3708874730E-01    5.3708874759E-01    2.8846432248E-01   -2.9125524215E-10    2.4251891566E-08
    2.2000000000E-01    0.0000000000E+00    5.2060673475E-01    5.2060673505E-01    2.7103137227E-01   -2.9521296518E-10    2.4378457637E-08
    2.2100000000E-01    0.0000000000E+00    5.0404251237E-01    5.0404251267E-01    2.5405885427E-01   -2.9913760358E-10    2.4501174067E-08
    2.2200000000E-01    0.0000000000E+00    4.8739869583E-01    4.8739869613E-01    2.3755748869E-01   -3.0302832466E-10    2.4620021478E-08
    2.2300000000E-01    0.0000000000E+00    4.7067791338E-01    4.7067791369E-01    2.2153769814E-01   -3.0688390718E-10    2.4734981102E-08
    2.2400000000E-01    0.0000000000E+00    4.5388280544E-01    4.5388280575E-01    2.0600960107E-01   -3.1070385154E-10    2.4846034785E-08
    2.2500000000E-01    0.0000000000E+00    4.3701602413E-01    4.3701602445E-01    1.9098300535E-01   -3.1448593729E-10    2.4953164992E-08
    2.2600000000E-01    0.0000000000E+00    4.2008023294E-01    4.2008023325E-01    1.7646740210E-01   -3.1822977586E-10    2.5056354804E-08
    2.2700000000E-01    0.0000000000E+00    4.0307810620E-01    4.0307810652E-01    1.6247195970E-01   -3.2193414601E-10    2.5155587928E-08
    2.2800000000E-01    0.0000000000E+00    3.8601232876E-01    3.8601232908E-01    1.4900551795E-01   -3.2559799301E-10    2.5250848693E-08
    2.2900000000E-01    0.0000000000E+00    3.6888559550E-01    3.6888559582E-01    1.3607658256E-01   -3.2922092830E-10    2.5342122056E-08
    2.3000000000E-01    0.0000000000E+00    3.5170061092E-01    3.5170061125E-01    1.2369331972E-01   -3.3280067591E-10    2.5429393604E-08
    2.3100000000E-01    0.0000000000E+00    3.3446008874E-01    3.3446008908E-01    1.1186355096E-01   -3.3633673624E-10    2.5512649556E-08
    2.3200000000E-01    0.0000000000E+00    3.1716675144E-01    3.1716675178E-01    1.0059474822E-01   -3.3982811010E-10    2.5591876765E-08
    2.3300000000E-01    0.0000000000E+00    2.9982332983E-01    2.9982333017E-01    8.9894029109E-02   -3.4327435339E-10    2.5667062720E-08
    2.3400000000E-01    0.0000000000E+00    2.8243256264E-01    2.8243256298E-01    7.9768152438E-02   -3.4667324567E-10    2.5738195549E-08
    2.3500000000E-01    0.0000000000E+00    2.6499719607E-01    2.6499719642E-01    7.0223513926E-02   -3.5002500898E-10    2.5805264017E-08
    2.3600000000E-01    0.0000000000E+00    2.4751998338E-01    2.4751998373E-01    6.1266142171E-02   -3.5332722859E-10    2.5868257536E-08
    2.3700000000E-01    0.0000000000E+00    2.3000368441E-01    2.3000368476E-01    5.2901694841E-02   -3.5657973796E-10    2.5927166157E-08
    2.3800000000E-01    0.0000000000E+00    2.1245106519E-01    2.1245106555E-01    4.5135455100E-02   -3.5978134361E-10    2.5981980577E-08
    2.3900000000E-01    0.0000000000E+00    1.9486489749E-01    1.9486489785E-01    3.7972328272E-02   -3.6293179573E-10    2.6032692142E-08
    2.4000000000E-01    0.0000000000E+00    1.7724795836E-01    1.7724795872E-01    3.1416838742E-02   -3.6602876285E-10    2.6079292843E-08
    2.4100000000E-01    0.0000000000E+00    1.5960302972E-01    1.5960303009E-01    2.5473127096E-02   -3.6907199519E-10    2.6121775321E-08
    2.4200000000E-01    0.0000000000E+00    1.4193289791E-01    1.4193289829E-01    2.0144947510E-02   -3.7206041026E-10    2.6160132869E-08
    2.4300000000E-01    0.0000000000E+00    1.2424035326E-01    1.2424035363E-01    1.5435665378E-02   -3.7499305050E-10    2.6194359427E-08
    2.4400000000E-01    0.0000000000E+00    1.0652818961E-01    1.0652818999E-01    1.1348255182E-02   -3.7786963836E-10    2.6224449593E-08
    2.4500000000E-01    0.0000000000E+00    8.8799203926E-02    8.8799204307E-02    7.8852986179E-03   -3.8068793951E-10    2.6250398614E-08
    2.4600000000E-01    0.0000000000E+00    7.1056195819E-02    7.1056196202E-02    5.0489829642E-03   -3.8344764863E-10    2.6272202393E-08
    2.4700000000E-01    0.0000000000E+00    5.3301967114E-02    5.3301967500E-02    2.8410996982E-03   -3.8614782205E-10    2.6289857487E-08
    2.4800000000E-01    0.0000000000E+00    3.5539321411E-02    3.5539321800E-02    1.2630433663E-03   -3.8878817527E-10    2.6303361107E-08
    2.4900000000E-01    0.0000000000E+00    1.7771063637E-02    1.7771064028E-02    3.1581070279E-04   -3.9136652252E-10    2.6312711122E-08
    2.5000000000E-01    0.0000000000E+00   -3.9388241903E-10    1.7319121125E-16    1.5514336002E-19   -3.9388259222E-10    2.6317906055E-08
    2.5100000000E-01    0.0000000000E+00   -1.7771064425E-02   -1.7771064028E-02    3.1581073079E-04   -3.9633549567E-10    2.6318945085E-08
    2.5200000000E-01    0.0000000000E+00   -3.5539322198E-02   -3.5539321800E-02    1.2630434223E-03   -3.9872433133E-10    2.6315828049E-08
    2.5300000000E-01    0.0000000000E+00   -5.3301967901E-02   -5.3301967500E-02    2.8410997821E-03   -4.0104888160E-10    2.6308555438E-08
    2.5400000000E-01    0.0000000000E+00   -7.1056196605E-02   -7.1056196202E-02    5.0489830760E-03   -4.0330699891E-10    2.6297128402E-08
    2.5500000000E-01    0.0000000000E+00   -8.8799204712E-02   -8.8799204307E-02    7.8852987575E-03   -4.0549846814E-10    2.6281548744E-08
    2.5600000000E-01    0.0000000000E+00   -1.0652819040E-01   -1.0652818999E-01    1.1348255349E-02   -4.0762246356E-10    2.6261818925E-08
    2.5700000000E-01    0.0000000000E+00   -1.2424035404E-01   -1.2424035363E-01    1.5435665573E-02   -4.0967876314E-10    2.6237942060E-08
    2.5800000000E-01    0.0000000000E+00   -1.4193289870E-01   -1.4193289829E-01    2.0144947733E-02   -4.1166528519E-10    2.6209921920E-08
    2.5900000000E-01    0.0000000000E+00   -1.5960303050E-01   -1.5960303009E-01    2.5473127345E-02   -4.1358183545E-10    2.6177762929E-08
    2.6000000000E-01    0.0000000000E+00   -1.7724795914E-01   -1.7724795872E-01    3.1416839019E-02   -4.1542772000E-10    2.6141470167E-08
    2.6100000000E-01    0.0000000000E+00   -1.9486489827E-01   -1.9486489785E-01    3.7972328577E-02   -4.1720202293E-10    2.6101049363E-08
    2.6200000000E-01    0.0000000000E+00   -2.1245106597E-01   -2.1245106555E-01    4.5135455431E-02   -4.1890466096E-10    2.6056506900E-08
    2.6300000000E-01    0.0000000000E+00   -2.3000368519E-01   -2.3000368476E-01    5.2901695199E-02   -4.2053363569E-10    2.6007849814E-08
    2.6400000000E-01    0.0000000000E+00   -2.4751998415E-01   -2.4751998373E-01    6.1266142555E-02   -4.2208875284E-10    2.5955085786E-08
    2.6500000000E-01    0.0000000000E+00   -2.6499719685E-01   -2.6499719642E-01    7.0223514336E-02   -4.2356940178E-10    2.5898223150E-08
    2.6600000000E-01    0.0000000000E+00   -2.8243256341E-01   -2.8243256298E-01    7.9768152874E-02   -4.2497472208E-10    2.5837270883E-08
    2.6700000000E-01    0.0000000000E+00   -2.9982333060E-01   -2.9982333017E-01    8.9894029571E-02   -4.2630471375E-10    2.5772238612E-08
    2.6800000000E-01    0.0000000000E+00   -3.1716675221E-01   -3.1716675178E-01    1.0059474870E-01   -4.2755743390E-10    2.5703136606E-08
    2.6900000000E-01    0.0000000000E+00   -3.3446008951E-01   -3.3446008908E-01    1.1186355147E-01   -4.2873282702E-10    2.5629975777E-08
    2.7000000000E-01    0.0000000000E+00   -3.5170061168E-01   -3.5170061125E-01    1.2369332026E-01   -4.2983022697E-10    2.5552767677E-08
    2.7100000000E-01    0.0000000000E+00   -3.6888559626E-01   -3.6888559582E-01    1.3607658313E-01   -4.3084952273E-10    2.5471524500E-08
    2.7200000000E-01    0.0000000000E+00   -3.8601232952E-01   -3.8601232908E-01    1.4900551854E-01   -4.3178893794E-10    2.5386259073E-08
    2.7300000000E-01    0.0000000000E+00   -4.0307810696E-01   -4.0307810652E-01    1.6247196031E-01   -4.3264836158E-10    2.5296984861E-08
    2.7400000000E-01    0.0000000000E+00   -4.2008023369E-01   -4.2008023325E-01    1.7646740274E-01   -4.3342734957E-10    2.5203715963E-08
    2.7500000000E-01    0.0000000000E+00   -4.3701602488E-01   -4.3701602445E-01    1.9098300600E-01   -4.3412506923E-10    2.5106467105E-08
    2.7600000000E-01    0.0000000000E+00   -4.5388280618E-01   -4.5388280575E-01    2.0600960175E-01   -4.3474174261E-10    2.5005253645E-08
    2.7700000000E-01    0.0000000000E+00   -4.7067791412E-01   -4.7067791369E-01    2.2153769884E-01   -4.3527564886E-10    2.4900091566E-08
    2.7800000000E-01    0.0000000000E+00   -4.8739869657E-01   -4.8739869613E-01    2.3755748941E-01   -4.3572662145E-10    2.4790997474E-08
    2.7900000000E-01    0.0000000000E+00   -5.0404251310E-01   -5.0404251267E-01    2.5405885502E-01   -4.3609427181E-10    2.4677988596E-08
    2.8000000000E-01    0.0000000000E+00   -5.2060673549E-01   -5.2060673505E-01    2.7103137303E-01   -4.3637793379E-10    2.4561082778E-08
    2.8100000000E-01    0.0000000000E+00   -5.3708874803E-01   -5.3708874759E-01    2.8846432326E-01   -4.3657788495E-10    2.4440298479E-08
    2.8200000000E-01    0.0000000000E+00   -5.5348594803E-01   -5.5348594760E-01    3.0634669467E-01   -4.3669301508E-10    2.4315654774E-08
    2.8300000000E-01    0.0000000000E+00   -5.6979574619E-01   -5.6979574575E-01    3.2466719238E-01   -4.3672265804E-10    2.4187171346E-08
    2.8400000000E-01    0.0000000000E+00   -5.8601556699E-01   -5.8601556656E-01    3.4341424476E-01   -4.3666603666E-10    2.4054868483E-08
    2.8500000000E-01    0.0000000000E+00   -6.0214284915E-01   -6.0214284871E-01    3.6257601078E-01   -4.3652292891E-10    2.3918767077E-08
    2.8600000000E-01    0.0000000000E+00   -6.1817504596E-01   -6.1817504552E-01    3.8214038745E-01   -4.3629344582E-10    2.3778888620E-08
    2.8700000000E-01    0.0000000000E+00   -6.3410962577E-01   -6.3410962533E-01    4.0209501750E-01   -4.3597736532E-10    2.3635255202E-08
    2.8800000000E-01    0.0000000000E+00   -6.4994407232E-01   -6.4994407188E-01    4.2242729714E-01   -4.3557313312E-10    2.3487889502E-08
    2.8900000000E-01    0.0000000000E+00   -6.6567588517E-01   -6.6567588473E-01    4.4312438409E-01   -4.3508119330E-10    2.3336814793E-08
    2.9000000000E-01    0.0000000000E+00   -6.8130258007E-01   -6.8130257964E-01    4.6417320561E-01   -4.3450110176E-10    2.3182054930E-08
    2.9100000000E-01    0.0000000000E+00   -6.9682168940E-01   -6.9682168897E-01    4.8556046682E-01   -4.3383241444E-10    2.3023634352E-08
    2.9200000000E-01    0.0000000000E+00   -7.1223076251E-01   -7.1223076208E-01    5.0727265907E-01   -4.3307524233E-10    2.2861578075E-08
    2.9300000000E-01    0.0000000000E+00   -7.2752736613E-01   -7.2752736569E-01    5.2929606846E-01   -4.3222847523E-10    2.2695911690E-08
    2.9400000000E-01    0.0000000000E+00   -7.4270908474E-01   -7.4270908431E-01    5.5161678455E-01   -4.3129222416E-10    2.2526661357E-08
    2.9500000000E-01    0.0000000000E+00   -7.5777352097E-01   -7.5777352054E-01    5.7422070909E-01   -4.3026637808E-10    2.2353853803E-08
    2.9600000000E-01    0.0000000000E+00   -7.7271829598E-01   -7.7271829556E-01    5.9709356495E-01   -4.2915038190E-10    2.2177516317E-08
    2.9700000000E-01    0.0000000000E+00   -7.8754104982E-01   -7.8754104939E-01    6.2022090515E-01   -4.2794467969E-10    2.1997676743E-08
    2.9800000000E-01    0.0000000000E+00   -8.0223944179E-01   -8.0223944137E-01    6.4358812197E-01   -4.2664816124E-10    2.1814363482E-08
    2.9900000000E-01    0.0000000000E+00   -8.1681115086E-01   -8.1681115044E-01    6.6718045617E-01   -4.2526093758E-10    2.1627605480E-08
    3.0000000000E-01    0.0000000000E+00   -8.3125387598E-01   -8.3125387555E-01    6.9098300633E-01   -4.2378289766E-10    2.1437432228E-08
    3.0100000000E-01    0.0000000000E+00   -8.4556533647E-01   -8.4556533605E-01    7.1498073824E-01   -4.2221448560E-10    2.1243873757E-08
    3.0200000000E-01    0.0000000000E+00   -8.5974327240E-01   -8.5974327198E-01    7.3915849443E-01   -4.2055436911E-10    2.1046960632E-08
    3.0300000000E-01    0.0000000000E+00   -8.7378544489E-01   -8.7378544447E-01    7.6350100371E-01   -4.1880299229E-10    2.0846723948E-08
    3.0400000000E-01    0.0000000000E+00   -8.8768963654E-01   -8.8768963612E-01    7.8799289082E-01   -4.1696024411E-10    2.0643195325E-08
    3.0500000000E-01    0.0000000000E+00   -9.0145365170E-01   -9.0145365128E-01    8.1261868616E-01   -4.1502601356E-10    2.0436406901E-08
    3.0600000000E-01    0.0000000000E+00   -9.1507531688E-01   -9.1507531647E-01    8.3736283556E-01   -4.1300085574E-10    2.0226391333E-08
    3.0700000000E-01    0.0000000000E+00   -9.2855248106E-01   -9.2855248065E-01    8.6220971008E-01   -4.1088354941E-10    2.0013181782E-08
    3.0800000000E-01    0.0000000000E+00   -9.4188301604E-01   -9.4188301563E-01    8.8714361590E-01   -4.0867476070E-10    1.9796811918E-08
    3.0900000000E-01    0.0000000000E+00   -9.5506481677E-01   -9.5506481636E-01    9.1214880423E-01   -4.0637415655E-10    1.9577315908E-08
    3.1000000000E-01    0.0000000000E+00   -9.6809580169E-01   -9.6809580129E-01    9.3720948125E-01   -4.0398184797E-10    1.9354728413E-08
    3.1100000000E-01    0.0000000000E+00   -9.8097391307E-01   -9.8097391267E-01    9.6230981812E-01   -4.0149861213E-10    1.9129084582E-08
    3.1200000000E-01    0.0000000000E+00   -9.9369711729E-01   -9.9369711689E-01    9.8743396091E-01   -3.9892322778E-10    1.8900420047E-08
    3.1300000000E-01    0.0000000000E+00   -1.0062634052E+00   -1.0062634048E+00    1.0125660407E+00   -3.9625636106E-10    1.8668770916E-08
    3.1400000000E-01    0.0000000000E+00   -1.0186707925E+00   -1.0186707921E+00    1.0376901835E+00   -3.9349812297E-10    1.8434173770E-08
    3.1500000000E-01    0.0000000000E+00   -1.0309173198E+00   -1.0309173194E+00    1.0627905203E+00   -3.9064884660E-10    1.8196665655E-08
    3.1600000000E-01    0.0000000000E+00   -1.0430010534E+00   -1.0430010530E+00    1.0878511974E+00   -3.8770808786E-10    1.7956284074E-08
    3.1700000000E-01    0.0000000000E+00   -1.0549200850E+00   -1.0549200846E+00    1.1128563857E+00   -3.8467606878E-10    1.7713066989E-08
    3.1800000000E-01    0.0000000000E+00   -1.0666725325E+00   -1.0666725321E+00    1.1377902915E+00   -3.8155345550E-10    1.7467052805E-08
    3.1900000000E-01    0.0000000000E+00   -1.0782565400E+00   -1.0782565396E+00    1.1626371660E+00   -3.7833980393E-10    1.7218280370E-08
    3.2000000000E-01    0.0000000000E+00   -1.0896702783E+00   -1.0896702779E+00    1.1873813154E+00   -3.7503555816E-10    1.6966788970E-08
    3.2100000000E-01    0.0000000000E+00   -1.1009119450E+00   -1.1009119447E+00    1.2120071107E+00   -3.7164116229E-10    1.6712618317E-08
    3.2200000000E-01    0.0000000000E+00   -1.1119797650E+00   -1.1119797647E+00    1.2364989978E+00   -3.6815728244E-10    1.6455808547E-08
    3.2300000000E-01    0.0000000000E+00   -1.1228719905E+00   -1.1228719902E+00    1.2608415071E+00   -3.6458280839E-10    1.6196400215E-08
    3.2400000000E-01    0.0000000000E+00   -1.1335869015E+00   -1.1335869012E+00    1.2850192633E+00   -3.6091862832E-10    1.5934434284E-08
    3.2500000000E-01    0.0000000000E+00   -1.1441228060E+00   -1.1441228056E+00    1.3090169952E+00   -3.5716518632E-10    1.5669952120E-08
    3.2600000000E-01    0.0000000000E+00   -1.1544780402E+00   -1.1544780399E+00    1.3328195453E+00   -3.5332270443E-10    1.5402995490E-08
    3.2700000000E-01    0.0000000000E+00   -1.1646509690E+00   -1.1646509686E+00    1.3564118795E+00   -3.4939184879E-10    1.5133606548E-08
    3.2800000000E-01    0.0000000000E+00   -1.1746399858E+00   -1.1746399855E+00    1.3797790963E+00   -3.4537217530E-10    1.4861827834E-08
    3.2900000000E-01    0.0000000000E+00   -1.1844435134E+00   -1.1844435131E+00    1.4029064365E+00   -3.4126501625E-10    1.4587702265E-08
    3.3000000000E-01    0.0000000000E+00   -1.1940600037E+00   -1.1940600033E+00    1.4257792924E+00   -3.3707014957E-10    1.4311273129E-08
    3.3100000000E-01    0.0000000000E+00   -1.2034879380E+00   -1.2034879377E+00    1.4483832169E+00   -3.3278824141E-10    1.4032584076E-08
    3.3200000000E-01    0.0000000000E+00   -1.2127258276E+00   -1.2127258273E+00    1.4707039330E+00   -3.2841995790E-10    1.3751679117E-08
    3.3300000000E-01    0.0000000000E+00   -1.2217722138E+00   -1.2217722134E+00    1.4927273423E+00   -3.2396463290E-10    1.3468602607E-08
    3.3400000000E-01    0.0000000000E+00   -1.2306256679E+00   -1.2306256676E+00    1.5144395346E+00   -3.1942337664E-10    1.3183399250E-08
    3.3500000000E-01    0.0000000000E+00   -1.2392847920E+00   -1.2392847917E+00    1.5358267958E+00   -3.1479707729E-10    1.2896114080E-08
    3.3600000000E-01    0.0000000000E+00   -1.2477482187E+00   -1.2477482184E+00    1.5568756173E+00   -3.1008573487E-10    1.2606792465E-08
    3.3700000000E-01    0.0000000000E+00   -1.2560146115E+00   -1.2560146111E+00    1.5775727042E+00   -3.0529023753E-10    1.2315480091E-08
    3.3800000000E-01    0.0000000000E+00   -1.2640826649E+00   -1.2640826646E+00    1.5979049838E+00   -3.0041080734E-10    1.2022222960E-08
    3.3900000000E-01    0.0000000000E+00   -1.2719511051E+00   -1.2719511048E+00    1.6178596138E+00   -2.9544788838E-10    1.1727067380E-08
    3.4000000000E-01    0.0000000000E+00   -1.2796186895E+00   -1.2796186892E+00    1.6374239905E+00   -2.9040236882E-10    1.1430059961E-08
    3.4100000000E-01    0.0000000000E+00   -1.2870842072E+00   -1.2870842069E+00    1.6565857565E+00   -2.8527558094E-10    1.1131247603E-08
    3.4200000000E-01    0.0000000000E+00   -1.2943464794E+00   -1.2943464792E+00    1.6753328088E+00   -2.8006619246E-10    1.0830677491E-08
    3.4300000000E-01    0.0000000000E+00   -1.3014043593E+00   -1.3014043591E+00    1.6936533065E+00   -2.7477620179E-10    1.0528397091E-08
    3.4400000000E-01    0.0000000000E+00   -1.3082567324E+00   -1.3082567321E+00    1.7115356779E+00   -2.6940671916E-10    1.0224454134E-08
    3.4500000000E-01    0.0000000000E+00   -1.3149025166E+00   -1.3149025163E+00    1.7289686281E+00   -2.6395707842E-10    9.9188966171E-09
    3.4600000000E-01    0.0000000000E+00   -1.3213406624E+00   -1.3213406621E+00    1.7459411461E+00   -2.5842861184E-10    9.6117727917E-09
    3.4700000000E-01    0.0000000000E+00   -1.3275701532E+00   -1.3275701530E+00    1.7624425117E+00   -2.5282198557E-10    9.3031311560E-09
    3.4800000000E-01    0.0000000000E+00   -1.3335900053E+00   -1.3335900050E+00    1.7784623022E+00   -2.4713808777E-10    8.9930204481E-09
    3.4900000000E-01    0.0000000000E+00   -1.3393992681E+00   -1.3393992678E+00    1.7939903993E+00   -2.4137736254E-10    8.6814896379E-09
    3.5000000000E-01    0.0000000000E+00   -1.3449970242E+00   -1.3449970239E+00    1.8090169950E+00   -2.3554025397E-10    8.3685879199E-09
    3.5100000000E-01    0.0000000000E+00   -1.3503823896E+00   -1.3503823894E+00    1.8235325982E+00   -2.2962876045E-10    8.0543647048E-09
    3.5200000000E-01    0.0000000000E+00   -1.3555545141E+00   -1.3555545139E+00    1.8375280406E+00   -2.2364288199E-10    7.7388696123E-09
    3.5300000000E-01    0.0000000000E+00   -1.3605125808E+00   -1.3605125805E+00    1.8509944824E+00   -2.1758284063E-10    7.4221524624E-09
    3.5400000000E-01    0.0000000000E+00   -1.3652558067E+00   -1.3652558065E+00    1.8639234178E+00   -2.1145041273E-10    7.1042632686E-09
    3.5500000000E-01    0.0000000000E+00   -1.3697834430E+00   -1.3697834428E+00    1.8763066806E+00   -2.0524604238E-10    6.7852522293E-09
    3.5600000000E-01    0.0000000000E+00   -1.3740947745E+00   -1.3740947743E+00    1.8881364494E+00   -1.9897061776E-10    6.4651697200E-09
    3.5700000000E-01    0.0000000000E+00   -1.3781891206E+00   -1.3781891204E+00    1.8994052521E+00   -1.9262524908E-10    6.1440662855E-09
    3.5800000000E-01    0.0000000000E+00   -1.3820658346E+00   -1.3820658344E+00    1.9101059712E+00   -1.8621060249E-10    5.8219926317E-09
    3.5900000000E-01    0.0000000000E+00   -1.3857243044E+00   -1.3857243042E+00    1.9202318479E+00   -1.7972778821E-10    5.4989996178E-09
    3.6000000000E-01    0.0000000000E+00   -1.3891639523E+00   -1.3891639521E+00    1.9297764864E+00   -1.7317725032E-10    5.1751382481E-09
    3.6100000000E-01    0.0000000000E+00   -1.3923842351E+00   -1.3923842349E+00    1.9387338581E+00   -1.6656054314E-10    4.8504596640E-09
    3.6200000000E-01    0.0000000000E+00   -1.3953846443E+00   -1.3953846441E+00    1.9470983054E+00   -1.5987855484E-10    4.5250151362E-09
    3.6300000000E-01    0.0000000000E+00   -1.3981647060E+00   -1.3981647059E+00    1.9548645452E+00   -1.5313195156E-10    4.1988560560E-09
    3.6400000000E-01    0.0000000000E+00   -1.4007239814E+00   -1.4007239812E+00    1.9620276720E+00   -1.4632162149E-10    3.8720339277E-09
    3.6500000000E-01    0.0000000000E+00   -1.4030620662E+00   -1.4030620660E+00    1.9685831615E+00   -1.3944911892E-10    3.5446003605E-09
    3.6600000000E-01    0.0000000000E+00   -1.4051785912E+00   -1.4051785911E+00    1.9745268732E+00   -1.3251466591E-10    3.2166070597E-09
    3.6700000000E-01    0.0000000000E+00   -1.4070732222E+00   -1.4070732221E+00    1.9798550527E+00   -1.2552026085E-10    2.8881058194E-09
    3.6800000000E-01    0.0000000000E+00   -1.4087456601E+00   -1.4087456600E+00    1.9845643349E+00   -1.1846656989E-10    2.5591485136E-09
