# Infinite Square Well - State n = 5
# Numerical k        =      15.707963275400
# Analytic  k        =      15.707963267949
# |k - k_exact|      =    7.450581E-09
# rel. error k       =    4.743187E-10
# Numerical Energy   =     123.370055130650
# Analytic  Energy   =     123.370055013617
# |E - E_exact|      =    1.170334E-07
# rel. error E       =    9.486373E-10
# Well width L       =   1.000000
# columns: x   V(x)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
    6.3000000000E-02    0.0000000000E+00    1.1820101060E+00    1.1820101060E+00    1.3971478907E+00    9.0563112565E-12    2.2981186350E-08
    6.4000000000E-02    0.0000000000E+00    1.1940600033E+00    1.1940600033E+00    1.4257792916E+00    9.4988461541E-12    2.2442683055E-08
    6.5000000000E-02    0.0000000000E+00    1.2058152843E+00    1.2058152843E+00    1.4539904998E+00    9.9558139510E-12    2.1898642365E-08
    6.6000000000E-02    0.0000000000E+00    1.2172730483E+00    1.2172730483E+00    1.4817536741E+00    1.0427880781E-11    2.1349198512E-08
    6.7000000000E-02    0.0000000000E+00    1.2284304684E+00    1.2284304684E+00    1.5090414158E+00    1.0914380510E-11    2.0794487064E-08
    6.8000000000E-02    0.0000000000E+00    1.2392847917E+00    1.2392847917E+00    1.5358267950E+00    1.1416201318E-11    2.0234644888E-08
    6.9000000000E-02    0.0000000000E+00    1.2498333400E+00    1.2498333400E+00    1.5620833779E+00    1.1932899113E-11    1.9669810115E-08
    7.0000000000E-02    0.0000000000E+00    1.2600735107E+00    1.2600735107E+00    1.5877852523E+00    1.2465362076E-11    1.9100122112E-08
    7.1000000000E-02    0.0000000000E+00    1.2700027770E+00    1.2700027770E+00    1.6129070537E+00    1.3012702027E-11    1.8525721439E-08
    7.2000000000E-02    0.0000000000E+00    1.2796186892E+00    1.2796186892E+00    1.6374239898E+00    1.3575585101E-11    1.7946749821E-08
    7.3000000000E-02    0.0000000000E+00    1.2889188746E+00    1.2889188746E+00    1.6613118654E+00    1.4154011296E-11    1.7363350111E-08
    7.4000000000E-02    0.0000000000E+00    1.2979010386E+00    1.2979010386E+00    1.6845471060E+00    1.4747980615E-11    1.6775666255E-08
    7.5000000000E-02    0.0000000000E+00    1.3065629649E+00    1.3065629649E+00    1.7071067812E+00    1.5357493055E-11    1.6183843254E-08
    7.6000000000E-02    0.0000000000E+00    1.3149025163E+00    1.3149025163E+00    1.7289686275E+00    1.5982770663E-11    1.5588027132E-08
    7.7000000000E-02    0.0000000000E+00    1.3229176353E+00    1.3229176352E+00    1.7501110697E+00    1.6623369348E-11    1.4988364897E-08
    7.8000000000E-02    0.0000000000E+00    1.3306063440E+00    1.3306063440E+00    1.7705132428E+00    1.7280399334E-11    1.4385004508E-08
    7.9000000000E-02    0.0000000000E+00    1.3379667456E+00    1.3379667456E+00    1.7901550124E+00    1.7952972442E-11    1.3778094834E-08
    8.0000000000E-02    0.0000000000E+00    1.3449970239E+00    1.3449970239E+00    1.8090169944E+00    1.8641310717E-11    1.3167785621E-08
    8.1000000000E-02    0.0000000000E+00    1.3516954444E+00    1.3516954443E+00    1.8270805743E+00    1.9345636204E-11    1.2554227454E-08
    8.2000000000E-02    0.0000000000E+00    1.3580603542E+00    1.3580603541E+00    1.8443279256E+00    2.0065726858E-11    1.1937571720E-08
    8.3000000000E-02    0.0000000000E+00    1.3640901829E+00    1.3640901829E+00    1.8607420271E+00    2.0801804723E-11    1.1317970568E-08
    8.4000000000E-02    0.0000000000E+00    1.3697834428E+00    1.3697834428E+00    1.8763066801E+00    2.1553647755E-11    1.0695576876E-08
    8.5000000000E-02    0.0000000000E+00    1.3751387291E+00    1.3751387291E+00    1.8910065242E+00    2.2321255955E-11    1.0070544211E-08
    8.6000000000E-02    0.0000000000E+00    1.3801547205E+00    1.3801547205E+00    1.9048270525E+00    2.3104851365E-11    9.4430267899E-09
    8.7000000000E-02    0.0000000000E+00    1.3848301794E+00    1.3848301794E+00    1.9177546258E+00    2.3904211943E-11    8.8131794431E-09
    8.8000000000E-02    0.0000000000E+00    1.3891639522E+00    1.3891639521E+00    1.9297764860E+00    2.4718893599E-11    8.1811575760E-09
    8.9000000000E-02    0.0000000000E+00    1.3931549695E+00    1.3931549695E+00    1.9408807690E+00    2.5549340421E-11    7.5471171308E-09
    9.0000000000E-02    0.0000000000E+00    1.3968022467E+00    1.3968022467E+00    1.9510565164E+00    2.6395552410E-11    6.9112145474E-09
    9.1000000000E-02    0.0000000000E+00    1.4001048838E+00    1.4001048838E+00    1.9602936858E+00    2.7257307522E-11    6.2736067252E-09
    9.2000000000E-02    0.0000000000E+00    1.4030620661E+00    1.4030620660E+00    1.9685831612E+00    2.8134383712E-11    5.6344509844E-09
    9.3000000000E-02    0.0000000000E+00    1.4056730637E+00    1.4056730637E+00    1.9759167620E+00    2.9026558934E-11    4.9939050271E-09
    9.4000000000E-02    0.0000000000E+00    1.4079372326E+00    1.4079372325E+00    1.9822872508E+00    2.9934055235E-11    4.3521268985E-09
    9.5000000000E-02    0.0000000000E+00    1.4098540140E+00    1.4098540139E+00    1.9876883407E+00    3.0856650568E-11    3.7092749477E-09
    9.6000000000E-02    0.0000000000E+00    1.4114229350E+00    1.4114229350E+00    1.9921147014E+00    3.1794344935E-11    3.0655077888E-09
    9.7000000000E-02    0.0000000000E+00    1.4126436085E+00    1.4126436085E+00    1.9955619647E+00    3.2746916290E-11    2.4209842617E-09
    9.8000000000E-02    0.0000000000E+00    1.4135157334E+00    1.4135157334E+00    1.9980267285E+00    3.3714142589E-11    1.7758633930E-09
    9.9000000000E-02    0.0000000000E+00    1.4140390944E+00    1.4140390944E+00    1.9995065605E+00    3.4695801787E-11    1.1303043566E-09
    1.0000000000E-01    0.0000000000E+00    1.4142135624E+00    1.4142135624E+00    2.0000000001E+00    3.5691671840E-11    4.8446643449E-10
    1.0100000000E-01    0.0000000000E+00    1.4140390944E+00    1.4140390944E+00    1.9995065605E+00    3.6701752748E-11    1.6149102248E-10
    1.0200000000E-01    0.0000000000E+00    1.4135157334E+00    1.4135157334E+00    1.9980267285E+00    3.7726044511E-11    8.0740863394E-10
    1.0300000000E-01    0.0000000000E+00    1.4126436085E+00    1.4126436085E+00    1.9955619647E+00    3.8764325083E-11    1.4531270294E-09
    1.0400000000E-01    0.0000000000E+00    1.4114229350E+00    1.4114229350E+00    1.9921147014E+00    3.9815928332E-11    2.0984868875E-09
    1.0500000000E-01    0.0000000000E+00    1.4098540140E+00    1.4098540139E+00    1.9876883407E+00    4.0881076302E-11    2.7433289754E-09
    1.0600000000E-01    0.0000000000E+00    1.4079372326E+00    1.4079372325E+00    1.9822872508E+00    4.1959546948E-11    3.3874941879E-09
    1.0700000000E-01    0.0000000000E+00    1.4056730637E+00    1.4056730637E+00    1.9759167621E+00    4.3050896181E-11    4.0308235869E-09
    1.0800000000E-01    0.0000000000E+00    1.4030620661E+00    1.4030620660E+00    1.9685831613E+00    4.4155124002E-11    4.6731584405E-09
    1.0900000000E-01    0.0000000000E+00    1.4001048839E+00    1.4001048838E+00    1.9602936858E+00    4.5271786320E-11    5.3143402622E-09
    1.1000000000E-01    0.0000000000E+00    1.3968022467E+00    1.3968022467E+00    1.9510565164E+00    4.6400439047E-11    5.9542108499E-09
    1.1100000000E-01    0.0000000000E+00    1.3931549695E+00    1.3931549695E+00    1.9408807691E+00    4.7541748316E-11    6.5926123252E-09
    1.1200000000E-01    0.0000000000E+00    1.3891639522E+00    1.3891639521E+00    1.9297764860E+00    4.8694381860E-11    7.2293871720E-09
    1.1300000000E-01    0.0000000000E+00    1.3848301794E+00    1.3848301794E+00    1.9177546258E+00    4.9858783768E-11    7.8643782758E-09
    1.1400000000E-01    0.0000000000E+00    1.3801547205E+00    1.3801547205E+00    1.9048270526E+00    5.1033843818E-11    8.4974289619E-09
    1.1500000000E-01    0.0000000000E+00    1.3751387291E+00    1.3751387291E+00    1.8910065243E+00    5.2220006097E-11    9.1283830345E-09
    1.1600000000E-01    0.0000000000E+00    1.3697834428E+00    1.3697834428E+00    1.8763066802E+00    5.3416826518E-11    9.7570848152E-09
    1.1700000000E-01    0.0000000000E+00    1.3640901829E+00    1.3640901829E+00    1.8607420272E+00    5.4623860990E-11    1.0383379181E-08
    1.1800000000E-01    0.0000000000E+00    1.3580603542E+00    1.3580603541E+00    1.8443279257E+00    5.5840887470E-11    1.1007111604E-08
    1.1900000000E-01    0.0000000000E+00    1.3516954444E+00    1.3516954443E+00    1.8270805744E+00    5.7067239823E-11    1.1628128186E-08
    1.2000000000E-01    0.0000000000E+00    1.3449970240E+00    1.3449970239E+00    1.8090169945E+00    5.8303140094E-11    1.2246275702E-08
