# R =  5.00
# x  y  u  v  psi  vort
    161.000000     11.000000      0.955533      0.005488     10.508913     -0.000000
    171.000000     11.000000      0.950304      0.006089     10.451097     -0.000000
    181.000000     11.000000      0.944496      0.006777     10.386848     -0.000000
    191.000000     11.000000      0.938023      0.007565     10.315231     -0.000000
    201.000000     11.000000      0.930789      0.008472     10.235152     -0.000000
    211.000000     11.000000      0.922676      0.009519     10.145324     -0.000000
    221.000000     11.000000      0.913550      0.010732     10.044223     -0.000000
    231.000000     11.000000      0.903247      0.012144      9.930026     -0.000000
    241.000000     11.000000      0.891572      0.013797      9.800544     -0.000000
    251.000000     11.000000      0.878287      0.015743      9.653118     -0.000000
    261.000000     11.000000      0.863104      0.018048      9.484500     -0.000000
    271.000000     11.000000      0.845666      0.020800      9.290681     -0.000000
    281.000000     11.000000      0.825531      0.024108      9.066671     -0.000000
    291.000000     11.000000      0.802143      0.028119      8.806203     -0.000000
    301.000000     11.000000      0.774801      0.033023      8.501346     -0.000000
    311.000000     11.000000      0.742608      0.039068      8.141986     -0.000000
    321.000000     11.000000      0.704417      0.046575      7.715175     -0.000000
    331.000000     11.000000      0.658751      0.055945      7.204352     -0.000000
    341.000000     11.000000      0.603720      0.067649      6.588571     -0.000000
    351.000000     11.000000      0.536947      0.082147      5.842125     -0.000000
    361.000000     11.000000      0.455588      0.099655      4.935620      0.000000
    371.000000     11.000000      0.356630      0.119621      3.840725     -0.000000
    381.000000     11.000000      0.237909      0.139825      2.542114     -0.000000
    391.000000     11.000000      0.100467      0.154330      1.059896     -0.000940
    451.000000     11.000000     -0.002193      0.048948     -0.027454      0.042810
    461.000000     11.000000     -0.121068      0.164757     -1.432234     -0.002547
    471.000000     11.000000     -0.259600      0.156446     -3.047835     -0.005944
    481.000000     11.000000     -0.385869      0.139625     -4.533506     -0.008841
    491.000000     11.000000     -0.494506      0.118724     -5.826928     -0.011307
    501.000000     11.000000     -0.584115      0.097527     -6.907186     -0.013322
    511.000000     11.000000     -0.656040      0.078398     -7.784459     -0.014939
    521.000000     11.000000     -0.712879      0.062285     -8.485199     -0.016242
    531.000000     11.000000     -0.757424      0.049202     -9.040207     -0.017310
    541.000000     11.000000     -0.792127      0.038714     -9.477817     -0.018207
    551.000000     11.000000     -0.818927      0.030263     -9.821204     -0.018981
    561.000000     11.000000     -0.839276      0.023334    -10.088094     -0.019668
    571.000000     11.000000     -0.854224      0.017508    -10.291519     -0.020290
    581.000000     11.000000     -0.864516      0.012470    -10.440849     -0.020867
    591.000000     11.000000     -0.870677      0.007991    -10.542753     -0.021411
    601.000000     11.000000     -0.873077      0.003913    -10.601986     -0.021932
    611.000000     11.000000     -0.871979      0.000128    -10.621976     -0.022438
    621.000000     11.000000     -0.867575     -0.003435    -10.605273     -0.022936
    631.000000     11.000000     -0.860013     -0.006814    -10.553886     -0.023431
    641.000000     11.000000     -0.849420     -0.010028    -10.469539     -0.023929
    651.000000     11.000000     -0.835915     -0.013079    -10.353864     -0.024436
    661.000000     11.000000     -0.819623     -0.015959    -10.208527     -0.024955
    671.000000     11.000000     -0.800677     -0.018668    -10.035248     -0.025492
    681.000000     11.000000     -0.779206     -0.021223     -9.835683     -0.026051
    691.000000     11.000000     -0.755312     -0.023684     -9.611113     -0.026636
    701.000000     11.000000     -0.729021     -0.026174     -9.361923     -0.027249
    711.000000     11.000000     -0.700218     -0.028903     -9.086854     -0.027893
    721.000000     11.000000     -0.668565     -0.032181     -8.782065     -0.028569
    731.000000     11.000000     -0.633401     -0.036435     -8.440033     -0.029275
    741.000000     11.000000     -0.593641     -0.042217     -8.048344     -0.030011
    751.000000     11.000000     -0.547659     -0.050213     -7.588398     -0.030773
    761.000000     11.000000     -0.493171     -0.061228     -7.034128     -0.031560
    771.000000     11.000000     -0.427130     -0.076149     -6.350945     -0.032367
    781.000000     11.000000     -0.345686     -0.095841     -5.495383     -0.033182
    791.000000     11.000000     -0.244291     -0.120993     -4.416067     -0.033973
    801.000000     11.000000     -0.118024     -0.151996     -3.056199     -0.034662
    811.000000     11.000000      0.037914     -0.189193     -1.355820     -0.035103
    821.000000     11.000000      0.227935     -0.234196      0.752903     -0.035061
    831.000000     11.000000      0.456744     -0.293907      3.374960     -0.034201
    841.000000     11.000000      0.729820     -0.392450      6.753825     -0.032013

      1.000000     21.000000      0.999819      0.003838     20.996163      0.000000
     11.000000     21.000000      0.998009      0.003861     20.957704      0.000000
     21.000000     21.000000      0.996178      0.003922     20.918823      0.000000
     31.000000     21.000000      0.994310      0.004023     20.879131      0.000000
     41.000000     21.000000      0.992385      0.004164     20.838229      0.000000
     51.000000     21.000000      0.990384      0.004348     20.795703      0.000000
