
===== BASELINE RUN: constant w =  0.10 =====
iter=  125000  wrel=  1.00  dpmx= 1.18225E-07  domx= 8.83150E-10
iter=  130000  wrel=  1.00  dpmx= 7.07880E-08  domx= 5.72853E-10
iter=  135000  wrel=  1.00  dpmx= 4.20357E-08  domx= 3.62258E-10
iter=  140000  wrel=  1.00  dpmx= 2.48262E-08  domx= 2.23413E-10
iter=  145000  wrel=  1.00  dpmx= 1.46838E-08  domx= 1.34245E-10
iter=  150000  wrel=  1.00  dpmx= 8.77989E-09  domx= 7.84017E-11
iter=  155000  wrel=  1.00  dpmx= 5.32236E-09  domx= 4.43012E-11
iter=  160000  wrel=  1.00  dpmx= 3.71877E-09  domx= 2.40282E-11
iter=  165000  wrel=  1.00  dpmx= 2.65996E-09  domx= 1.23307E-11
iter=  170000  wrel=  1.00  dpmx= 1.84992E-09  domx= 5.81735E-12
iter=  175000  wrel=  1.00  dpmx= 1.25491E-09  domx= 2.35212E-12
iter=  180000  wrel=  1.00  dpmx= 8.32266E-10  domx= 7.83751E-13
iter=  185000  wrel=  1.00  dpmx= 5.40567E-10  domx= 5.02661E-13
iter=  190000  wrel=  1.00  dpmx= 3.44293E-10  domx= 4.42202E-13
iter=  195000  wrel=  1.00  dpmx= 2.15209E-10  domx= 4.83058E-13
iter=  200000  wrel=  1.00  dpmx= 1.32218E-10  domx= 4.26326E-13
Run finished for extra1_wswitch_field_200K_step10.dat, final dpmx= 1.32218E-10 domx= 4.26326E-13
---------------------------------------------------------------------------------------------------------------
 =========================================================
Beginning iterations for R =  1.00
 =========================================================
R= 1.00  iter=   5000  dpmx= 3.34274E-03  domx= 9.36208E-05
R= 1.00  iter=  10000  dpmx= 1.34725E-03  domx= 2.97009E-05
R= 1.00  iter=  15000  dpmx= 8.88780E-04  domx= 1.56065E-05
R= 1.00  iter=  20000  dpmx= 6.61655E-04  domx= 1.00228E-05
R= 1.00  iter=  25000  dpmx= 5.27850E-04  domx= 7.14878E-06
R= 1.00  iter=  30000  dpmx= 4.40120E-04  domx= 5.43643E-06
R= 1.00  iter=  35000  dpmx= 3.78330E-04  domx= 4.31756E-06
R= 1.00  iter=  40000  dpmx= 3.32340E-04  domx= 3.53842E-06
R= 1.00  iter=  45000  dpmx= 2.96477E-04  domx= 2.96989E-06
R= 1.00  iter=  50000  dpmx= 2.67499E-04  domx= 2.53982E-06
R= 1.00  iter=  55000  dpmx= 2.43414E-04  domx= 2.20508E-06
R= 1.00  iter=  60000  dpmx= 2.22968E-04  domx= 1.93839E-06
R= 1.00  iter=  65000  dpmx= 2.05333E-04  domx= 1.72180E-06
R= 1.00  iter=  70000  dpmx= 1.89939E-04  domx= 1.54299E-06
R= 1.00  iter=  75000  dpmx= 1.76371E-04  domx= 1.39332E-06
R= 1.00  iter=  80000  dpmx= 1.64323E-04  domx= 1.26652E-06
R= 1.00  iter=  85000  dpmx= 1.53550E-04  domx= 1.15795E-06
R= 1.00  iter=  90000  dpmx= 1.43860E-04  domx= 1.06413E-06
R= 1.00  iter=  95000  dpmx= 1.35101E-04  domx= 9.82376E-07
R= 1.00  iter= 100000  dpmx= 1.27152E-04  domx= 9.10605E-07
R= 1.00  iter= 105000  dpmx= 1.19909E-04  domx= 8.47171E-07
R= 1.00  iter= 110000  dpmx= 1.13285E-04  domx= 7.90763E-07
R= 1.00  iter= 115000  dpmx= 1.07210E-04  domx= 7.40319E-07
R= 1.00  iter= 120000  dpmx= 1.01621E-04  domx= 6.94977E-07
R= 1.00  iter= 125000  dpmx= 9.64670E-05  domx= 6.54026E-07
R= 1.00  iter= 130000  dpmx= 9.17036E-05  domx= 6.16879E-07
R= 1.00  iter= 135000  dpmx= 8.72893E-05  domx= 5.83045E-07
R= 1.00  iter= 140000  dpmx= 8.31903E-05  domx= 5.52112E-07
R= 1.00  iter= 145000  dpmx= 7.93763E-05  domx= 5.23732E-07
R= 1.00  iter= 150000  dpmx= 7.58215E-05  domx= 4.97609E-07
R= 1.00  iter= 155000  dpmx= 7.25027E-05  domx= 4.73489E-07
R= 1.00  iter= 160000  dpmx= 6.93980E-05  domx= 4.51157E-07
R= 1.00  iter= 165000  dpmx= 6.64891E-05  domx= 4.30423E-07
R= 1.00  iter= 170000  dpmx= 6.37607E-05  domx= 4.11127E-07
R= 1.00  iter= 175000  dpmx= 6.11964E-05  domx= 3.93125E-07
R= 1.00  iter= 180000  dpmx= 5.87835E-05  domx= 3.76295E-07
R= 1.00  iter= 185000  dpmx= 5.65101E-05  domx= 3.60528E-07
R= 1.00  iter= 190000  dpmx= 5.43647E-05  domx= 3.45729E-07
R= 1.00  iter= 195000  dpmx= 5.23383E-05  domx= 3.31812E-07
R= 1.00  iter= 200000  dpmx= 5.04207E-05  domx= 3.18704E-07
Finished R=  1.00  final dpmx= 5.04207E-05  domx= 3.18704E-07
Wrote field for R=  1.00 to extra_field_R1_200K_step10.dat
 Starting new R from previous solution, R =    3.0000000000000000     
 =========================================================
Beginning iterations for R =  3.00
 =========================================================
